TIPLOC_x,LocationName_x,StartDate,Easting,Northing,TimingPointType,ZoneResponsible,STANOX,OffNetwork,Quality,index,TIPLOC_y,LocationName_y
DONCEP,Doncaster Europort,1995-01-01,458100.0,402100.0,O,7,23438,False,2,103722,DONCEP,Doncaster Europort
DONCHJN,Hexthorpe Jn,1995-01-01,455000.0,401300.0,O,7,24219,False,2,103638,DONCHJN,Hexthorpe Jn
DONCLCJ,Loversall Carr Jn,1995-01-01,461400.0,399400.0,T,7,23480,False,2,103817,DONCLCJ,Loversall Carr Jn
DONCLIP,Doncaster L.I.P.,1995-01-01,459400.0,400500.0,O,7,23431,False,2,103770,DONCLIP,Doncaster L.I.P.
DONCMRG,Donc. Marshgate Jn.,1995-01-01,457200.0,403900.0,O,7,23411,False,2,103692,DONC*,Donc*
DONCPCJ,Potteric Carr Jn.,1995-01-01,456500.0,403900.0,O,7,23452,False,2,103673,DONCPCJ,Potteric Carr Jn.
DONCPWD,Doncaster P Way Depot,1995-01-01,459500.0,400500.0,O,7,23433,False,2,103784,DONCPWD,Doncaster P Way Depot
DONCRMT,Doncaster RMT,1995-01-01,459035.0,400528.0,O,7,23309,False,2,103752,DONCRMT,Doncaster RMT
DONCSCJ,St. Catherines Jn,1995-01-01,459500.0,400400.0,O,7,23303,False,2,103783,DONCSCJ,St. Catherines Jn
DONCSJJ,St. James Jn.,1995-01-01,456400.0,402300.0,O,7,23444,False,2,103669,DONCSJJ,St. James Jn.
DONCSNY,Doncaster Snowys Yard,2012-09-12,645734.0,342637.0,O,7,23426,False,1,105985,DONC*,Doncaster *
DONCSTS,Doncaster C.H.S.,1995-01-01,456800.0,403100.0,O,7,23414,False,2,103678,DONCSTS,Doncaster C.H.S.
DONCSWY,Doncaster Sig D1490,1995-01-01,458200.0,402300.0,O,7,23412,False,2,103727,DONC*,Doncaster Sig D*
DONCUDA,Doncaster Up Decoy Advenza,2004-05-04,645734.0,342637.0,O,7,23426,False,2,105985,DONC*,Doncaster *
DONCUDY,Doncaster Up Decoy,1995-01-01,459500.0,400600.0,O,7,23430,False,2,103785,DONCUDY,Doncaster Up Decoy
DONCWCS,Doncaster Works Carr Shops,1995-01-01,457000.0,403200.0,O,7,23420,False,2,103685,DONCWCS,Doncaster Works Carr Shops
DONCWDY,Doncaster Wood Yard,1995-01-01,456700.0,402200.0,O,7,23433,False,2,103677,DONCWDY,Doncaster Wood Yard
DONCWL2,Doncaster Works Loco No2,1995-01-01,457000.0,403300.0,O,7,23419,False,2,103686,DONCWL2,Doncaster Works Loco No2
DONCWLS,Doncaster Works Loco Shops,1995-01-01,457000.0,403100.0,O,7,23419,False,2,103684,DONCWLS,Doncaster Works Loco Shops
DONCWWS,Doncaster Works Wagn Shops,1995-01-01,456900.0,400500.0,O,7,23419,False,2,103680,DONCWWS,Doncaster Works Wagn Shops
DONCWY,Doncaster West Yard,1995-01-01,456889.0,403344.0,O,7,23418,False,2,103679,DONCWY,Doncaster West Yard
DONCYRD,Doncaster Yards,1995-01-01,457100.0,400100.0,O,7,23430,False,2,103688,DONCYRD,Doncaster Yards
DORE,Dore and Totley,1995-01-01,432380.0,381300.0,O,7,25704,False,4,103115,DORE,Dore and Totley
DORESJ,Dore South Jn,1995-01-01,432500.0,380800.0,O,7,25707,False,2,103124,DORESJ,Dore South Jn
DORESNJ,Dore Station Jn,1995-01-01,432400.0,381400.0,O,7,25705,False,2,103117,DORESNJ,Dore Station Jn
DOREWJ,Dore West Jn,1995-01-01,432200.0,380900.0,O,7,25708,False,2,103114,DOREWJ,Dore West Jn
DORIDGE,Dorridge,1995-01-01,416920.0,274920.0,T,5,66433,False,4,102883,DORIDGE,Dorridge
DORKDSG,Dorking Down Siding,2012-09-12,517088.0,150429.0,O,3,87688,False,2,104470,DORKDSG,Dorking Down Siding
DORKING,Dorking,1995-01-01,517073.0,150417.0,T,3,87687,False,4,104468,DORKING,Dorking
DORMANS,Dormans,1995-01-01,539662.0,141508.0,O,3,87757,False,4,105211,DORMANS,Dormans
DORNGTN,Dorrington,1995-01-01,348000.0,304000.0,O,5,64237,False,2,101769,DORNGTN,Dorrington
DOUGLAS,Douglas (Isle of Man),1995-01-01,295566.0,457182.0,O,6,0,False,2,100970,DOUGLAS,Douglas (Isle of Man)
DOVEHVP,Dover Hoverport,1995-01-01,632100.0,140200.0,O,3,0,True,2,105926,DOVEHVP,Dover Hoverport
DOVERCO,Dover Complex Train Ferry,1995-01-01,632100.0,140100.0,O,3,0,True,2,105925,DOVERCO,Dover Complex Train Ferry
DOVERP,Dover Priory,1995-01-01,631380.0,141464.0,T,3,89611,False,4,105921,DOVERP,Dover Priory
DOVERPS,Dover Priory Sidings,1995-01-01,631300.0,141600.0,O,3,89612,False,2,105919,DOVERPS,Dover Priory Sidings
DOVRCRT,Dovercourt,1995-01-01,625597.0,231777.0,O,3,49415,False,4,105895,DOVRCRT,Dovercourt
DOVYJN,Dovey Junction,1995-01-01,269690.0,298020.0,M,5,64401,False,4,100660,DOVYJN,Dovey Junction
DOWNHAM,Downham Market,1995-01-01,560300.0,303330.0,O,3,46255,False,4,105518,DOWNHAM,Downham Market
DOWNHMR,Downham Market Recp.,1995-01-01,560300.0,303500.0,O,3,46254,False,2,105519,DOWNHMR,Downham Market Recp.
DRAXBJ,Drax Branch Junction,1995-01-01,466000.0,426500.0,O,7,18003,False,2,103870,DRAXBJ,Drax Branch Junction
DRAXCEG,Drax Power Station,1995-01-01,466000.0,426400.0,O,7,18001,False,2,103869,DRAXCEG,Drax Power Station
DRAYGJN,Drayton Green Junction,2004-12-12,543463.0,512331.0,O,4,73270,False,2,105275,DRAYGJN,Drayton Green Junction
DRAYGRN,Drayton Green,1995-01-01,515960.0,181065.0,O,4,73271,False,4,104442,DRAYGRN,Drayton Green
DRBY,Derby,1995-01-01,436182.0,335593.0,T,8,57403,False,4,103201,DRBY,Derby
DRBYCHS,Chaddesden Sdgs,1995-01-01,437000.0,335900.0,O,8,57301,False,2,103226,DRBYCHS,Chaddesden Sdgs
DRBYEL,St. Andrews Siding,1995-01-01,436200.0,335000.0,O,8,57441,False,2,103202,DRBYEL,St. Andrews Siding
DRBYEPS,Etches Park Sdgs,1995-01-01,437972.0,335518.0,O,8,57412,False,2,103240,DRBYEPS,Etches Park Sdgs
DRBYLNW,L.N.W. Jn. Derby,1995-01-01,435562.0,334310.0,O,8,57404,False,2,103182,DRBYLNW,L.N.W. Jn. Derby
DRBYRTC,Derby R.T.C. (Network Rail),1995-01-01,436700.0,434700.0,O,8,57421,False,2,103220,DRBYRTC,Derby R.T.C. (Network Rail)
DRBYSMJ,St. Mary's Jn,1995-01-01,436014.0,337329.0,O,8,57220,False,2,103197,DRBYSMJ,St. Mary's Jn
DRBYWW,Derby Way & Works Sidings,1995-01-01,436089.0,336297.0,O,8,57413,False,2,103198,DRBYWW,Derby Way & Works Sidings
DRCHCE,Dorchester South ISU (CE),2004-12-12,563454.0,231423.0,O,3,86973,False,2,105550,DRCHCE,Dorchester South ISU (CE)
DRCHJN,Dorchester Jn,1995-01-01,368910.0,89310.0,O,3,86980,False,2,102083,DRCHJN,Dorchester Jn
DRCHS,Dorchester South,1995-01-01,369223.0,90053.0,T,3,86976,False,4,102089,DRCHS,Dorchester South
DRCHW,Dorchester West,1995-01-01,368850.0,90240.0,T,3,86977,False,4,102082,DRCHW,Dorchester West
DRDAYSJ,Dr Day's Jn,1995-01-01,360700.0,173000.0,T,4,81431,False,2,101996,DRDAYSJ,Dr Day's Jn
DREMDPL,Drem D.P.L.,1995-01-01,351610.0,675235.0,O,9,4823,False,2,101839,DREMDPL,Drem D.P.L.
DREMJ,Drem,1995-01-01,351080.0,679410.0,T,9,4821,False,4,101823,DREMJ,Drem
DREMUPL,Drem U.P.L.,1995-01-01,351610.0,676235.0,O,9,4820,False,2,101840,DREMUPL,Drem U.P.L.
DRHM,Durham,1995-01-01,427000.0,542800.0,T,7,13702,False,4,103017,DRHM,Durham
DRHM357,Durham Sig Ty357,1995-01-01,427000.0,542900.0,T,7,13697,False,2,103018,DRHM357,Durham Sig Ty357
DRHM358,Durham Sig Ty358,1995-01-01,427000.0,543000.0,T,7,13695,False,2,103019,DRHM358,Durham Sig Ty358
DRIFILD,Driffield,1995-01-01,502700.0,457300.0,O,7,19016,False,4,104234,DRIFILD,Driffield
DRIGBNF,Drigg British Nuclear Fuel,1998-10-08,306300.0,498990.0,O,6,10204,False,2,101074,DRIGBNF,Drigg British Nuclear Fuel
DRIGG,Drigg,1995-01-01,306340.0,498900.0,O,6,10205,False,4,101075,DRIGG,Drigg
DRKGW,Dorking West,1995-01-01,515987.0,149869.0,O,3,87084,False,4,104444,DRKGW,Dorking West
DRKLECJ,Drakelow East Curve Jn,1995-01-01,425000.0,320500.0,O,5,57801,False,2,102987,DRKLECJ,Drakelow East Curve Jn
DRKLOCS,Drakelow C Powergen,1995-01-01,423000.0,319900.0,O,5,57802,False,2,102954,DRKLOCS,Drakelow C Powergen
DRKLWCJ,Drakelow West Curve Jn,1995-01-01,424500.0,321000.0,O,8,57803,False,2,102977,DRKLWCJ,Drakelow West Curve Jn
DRLSTNJ,Darlaston Jn,1995-01-01,399100.0,297000.0,M,5,65089,False,2,102604,DRLSTNJ,Darlaston Jn
DRMCHPL,Drumchapel,1995-01-01,252380.0,670490.0,O,9,6219,False,4,100396,DRMCHPL,Drumchapel
DRMFCHR,Drumfrochar,1997-09-28,226800.0,675500.0,O,9,7009,False,4,100175,DRMFCHR,Drumfrochar
DRMGLCH,Drumgelloch,1995-01-01,278140.0,665515.0,T,9,7323,False,4,100800,DRMGLCH,Drumgelloch
DRNGTOS,Durrington-on-Sea,1995-01-01,512000.0,103200.0,O,3,87996,False,4,104376,DRNGTOS,Durrington-on-Sea
DRNIKML,Drinnick Mill,1995-01-01,196000.0,555000.0,O,4,85411,False,2,100070,DRNIKML,Drinnick Mill
DRNSFDR,Durnsford Road Staff Halt,1995-01-01,525582.0,172293.0,O,3,87253,False,2,104721,*,*
DRONFLD,Dronfield,1995-01-01,435500.0,378400.0,O,7,25711,False,4,103179,DRONFLD,Dronfield
DRSNGHM,Dersingham Bank Road,1995-01-01,568500.0,330500.0,O,8,0,True,2,105599,DRSNGHM,Dersingham Bank Road
DRTMTH,Dartmouth,1995-01-01,287900.0,51050.0,O,4,0,False,2,100883,DRTMTH,Dartmouth
DRTN,Darton,1995-01-01,431100.0,410300.0,O,7,18402,False,4,103101,DRTN,Darton
DRTWCHS,Droitwich Spa,1995-01-01,389290.0,263350.0,O,5,67012,False,4,102441,DRTWCHS,Droitwich Spa
DRUMRY,Drumry,1995-01-01,250967.0,670514.0,O,9,6217,False,4,100387,DRUMRY,Drumry
DRYP,Drayton Park,1995-01-01,531445.0,185465.0,O,8,54291,False,4,104921,DRYP,Drayton Park
DTNG,Dunton Green,1995-01-01,551454.0,157500.0,O,3,89342,False,4,105426,DTNG,Dunton Green
DTTHS,Dentiths Sdgs,1995-01-01,333172.0,369802.0,O,6,40203,False,2,101499,DTTHS,Dentiths Sdgs
DUBBSJ,Dubbs Jn,1995-01-01,229000.0,642400.0,O,9,8119,False,2,100190,DUBBSJ,Dubbs Jn
DUDESTN,Duddeston,1995-01-01,408830.0,287835.0,O,5,65642,False,4,102740,DUDESTN,Duddeston
DUDLPT,Dudley Port,1995-01-01,396740.0,291865.0,M,5,65811,False,4,102575,DUDLPT,Dudley Port
DUDNGHJ,Dudding Hill Jn,1995-01-01,523200.0,186100.0,T,3,63009,False,2,104643,DUDNGHJ,Dudding Hill Jn
DUFIELD,Duffield,1995-01-01,434604.0,343575.0,O,8,57114,False,4,103162,DUFIELD,Duffield
DUFRYNW,Duffryn West,1995-01-01,253950.0,198700.0,O,5,79326,False,2,100418,DUFRYNW,Duffryn West
DUFTOWN,Dufftown,1995-01-01,332200.0,841600.0,O,9,2011,False,2,101469,DUFTOWN,Dufftown
DUIRNSH,Duirinish,1995-01-01,177845.0,831521.0,O,9,1072,False,4,100032,DUIRNSH,Duirinish
DUKEST,Duke Street,1995-01-01,261580.0,665020.0,O,9,6527,False,4,100581,DUKEST,Duke Street
DULNGHM,Dullingham,1995-01-01,561832.0,258575.0,O,3,47006,False,4,105541,DULNGHM,Dullingham
DUMBRCK,Dumbreck,1995-01-01,256010.0,663666.0,O,9,7127,False,4,100450,DUMBRCK,Dumbreck
DUMFRES,Dumfries,1995-01-01,297660.0,576520.0,T,9,9022,False,4,100995,DUMFRES,Dumfries
DUMFRSY,Dumfries Yard,1995-01-01,297650.0,576400.0,O,9,9023,False,2,100994,DUMFRSY,Dumfries Yard
DUMPTNP,Dumpton Park,1995-01-01,638670.0,166307.0,O,3,89470,False,4,105961,DUMPTNP,Dumpton Park
DUNANCE,Dunblane C.E.,1995-01-01,278110.0,700990.0,O,9,3161,False,3,100798,DUNAN*,Dunblane*
DUNANE,Dunblane,1995-01-01,278110.0,700990.0,T,9,3161,False,4,100798,DUNAN*,Dunblane*
DUNANSB,Dunblane Signal Box,1995-01-01,278100.0,701200.0,O,9,3163,False,2,100797,DUNANSB,Dunblane Signal Box
DUNBAR,Dunbar,1995-01-01,368080.0,678490.0,T,9,4827,False,4,102071,DUNBAR,Dunbar
DUNBDCE,Dunbar Down Sdgs CE,2012-09-12,187311.0,768760.0,O,9,4828,False,1,100050,DUNB*,Dunbar Down Sdgs CE*
DUNBSCE,Dunbar Down Sdgs CE,2002-01-05,187311.0,768760.0,O,9,4828,False,2,100050,DUNB*,Dunbar Down Sdgs CE*
DUNCRAG,Duncraig,1995-01-01,181207.0,833239.0,O,9,1074,False,4,100039,DUNCRAG,Duncraig
DUNDCJ,Dundee Central Jn,1995-01-01,340699.0,727969.0,O,9,3053,False,2,101645,DUNDCJ,Dundee Central Jn
DUNDCJC,Dundee Central Jn C.E.,1995-01-01,340500.0,728320.0,O,9,3053,False,2,101641,DUNDCJC,Dundee Central Jn C.E.
DUNDEHS,Dundee H.S.,1995-01-01,340900.0,728450.0,O,9,3062,False,2,101654,DUNDEHS,Dundee H.S.
DUNDETB,Dundee,1995-01-01,340242.0,729793.0,O,9,3054,False,4,101632,DUNDETB,Dundee
DUNDWCE,Dundee West C.E.,1995-01-01,340250.0,728320.0,O,9,3075,False,2,101633,DUNDWCE,Dundee West C.E.
DUNDWTC,Dundee West T.C.,1995-01-01,341200.0,728450.0,O,9,3060,False,2,101673,DUNDWTC,Dundee West T.C.
DUNGENS,Dungeness,1995-01-01,607600.0,119100.0,O,3,89437,False,2,105801,DUNGENS,Dungeness
DUNKELD,Dunkeld & Birnam,1995-01-01,303080.0,741680.0,O,9,3106,False,4,101051,DUNKELD,Dunkeld & Birnam
DUNKUS,Dunkeld & Birnam Up Sdg,2004-12-12,235423.0,321231.0,O,9,3107,False,2,100277,DUNKUS,Dunkeld & Birnam Up Sdg
DUNNING,Dunning,1995-01-01,295500.0,711600.0,O,9,0,False,2,100969,DUNNING,Dunning
DUNOON,Dunoon,1995-01-01,217500.0,677000.0,O,9,0,True,2,100131,DUNOON,Dunoon
DUNROD,Dunrod,1995-01-01,222500.0,673100.0,O,9,7008,False,2,100148,DUNROD,Dunrod
DUNS,Duns,1995-01-01,378500.0,654000.0,O,7,0,False,2,102237,DUNS,Duns
DURSLEY,Cam & Dursley,1995-01-01,375290.0,202160.0,O,5,68140,False,4,102189,DURSLEY,Cam & Dursley
DUXFORD,Duxford,1995-01-01,549450.0,244800.0,O,3,47302,False,2,105408,DUXFORD,Duxford
DVHL,Dove Holes,1995-01-01,407445.0,378125.0,O,6,32548,False,4,102722,DVHL,Dove Holes
DWBY,Dewsbury,1995-01-01,424325.0,421805.0,O,7,18438,False,4,102973,DWBY,Dewsbury
DWBYBC,Dewsbury Blue Circle,1995-01-01,424800.0,421500.0,O,7,18432,False,2,102982,DWBYBC,Dewsbury Blue Circle
DWBYEJN,Dewsbury East Jn,1995-01-01,425100.0,419900.0,O,7,18431,False,2,102992,DWBYEJN,Dewsbury East Jn
DWLEYLP,Dawley Loop,1995-01-01,296400.0,76600.0,O,4,73797,False,2,100980,DWLEYLP,Dawley Loop
DYCE,Dyce,1995-01-01,388480.0,812780.0,O,9,2042,False,4,102423,DYCE,Dyce
DYCLJN,Dryclough Jn,1995-01-01,409600.0,422700.0,O,7,18466,False,2,102757,DYCLJN,Dryclough Jn
DYFRYNA,Dyffryn Ardudwy,1995-01-01,258170.0,323330.0,O,5,64417,False,4,100501,DYFRYNA,Dyffryn Ardudwy
DYNEVRJ,Dynevor Jn,1995-01-01,273000.0,196400.0,O,5,79256,False,2,100706,DYNEVRJ,Dynevor Jn
EALINGB,Ealing Broadway,1995-01-01,517938.0,180913.0,T,4,73253,False,4,104489,EALINGB,Ealing Broadway
EALINGC,Ealing Common,1995-01-01,518200.0,180800.0,O,4,0,False,2,104499,EALINGC,Ealing Common
EARL206,Earlswood Signal T206,1995-01-01,527820.0,149160.0,O,3,87903,False,3,104773,EARL*,Earlswood *
EARLSWD,Earlswood (Surrey),1995-01-01,527820.0,149160.0,T,3,87903,False,4,104773,EARL*,Earlswood *
EARLSWS,Earlswood Sdgs,1995-01-01,526000.0,150600.0,O,3,0,False,2,104727,EARLSWS,Earlswood Sdgs
EASTBRK,Eastbrook,1995-01-01,316260.0,171650.0,T,5,78713,False,4,101198,EASTBRK,Eastbrook
EASTHAM,Eastham LT,2012-09-12,542380.0,184228.0,O,3,51604,False,2,105254,EASTHAM,Eastham LT
EBBWJ,Ebbw Jn,1995-01-01,330300.0,186100.0,O,5,76481,False,2,101406,EBBWJ,Ebbw Jn
EBOLDON,East Boldon,1995-01-01,437230.0,561460.0,O,7,14006,False,4,103229,EBOLDON,East Boldon
EBOURNE,Eastbourne,1995-01-01,560959.0,99124.0,T,3,88254,False,4,105526,EBOURNE,Eastbourne
EBOUSID,Eastbourne Sidings,1995-01-01,560095.0,99300.0,O,3,88255,False,2,105515,EBOUSID,Eastbourne Sidings
EBSFDOM,Ebbsfleet Intl (Domestic),1999-01-01,561394.0,174108.0,M,3,89530,False,4,105532,EBSFDOM,Ebbsfleet Intl (Domestic)
EBSFLTI,Ebbsfleet International,2006-10-12,561394.0,174109.0,O,3,89530,False,4,105533,EBSFLTI,Ebbsfleet International
EBWVPWY,Ebbw Vale Parkway,2006-11-06,317539.0,207172.0,M,5,76646,False,4,101223,EBWVPWY,Ebbw Vale Parkway
EBWVTCR,Ebbw Vale Town Centre,1995-01-01,316840.0,209710.0,T,5,0,False,4,101208,EBWVTCR,Ebbw Vale Town Centre
EBWVTN,Ebbw Vale Town,2015-05-17,317128.0,209353.0,O,5,76647,False,4,101212,EBWVTN,Ebbw Vale Town
ECCLES,Eccles,1995-01-01,377900.0,398790.0,O,6,31739,False,4,102224,ECCLES,Eccles
ECKNGTL,Eckington Loop,1995-01-01,389424.0,248736.0,O,5,67372,False,2,102442,ECKNGTL,Eckington Loop
ECLR,Eccles Road,1995-01-01,601820.0,290030.0,O,3,48511,False,4,105789,ECLR,Eccles Road
ECLRDJS,Eccles Rd Johnston'S Sdg,1995-01-01,601800.0,290000.0,O,3,48512,False,2,105788,ECLRDJS,Eccles Rd Johnston'S Sdg
ECLRFHH,Eccles Road FHH,2003-12-14,560278.0,304539.0,O,3,48513,False,2,105517,ECLRFHH,Eccles Road FHH
ECLSFLW,Ecclesfield West S.B.,1995-01-01,436772.0,394243.0,O,7,25306,False,2,103222,ECLSFLW,Ecclesfield West S.B.
ECPK,Eccleston Park,1995-01-01,348270.0,392950.0,O,6,36615,False,4,101771,ECPK,Eccleston Park
ECROUS,East Croydon Up Siding,2004-05-23,234647.0,897695.0,O,3,87702,False,2,100264,ECROUS,East Croydon Up Siding
ECROYDN,East Croydon,1995-01-01,532841.0,165770.0,T,3,87701,False,4,104980,ECROYDN,East Croydon
EDALE,Edale,1995-01-01,412300.0,385360.0,O,6,34005,False,4,102810,EDALE,Edale
EDENVGL,Eden Valley,1995-01-01,359427.0,511625.0,O,6,9314,False,2,101963,EDENVGL,Eden Valley
EDGH,Edge Hill,1995-01-01,337170.0,389950.0,O,6,36170,False,4,101586,EDGH,Edge Hill
EDGHCMD,Edge Hill Car. M.D.,1995-01-01,337100.0,389800.0,O,6,36173,False,2,101585,EDGH*,Edge Hill *
EDGHDHS,Edge Hill Depot,1995-01-01,337100.0,389800.0,O,6,36173,False,2,101585,EDGH*,Edge Hill *
EDGHDWG,Edge Hill Down Wapping,1995-01-01,337100.0,389700.0,O,6,36174,False,2,101584,EDGHDWG,Edge Hill Down Wapping
EDGHGTS,Edge Hill Gullet Sdgs,1995-01-01,337100.0,389600.0,O,6,36176,False,2,101583,EDGHGTS,Edge Hill Gullet Sdgs
EDGHSB,Former Edge Hill S.B.,1995-01-01,337100.0,389500.0,O,6,36175,False,2,101582,EDGHSB,Former Edge Hill S.B.
EDIDBRY,East Didsbury,1995-01-01,385340.0,390300.0,O,6,32524,False,4,102338,EDIDBRY,East Didsbury
EDIN815,Edinburgh Signal E815,1995-01-01,326000.0,673900.0,O,9,4307,False,2,101330,EDIN815,Edinburgh Signal E815
EDIN907,Haymarket Cen Jn Sig Eh907,1995-01-01,323800.0,673200.0,O,9,4231,False,2,101314,EDIN907,Haymarket Cen Jn Sig Eh907
EDINBUR,Edinburgh,1995-01-01,325900.0,673900.0,T,9,4303,False,4,101329,EDINBUR,Edinburgh
EDINBUS,Edinburgh Bus Station,1995-01-01,325800.0,675100.0,O,9,0,False,2,101326,EDINBUS,Edinburgh Bus Station
EDINGWY,Edinburgh Gateway,2016-11-16,317632.0,672775.0,O,9,4304,False,4,101224,EDINGWY,Edinburgh Gateway
EDINPRK,Edinburgh Park,2002-01-03,318390.0,671270.0,O,9,4039,False,4,101238,EDINPRK,Edinburgh Park
EDINSTE,Edinburgh S.& T.E.,1995-01-01,325700.0,673850.0,O,9,0,False,2,101325,EDINSTE,Edinburgh S.& T.E.
EDMNGRN,Edmonton Green,1995-01-01,534310.0,193570.0,O,3,51949,False,4,105041,EDMNGRN,Edmonton Green
EDNB,Edenbridge,1995-01-01,544040.0,147487.0,O,3,87736,False,4,105313,EDNB,Edenbridge
EDNT,Edenbridge Town,1995-01-01,544522.0,146571.0,O,3,87760,False,4,105321,EDNT,Edenbridge Town
EDPK,Eden Park,1995-01-01,537420.0,167520.0,O,3,88325,False,4,105143,EDPK,Eden Park
EDULWCH,East Dulwich,1995-01-01,533440.0,175360.0,O,3,87610,False,4,105002,EDULWCH,East Dulwich
EFARLGH,East Farleigh,1995-01-01,573484.0,153607.0,O,3,89322,False,4,105636,EFARLGH,East Farleigh
EFLDTMD,Eastfield H.S.,1995-01-01,260550.0,668300.0,O,9,6430,False,2,100555,EFLDTMD,Eastfield H.S.
EFNGHMJ,Effingham Junction,1995-01-01,510271.0,155892.0,T,3,87071,False,4,104351,EFNG*,Effingham J*
EFNGJNK,Effingham Junction Neck,1995-01-01,510200.0,155800.0,O,3,87073,False,2,104350,EFNGJNK,Effingham Junction Neck
EFNGS98,Effingham Jn Signal Wx98,1995-01-01,510271.0,155892.0,O,3,87071,False,3,104351,EFNG*,Effingham J*
EGATEBC,Eastgate Blue Circle,1995-01-01,395000.0,538400.0,O,7,15811,True,2,102557,EGATEBC,Eastgate Blue Circle
EGBRGBF,Eggborough P.S. (GBRf),2006-11-06,207611.0,398001.0,M,7,17995,False,2,100101,EGBRGBF,Eggborough P.S. (GBRf)
EGBROPS,Eggborough Power Station,1995-01-01,457500.0,424000.0,O,7,18007,False,2,103702,EGBROPS,Eggborough Power Station
EGGESFD,Eggesford,1995-01-01,268230.0,111480.0,O,4,83232,False,4,100651,EGGESFD,Eggesford
EGHAM,Egham,1995-01-01,501143.0,171073.0,O,3,87107,False,4,104216,EGHAM,Egham
EGLNSTJ,Eglinton St Jn,1995-01-01,258500.0,663700.0,O,9,7245,False,2,100512,EGLNSTJ,Eglinton St Jn
EGLSCDL,Eaglescliffe Down Loop,1995-01-01,442100.0,515300.0,O,7,15704,False,2,103317,EGLSCDL,Eaglescliffe Down Loop
EGLSCLF,Eaglescliffe,1995-01-01,442200.0,515100.0,O,7,15701,False,4,103318,EGLSCLF,Eaglescliffe
EGNGTNJ,Egginton Jn,1995-01-01,425900.0,329600.0,O,5,57461,False,2,103002,EGNGTNJ,Egginton Jn
EGRFRTH,East Garforth,1995-01-01,441565.0,433035.0,O,7,16603,False,4,103306,EGRFRTH,East Garforth
EGRNSID,East Grinstead Sidings,1995-01-01,538800.0,138000.0,O,3,87758,False,2,105188,EGRNSID,East Grinstead Sidings
EGRNSTD,East Grinstead,1995-01-01,538800.0,138200.0,T,3,87759,False,4,105189,EGRNSTD,East Grinstead
EGTON,Egton,1995-01-01,480430.0,505380.0,O,7,15519,False,4,104008,EGTON,Egton
EHMEMUD,East Ham E.M.U.D.,1995-01-01,543302.0,183771.0,O,3,51602,False,2,105268,EHMEMUD,East Ham E.M.U.D.
EHOLMSB,East Holmes S B,1995-01-01,497062.0,371123.0,O,8,44036,False,2,104172,EHOLMSB,East Holmes S B
EIGG,Eigg,1995-01-01,162000.0,789300.0,O,9,0,False,2,100012,EIGG,Eigg
EJSTNGB,Eastern Jn (Sittingbourne),1995-01-01,589700.0,164300.0,O,3,89139,False,2,105731,EJSTNGB,Eastern Jn (Sittingbourne)
EKILBRD,East Kilbride,1995-01-01,263310.0,654670.0,T,9,7231,False,4,100604,EKILBRD,East Kilbride
ELBOWNJ,Elbowend Jn,1995-01-01,307500.0,685600.0,O,9,0,False,2,101082,ELBOWNJ,Elbowend Jn
ELCT,Earl's Court L.T.,1995-01-01,525606.0,179131.0,O,3,72246,False,2,104722,ELCT,Earl's Court L.T.
ELDRSCE,Elderslie C.E.,1995-01-01,245000.0,663600.0,O,9,7112,False,2,100347,ELDRSCE,Elderslie C.E.
ELDRSLI,Elderslie,1995-01-01,245000.0,663400.0,O,9,7112,False,2,100345,ELDRSLI,Elderslie
ELDRUPL,Elderslie U.P.L.,1995-01-01,245000.0,663500.0,O,9,7113,False,2,100346,ELDRUPL,Elderslie U.P.L.
ELFORDL,Elford Loop,1995-01-01,420000.0,311000.0,O,5,66007,False,2,102913,ELFORDL,Elford Loop
ELGH,Eastleigh,1995-01-01,445732.0,119071.0,T,3,86087,False,4,103393,ELGH*,Eastleigh*
ELGH105,Eastleigh Sig. E105,1995-01-01,445800.0,119200.0,O,3,0,False,2,103398,ELGH*,Eastleigh *
ELGH222,Eastleigh Signal 222,1995-01-01,445800.0,119300.0,O,3,86102,False,2,103399,ELGH222,Eastleigh Signal 222
ELGH230,Eastleigh Signal E230,2004-12-12,645858.0,463432.0,M,3,86102,False,2,105995,ELGH230,Eastleigh Signal E230
ELGH32,Eastleigh Signal E32,1995-01-01,445800.0,119400.0,O,3,0,False,2,103400,ELGH32,Eastleigh Signal E32
ELGH81,Eastleigh Signal E81,1995-01-01,445732.0,119071.0,O,3,86087,False,3,103393,ELGH*,Eastleigh*
ELGH862,Eastleigh Signal E862,2012-09-12,445724.0,118913.0,O,3,86141,False,2,103392,ELGH862,Eastleigh Signal E862
ELGH97,Eastleigh Signal E97,1995-01-01,445800.0,119600.0,O,3,86149,False,2,103401,ELGH97,Eastleigh Signal E97
ELGHABK,Allbrook,1995-01-01,447039.0,121606.0,O,3,86104,False,2,103429,ELGHABK,Allbrook
ELGHAFL,Eastleigh Works-Alstom-FL,2004-05-23,476454.0,412532.0,O,3,86127,False,2,103973,ELGHAFL,Eastleigh Works-Alstom-FL
ELGHAGG,Eastleigh Aggregate Sdgs.,1995-01-01,449228.0,118293.0,O,3,86099,False,2,103477,ELGHAGG,Eastleigh Aggregate Sdgs.
ELGHBRM,Eastleigh Arlington (ZG),1995-01-01,446180.0,119488.0,O,3,86092,False,2,103414,ELGHBRM,Eastleigh Arlington (ZG)
