TIPLOC_PlatformID,TIPLOC,PlatformID,StartDate,PlatformLength,PassengerDOO,NonPassengerDOO,index_TIPLOC,index_PlatformID,index,Easting,Northing,Quality,Shape
ABDO_1,ABDO,1,2021-12-12,0,False,False,101248,7,101248007,319104.2741052365,685426.7495135117,2,"POLYGON ((319174.1625 685465.964, 319157.6518 685456.2551, 319146.6605 685449.5261, 319147.1852 685448.9373, 319132.0697 685438.5676, 319131.1695 685440.0541, 319126.1498 685437.1539, 319120.9207 685434.38, 319121.8073 685432.5041, 319118.9608 685430.8766, 319109.3575 685426.0699, 319097.3769 685420.4062, 319098.6539 685417.7548, 319094.9444 685415.6203, 319094.0015 685414.1797, 319091.3006 685412.3491, 319090.2037 685411.9912, 319085.3332 685410.0679, 319083.1063 685415.2088, 319081.2835 685414.3525, 319068.8922 685409.3757, 319063.5219 685407.7068, 319060.4586 685407.141, 319029.7598 685397.3103, 319028.792 685400.1675, 319048.6143 685406.7297, 319067.8386 685413.9601, 319086.4438 685421.4026, 319114.0947 685434.4752, 319146.2601 685452.4171, 319172.7549 685468.2951, 319174.1625 685465.964))"
ABDO_2,ABDO,2,2021-12-12,0,False,False,101248,70,101248070,319125.60785491625,685450.4591813855,2,"POLYGON ((319206.8768 685498.202, 319207.6269 685496.351, 319194.5303 685488.3033, 319191.2124 685486.4508, 319184.455 685482.5701, 319167.4933 685472.402, 319149.3659 685461.5323, 319134.6494 685452.825, 319118.4764 685443.8558, 319102.0722 685435.5144, 319081.1936 685426.1106, 319063.0995 685419.0147, 319049.7444 685414.1341, 319045.4398 685412.8236, 319040.0355 685411.3335, 319039.1596 685414.445, 319043.5125 685416.3335, 319053.8413 685419.6346, 319064.3735 685423.4773, 319077.7295 685428.7365, 319078.5319 685428.9997, 319079.6236 685429.4133, 319085.8018 685432.9597, 319093.4955 685436.9228, 319116.8121 685448.7634, 319123.8346 685452.1603, 319129.2688 685454.908, 319145.8819 685464.4257, 319158.0299 685471.3778, 319174.813 685481.3265, 319188.9645 685489.1539, 319206.8768 685498.202))"
ABRDEEN_2,ABRDEEN,2,1995-01-01,0,False,True,102538,70,102538070,394212.1149298643,805742.2655995802,2,"POLYGON ((394168.718 805829.7233, 394182.286 805808.8421, 394194.3672 805789.2656, 394201.0543 805776.5877, 394206.7382 805764.8574, 394211.9673 805752.4487, 394216.6392 805739.7069, 394220.1095 805728.8704, 394224.5052 805713.4127, 394227.1754 805701.6311, 394229.193 805690.574, 394231.2437 805677.2014, 394232.7574 805660.7348, 394233.4026 805646.34, 394231.2717 805645.92, 394224.7757 805682.4538, 394220.5443 805702.8094, 394215.874 805720.9169, 394211.427 805734.3598, 394206.8215 805746.9234, 394202.0812 805758.374, 394193.5073 805776.2311, 394186.9642 805787.9849, 394177.9503 805802.7591, 394162.4487 805825.6134, 394168.718 805829.7233))"
ABRDEEN_3,ABRDEEN,3,1995-01-01,0,False,True,102538,90,102538090,394205.8330967437,805719.17906379,2,"POLYGON ((394151.23 805817.9039, 394156.8697 805821.8254, 394168.9837 805804.1079, 394176.6281 805792.3191, 394183.0874 805781.1776, 394189.406 805768.9677, 394195.0114 805757.3711, 394201.2898 805742.4451, 394206.69 805726.9191, 394212.0028 805709.5454, 394216.3954 805691.917, 394223.4795 805651.9648, 394226.153 805634.0159, 394228.3784 805607.3736, 394224.4076 805606.8338, 394219.6504 805636.2071, 394211.1831 805686.5365, 394208.8686 805697.3268, 394202.853 805718.3974, 394194.5418 805742.2321, 394190.0177 805752.4802, 394182.3188 805768.4881, 394174.8401 805781.9576, 394164.2922 805798.8491, 394151.23 805817.9039))"
ABRDEEN_4,ABRDEEN,4,1995-01-01,0,False,True,102538,104,102538104,394205.8330967437,805719.17906379,2,"POLYGON ((394151.23 805817.9039, 394156.8697 805821.8254, 394168.9837 805804.1079, 394176.6281 805792.3191, 394183.0874 805781.1776, 394189.406 805768.9677, 394195.0114 805757.3711, 394201.2898 805742.4451, 394206.69 805726.9191, 394212.0028 805709.5454, 394216.3954 805691.917, 394223.4795 805651.9648, 394226.153 805634.0159, 394228.3784 805607.3736, 394224.4076 805606.8338, 394219.6504 805636.2071, 394211.1831 805686.5365, 394208.8686 805697.3268, 394202.853 805718.3974, 394194.5418 805742.2321, 394190.0177 805752.4802, 394182.3188 805768.4881, 394174.8401 805781.9576, 394164.2922 805798.8491, 394151.23 805817.9039))"
ABRDEEN_5,ABRDEEN,5,1995-01-01,0,False,True,102538,117,102538117,394198.5202051344,805704.9083831126,2,"POLYGON ((394195.9275 805708.3105, 394200.2024 805693.109, 394203.7348 805674.8806, 394208.5606 805646.9989, 394215.7985 805600.3338, 394218.3649 805579.4239, 394221.0221 805579.6651, 394220.3399 805589.3621, 394217.2287 805610.1503, 394213.66 805632.6868, 394207.8784 805669.342, 394203.5349 805691.6571, 394201.2669 805701.0781, 394198.9304 805709.1634, 394194.5634 805723.5412, 394189.7652 805736.7508, 394184.265 805749.9614, 394176.8795 805765.1118, 394169.3228 805778.9933, 394161.0878 805792.5529, 394151.0572 805807.2173, 394142.7717 805819.1741, 394139.9001 805817.0631, 394148.2281 805805.1397, 394158.1438 805790.52, 394166.3548 805777.183, 394173.9058 805763.513, 394181.3339 805748.5073, 394186.8883 805735.1519, 394191.7354 805722.2428, 394195.9275 805708.3105))"
ABRDEEN_6,ABRDEEN,6,1995-01-01,0,False,True,102538,128,102538128,394106.5019891324,805859.1064110124,1,"POLYGON ((394136.7864 805814.8635, 394112.4319 805846.2247, 394074.0434 805901.8412, 394079.0764 805904.7504, 394115.8436 805849.4591, 394139.9001 805817.0631, 394136.7864 805814.8635))"
ABRDEEN_6N,ABRDEEN,6N,1995-01-01,0,False,True,102538,135,102538135,394106.5019891324,805859.1064110124,2,"POLYGON ((394136.7864 805814.8635, 394112.4319 805846.2247, 394074.0434 805901.8412, 394079.0764 805904.7504, 394115.8436 805849.4591, 394139.9001 805817.0631, 394136.7864 805814.8635))"
ABRDEEN_6S,ABRDEEN,6S,1995-01-01,0,False,True,102538,138,102538138,394195.68778592045,805703.7821835687,2,"POLYGON ((394215.605 805579.272, 394210.6235 805612.6422, 394202.7673 805662.7814, 394200.9139 805674.3837, 394197.7348 805689.9399, 394193.2754 805707.3347, 394188.8836 805721.245, 394184.0301 805733.8981, 394178.427 805747.0977, 394170.9019 805761.9811, 394163.2904 805775.6178, 394154.9637 805788.4652, 394145.0536 805802.7954, 394136.7864 805814.8635, 394139.9001 805817.0631, 394148.2281 805805.1397, 394158.1438 805790.52, 394166.3548 805777.183, 394173.9058 805763.513, 394181.3339 805748.5073, 394186.8883 805735.1519, 394191.7354 805722.2428, 394195.9275 805708.3105, 394200.2024 805693.109, 394203.7348 805674.8806, 394208.5606 805646.9989, 394215.7985 805600.3338, 394218.3649 805579.4239, 394215.605 805579.272))"
ABRDEEN_7,ABRDEEN,7,1995-01-01,0,False,True,102538,140,102538140,394095.2619103158,805852.3440212818,1,"POLYGON ((394123.993 805806.3437, 394131.0147 805811.766, 394111.1211 805839.5807, 394092.171 805866.8264, 394069.7075 805899.8215, 394064.3351 805896.6121, 394062.1607 805895.3017, 394083.7132 805860.1038, 394091.4953 805847.5576, 394101.3392 805833.6615, 394112.2099 805818.4058, 394123.993 805806.3437))"
ABRDEEN_7N,ABRDEEN,7N,1995-01-01,0,False,True,102538,147,102538147,394095.2619103158,805852.3440212818,2,"POLYGON ((394123.993 805806.3437, 394131.0147 805811.766, 394111.1211 805839.5807, 394092.171 805866.8264, 394069.7075 805899.8215, 394064.3351 805896.6121, 394062.1607 805895.3017, 394083.7132 805860.1038, 394091.4953 805847.5576, 394101.3392 805833.6615, 394112.2099 805818.4058, 394123.993 805806.3437))"
ABRDEEN_7S,ABRDEEN,7S,1995-01-01,0,False,True,102538,149,102538149,394173.7251016728,805733.6352173407,2,"POLYGON ((394123.993 805806.3437, 394136.5318 805789.4937, 394145.096 805777.7035, 394153.9183 805764.3879, 394164.3493 805746.1272, 394169.7556 805735.0096, 394175.4795 805721.6428, 394180.3618 805708.01, 394184.2699 805694.3898, 394189.0984 805672.7086, 394193.7275 805647.0313, 394198.9938 805647.8698, 394194.6733 805673.5244, 394192.1441 805686.5192, 394189.1958 805698.4237, 394186.252 805709.2261, 394180.4293 805725.4317, 394175.7194 805736.9714, 394170.3684 805748.679, 394165.4562 805758.2931, 394157.3797 805772.6429, 394148.3885 805786.3039, 394138.8289 805800.3108, 394131.0147 805811.766, 394123.993 805806.3437))"
ABRGVNY_1,ABRGVNY,1,2021-12-12,0,False,False,101416,7,101416007,330541.54656758666,213751.0854135978,2,"POLYGON ((330542.0354 213732.3457, 330541.4658 213620.0235, 330539.7499 213620.0806, 330538.7299 213620.1059, 330538.6451 213638.3726, 330538.3856 213666.4309, 330538.3176 213710.3049, 330539.4053 213734.0841, 330540.8073 213768.6158, 330542.3403 213791.1985, 330550.2476 213881.7941, 330553.4865 213881.2041, 330550.8284 213857.5246, 330545.0272 213790.5717, 330542.0354 213732.3457))"
ABRGVNY_2,ABRGVNY,2,2021-12-12,0,False,False,101416,70,101416070,330551.4030448302,213675.7120695003,2,"POLYGON ((330553.0483 213732.0597, 330549.5802 213732.0298, 330550.0214 213619.5046, 330551.4828 213619.4954, 330554.7216 213619.3839, 330554.8059 213631.9417, 330552.9714 213631.9003, 330553.0483 213732.0597))"
ABWD_1,ABWD,1,2012-09-12,0,False,True,105371,7,105371007,547233.9310114048,179014.60524981446,2,"POLYGON ((547124.9945 179010.8993, 547236.4366 179016.8182, 547244.0393 179017.2275, 547279.3024 179019.7289, 547301.6515 179021.4558, 547342.6053 179024.6567, 547342.7289 179021.1101, 547301.6603 179017.316, 547279.7585 179015.7356, 547244.2468 179013.1825, 547236.7589 179012.6429, 547125.0349 179008.0625, 547124.9945 179010.8993))"
ABWD_2,ABWD,2,2012-09-12,0,False,True,105371,70,105371070,547233.8168509505,179018.77419171343,2,"POLYGON ((547125.0167 179013.4931, 547243.8724 179021.552, 547278.8891 179023.9238, 547342.4737 179028.2365, 547342.6053 179024.6567, 547301.6515 179021.4558, 547279.3024 179019.7289, 547244.0393 179017.2275, 547236.4366 179016.8182, 547125.0485 179010.9565, 547125.0167 179013.4931))"
ABWDXR_3,ABWDXR,3,2018-05-20,0,False,False,105370,90,105370090,547232.6933941775,179030.549431644,2,"POLYGON ((547124.2818 179020.4053, 547242.5502 179029.7827, 547277.5091 179032.2308, 547341.4425 179036.7317, 547341.1735 179041.2201, 547277.1184 179035.6473, 547264.1944 179034.7388, 547259.8767 179034.3689, 547255.8715 179034.0081, 547242.273 179032.8798, 547123.9363 179023.2222, 547124.2818 179020.4053))"
ABWDXR_4,ABWDXR,4,2018-05-20,0,False,False,105370,104,105370104,547232.4773486109,179033.8079723372,2,"POLYGON ((547242.273 179032.8798, 547255.8715 179034.0081, 547259.8767 179034.3689, 547264.1944 179034.7388, 547277.1184 179035.6473, 547341.1735 179041.2201, 547340.9671 179044.9869, 547276.7031 179039.4303, 547259.4124 179037.9279, 547242.0185 179036.3892, 547123.7291 179025.8204, 547123.9363 179023.2222, 547242.273 179032.8798))"
ACHANLT_1,ACHANLT,1,2019-05-19,0,False,False,100174,7,100174007,226040.05974777875,861475.423593686,2,"POLYGON ((226008.1472 861478.5979, 226008.2954 861479.8177, 226029.8176 861477.6218, 226035.6119 861477.1275, 226048.089 861476.2122, 226071.7713 861474.9938, 226072.1322 861472.6708, 226039.3579 861474.0793, 226007.9142 861477.2145, 226008.1472 861478.5979))"
ACHHSHL_1,ACHHSHL,1,2019-05-19,0,False,False,100080,7,100080007,200294.55009015623,848439.2626447869,2,"LINESTRING (200326.9334 848445.419, 200295.9727 848439.4678, 200261.9398 848434.5599)"
ACHILCK_1,ACHILCK,1,2019-12-15,0,False,False,100431,7,100431007,254986.47661182884,621946.0019256554,2,"POLYGON ((255060.7677 621930.7016, 255060.8508 621935.5217, 255031.512 621940.3217, 255003.9686 621945.0739, 254979.2025 621949.6231, 254936.612 621958.1695, 254912.4931 621962.965, 254911.8587 621958.5085, 254940.5649 621952.5701, 254979.3867 621945.2397, 254982.5121 621944.6576, 254986.9058 621943.588, 254993.9289 621937.0742, 255000.57 621936.0418, 255001.5233 621942.4926, 255014.6672 621940.2654, 255014.5011 621939.2573, 255014.2703 621938.2068, 255060.7677 621930.7016))"
ACHILCK_2,ACHILCK,2,2019-12-15,0,False,False,100431,70,100431070,254982.58869833854,621957.8584748323,2,"POLYGON ((254979.9622 621955.7684, 254949.0367 621962.1363, 254913.7484 621969.5506, 254914.1846 621972.4098, 254916.701 621971.7809, 254916.515 621970.9406, 254921.3823 621969.8442, 254921.9684 621972.4534, 254925.4251 621971.5595, 254930.6029 621970.2857, 254949.1722 621966.4311, 254989.2281 621959.305, 255023.9595 621952.2661, 255051.4691 621948.4062, 255051.0364 621943.542, 255016.7259 621949.3417, 254983.8517 621954.9494, 254979.9622 621955.7684))"
ACHNSHN_1,ACHNSHN,1,2019-05-19,0,False,False,100128,7,100128007,216388.65264885325,858510.1988497886,2,"POLYGON ((216432.3271 858545.2693, 216424.4028 858538.5042, 216406.7607 858523.4609, 216392.8499 858510.9355, 216372.2669 858491.1312, 216368.495 858487.4558, 216351.3588 858469.1789, 216346.5397 858472.2626, 216363.2571 858490.6811, 216366.9321 858494.7288, 216368.3169 858493.1721, 216379.9255 858505.2443, 216385.421 858510.4806, 216392.1099 858516.5435, 216393.0641 858517.381, 216394.0189 858518.2297, 216405.1031 858527.8506, 216404.7103 858528.3032, 216406.0726 858529.2895, 216407.267 858530.2723, 216419.1685 858540.0904, 216426.5675 858546.2327, 216430.1166 858548.8256, 216432.3271 858545.2693))"
ACHNSHN_2,ACHNSHN,2,2019-05-19,0,False,False,100128,70,100128070,216431.625881969,858531.6471431621,2,"POLYGON ((216471.153 858566.2989, 216475.5309 858569.0774, 216477.5245 858566.0215, 216456.1336 858549.52, 216445.254 858540.1795, 216446.9013 858537.942, 216442.2122 858534.5087, 216440.5649 858536.7463, 216433.2372 858531.7825, 216434.348 858530.1267, 216428.5845 858525.5826, 216427.3527 858526.4189, 216409.358 858510.4662, 216391.1709 858493.5746, 216389.0136 858493.2822, 216386.8854 858495.2182, 216413.146 858520.0499, 216424.1001 858528.7849, 216430.7286 858534.7057, 216444.2356 858545.9897, 216471.153 858566.2989))"
ACOCKSG_2,ACOCKSG,2,2020-12-12,0,False,False,102812,70,102812070,412434.15195835126,283491.62839013553,2,"POLYGON ((412496.8755 283437.5382, 412496.0274 283439.6607, 412492.0471 283444.0778, 412454.105 283478.3429, 412438.8554 283491.2858, 412422.301 283504.2588, 412394.9837 283524.3907, 412368.2586 283541.5543, 412366.6808 283539.2367, 412365.4821 283537.554, 412393.3531 283518.7581, 412397.9895 283515.5328, 412440.7238 283483.3928, 412496.8755 283437.5382))"
ACRNGTN_1,ACRNGTN,1,1995-01-01,0,False,False,102195,7,102195007,375678.0487752535,428558.2143525985,2,"LINESTRING (375736.4652 428585.2931, 375703.6768 428567.0167, 375688.9088 428561.1968, 375671.6934 428556.469, 375639.3979 428549.3055, 375615.5668 428544.2564)"
ACRNGTN_2,ACRNGTN,2,1995-01-01,0,False,False,102195,70,102195070,375684.5933215096,428546.41562462284,2,"LINESTRING (375620.1402 428532.3498, 375677.9919 428544.0416, 375705.957 428554.0985, 375728.6955 428564.6389, 375744.6258 428573.3346)"
ACTNCTL_1,ACTNCTL,1,2013-08-12,0,False,False,104573,7,104573007,520656.430035447,180260.159253412,2,"POLYGON ((520645.3418 180212.9841, 520650.6083 180211.963, 520654.7847 180235.5174, 520661.2874 180272.2233, 520666.9733 180271.3791, 520671.6969 180299.9536, 520672.7777 180306.4884, 520670.8257 180306.8204, 520667.3019 180307.2597, 520662.195 180307.9952, 520645.3418 180212.9841))"
ACTNCTL_2,ACTNCTL,2,2013-08-12,0,False,False,104573,70,104573070,520642.290618303,180252.8691676036,2,"POLYGON ((520644.8249 180300.8846, 520647.4823 180300.3802, 520649.8172 180312.5861, 520655.8251 180311.6271, 520643.1123 180238.4672, 520639.0426 180214.2143, 520634.9554 180193.0432, 520631.5178 180193.6515, 520635.5966 180214.8892, 520639.7788 180239.0779, 520636.6151 180239.5592, 520640.8995 180263.8283, 520641.8339 180263.6613, 520644.0317 180276.0864, 520638.2936 180277.0852, 520639.3285 180281.4603, 520640.6097 180288.623, 520641.5299 180288.4668, 520643.7667 180301.0042, 520644.8249 180300.8846))"
ACTONML_2,ACTONML,2,2017-10-12,0,False,False,104565,70,104565070,520288.23083269416,181201.65622963826,2,"POLYGON ((520218.3208 181174.6017, 520217.3115 181177.3596, 520357.7226 181229.83, 520358.9635 181226.3878, 520290.1361 181200.1569, 520254.8793 181187.1609, 520218.3208 181174.6017))"
ACTONML_3,ACTONML,3,2017-10-12,0,False,False,104565,90,104565090,520257.9582895431,181194.4273715613,2,"POLYGON ((520359.7205 181234.8732, 520361.3719 181231.0958, 520357.7226 181229.83, 520217.3115 181177.3596, 520155.7452 181154.9074, 520154.7538 181157.1983, 520359.7205 181234.8732))"
ADIEWEL_1,ADIEWEL,1,2019-05-19,0,False,False,101017,7,101017007,299502.83387950156,662290.455514806,2,"POLYGON ((299570.675 662324.7512, 299567.7826 662318.3494, 299531.2814 662303.074, 299531.8572 662301.9695, 299533.069 662299.6589, 299507.4351 662289.4425, 299506.4925 662287.1596, 299477.7953 662275.0661, 299476.0178 662278.9152, 299453.6852 662269.5132, 299433.0635 662260.9512, 299431.491 662264.1833, 299504.7404 662296.1521, 299570.675 662324.7512))"
ADIEWEL_2,ADIEWEL,2,2019-05-19,0,False,False,101017,70,101017070,299495.22864063905,662303.3922001736,2,"POLYGON ((299426.7292 662271.9765, 299427.7867 662269.7696, 299565.8761 662329.8729, 299564.2679 662333.462, 299539.591 662322.9004, 299534.3803 662324.3129, 299509.287 662313.6275, 299485.516 662303.5127, 299468.7036 662297.6568, 299466.8603 662291.3865, 299426.0306 662273.9968, 299426.7292 662271.9765))"
ADWICK_1,ADWICK,1,1999-01-01,0,False,False,103627,7,103627007,454410.59141837765,408686.43105537107,2,"LINESTRING (454440.2695 408644.4583, 454420.7517 408672.0614, 454409.5689 408687.8772, 454380.1182 408726.3259, 454379.3785 408727.2965)"
ADWICK_2,ADWICK,2,1999-01-01,0,False,False,103627,70,103627070,454402.81123895076,408680.3288734313,2,"LINESTRING (454371.5267 408721.2868, 454374.9089 408716.8639, 454405.0738 408677.3663, 454412.6393 408666.8274, 454432.9665 408638.5215)"
AGHTNPH_1,AGHTNPH,1,1995-01-01,0,False,True,101647,7,101647007,340796.3438992792,406777.16882313613,2,"LINESTRING (340827.4329 406834.1129, 340798.7795 406781.6314, 340765.2625 406720.2206)"
AGHTNPH_2,AGHTNPH,2,1995-01-01,0,False,True,101647,70,101647070,340788.48465020617,406781.50484229607,2,"LINESTRING (340757.1081 406724.596, 340789.7154 406783.7371, 340819.8607 406838.414)"
AIGBURT_1,AIGBURT,1,1995-01-01,0,False,True,101601,7,101601007,338454.51636725763,385689.2784751745,2,"POLYGON ((338399.793 385722.7116, 338401.4702 385725.7942, 338413.4345 385717.4273, 338416.5302 385715.4511, 338419.4674 385713.5659, 338419.9092 385714.2723, 338420.2761 385714.8572, 338422.8361 385713.1327, 338422.0681 385711.9076, 338510.1003 385657.057, 338508.35 385653.9865, 338439.3077 385696.1733, 338399.793 385722.7116))"
AIGBURT_2,AIGBURT,2,1995-01-01,0,False,True,101601,70,101601070,338449.6772114533,385678.72064565803,2,"POLYGON ((338394.3064 385710.7327, 338397.5728 385715.7529, 338437.637 385689.4967, 338505.7612 385647.8448, 338502.1729 385642.6396, 338434.6257 385684.6512, 338424.3198 385691.0605, 338417.481 385695.3885, 338413.1636 385698.1038, 338394.3064 385710.7327))"
AINSDAL_1,AINSDAL,1,1995-01-01,0,False,True,101446,7,101446007,331089.8268976853,412176.0091117824,2,"POLYGON ((331119.6556 412232.734, 331085.6343 412171.1968, 331056.9727 412120.9091, 331059.3337 412119.873, 331087.8052 412169.8409, 331111.5992 412210.9421, 331120.8429 412228.8443, 331123.214 412227.5967, 331124.5539 412230.0585, 331123.9237 412230.4126, 331122.0462 412231.4639, 331119.6556 412232.734))"
AINSDAL_2,AINSDAL,2,1995-01-01,0,False,True,101446,70,101446070,331076.12515892833,412170.3152435205,2,"POLYGON ((331038.3439 412102.1542, 331086.3561 412184.7729, 331115.2406 412237.6726, 331111.9852 412239.5452, 331111.3864 412238.43, 331083.3662 412186.241, 331036.2648 412103.4533, 331038.3439 412102.1542))"
AINTREE_1,AINTREE,1,1995-01-01,0,False,True,101575,7,101575007,336631.21802408365,397891.8819295587,2,"POLYGON ((336615.6316 397805.5705, 336636.7906 397979.4122, 336640.2167 397978.9656, 336634.5052 397935.725, 336641.9668 397934.7459, 336633.2923 397869.0686, 336626.533 397869.9605, 336624.1689 397852.0889, 336627.0052 397851.7171, 336620.8435 397805.1222, 336615.6316 397805.5705))"
AINTREE_2,AINTREE,2,1995-01-01,0,False,True,101575,70,101575070,336616.17157826165,397894.6400924595,2,"POLYGON ((336603.2616 397809.3527, 336610.1349 397863.9383, 336624.7894 397980.4633, 336629.0838 397979.9272, 336607.543 397808.8168, 336603.2616 397809.3527))"
AIRDRIE_1,AIRDRIE,1,1995-01-01,0,False,True,100773,7,100773007,276020.2232722308,665204.6851741974,2,"POLYGON ((276004.0615 665200.7497, 276101.1846 665206.9655, 276101.2622 665209.4579, 276101.1916 665212.6783, 276095.2951 665212.5576, 276095.4002 665210.7617, 276046.7627 665207.6223, 276046.6603 665209.2957, 276019.9259 665207.5672, 276020.1503 665204.9102, 276016.0762 665204.5704, 276015.8763 665206.9927, 275961.5693 665202.7027, 275938.9871 665201.8579, 275939.0499 665199.8961, 275965.7735 665198.8403, 275976.715 665199.0835, 276004.0615 665200.7497))"
AIRDRIE_1F,AIRDRIE,1F,1995-01-01,0,False,True,100773,59,100773059,276020.2232722308,665204.6851741974,1,"POLYGON ((276004.0615 665200.7497, 276101.1846 665206.9655, 276101.2622 665209.4579, 276101.1916 665212.6783, 276095.2951 665212.5576, 276095.4002 665210.7617, 276046.7627 665207.6223, 276046.6603 665209.2957, 276019.9259 665207.5672, 276020.1503 665204.9102, 276016.0762 665204.5704, 276015.8763 665206.9927, 275961.5693 665202.7027, 275938.9871 665201.8579, 275939.0499 665199.8961, 275965.7735 665198.8403, 275976.715 665199.0835, 276004.0615 665200.7497))"
AIRDRIE_2,AIRDRIE,2,1995-01-01,0,False,True,100773,70,100773070,276030.6402544394,665210.9661582897,2,"POLYGON ((276123.037 665213.3892, 276123.3571 665218.2244, 276077.9714 665216.8848, 276058.2148 665215.6354, 276035.5342 665214.1916, 275955.9987 665205.8693, 275938.027 665203.7564, 275938.0559 665201.7064, 275938.9871 665201.8579, 275961.5693 665202.7027, 276015.8763 665206.9927, 276015.6661 665209.4933, 276019.7403 665209.8332, 276019.9259 665207.5672, 276046.6603 665209.2957, 276046.5366 665211.315, 276095.1725 665214.6214, 276095.2951 665212.5576, 276101.1916 665212.6783, 276123.037 665213.3892))"
AIRDRIE_3,AIRDRIE,3,1995-01-01,0,False,True,100773,90,100773090,276055.7484540652,665223.6670570227,2,"POLYGON ((276130.2397 665224.7871, 276130.4673 665228.8009, 276110.5064 665228.7265, 276108.133 665233.1043, 276080.9507 665227.1007, 276048.6272 665225.4875, 276048.5621 665226.4916, 276048.4476 665228.3993, 276009.3002 665224.8994, 276009.7173 665221.9696, 275981.0685 665219.216, 275981.2657 665214.9562, 276012.7555 665218.2855, 276045.2743 665221.0287, 276130.2397 665224.7871))"
ALDEDGE_1,ALDEDGE,1,2021-05-16,0,False,False,102315,7,102315007,384336.3804,378611.10135,2,"LINESTRING (384316.8585 378549.8719, 384355.9023 378672.3308)"
ALDEDGE_2,ALDEDGE,2,2021-05-16,0,False,False,102315,70,102315070,384344.78485,378608.4201,2,"LINESTRING (384364.9702 378669.7976, 384324.5995 378547.0426)"
ALDMSTN_1,ALDMSTN,1,1999-01-01,0,False,False,103798,7,103798007,460159.9889087868,167383.23385467546,2,"LINESTRING (460108.4937 167357.6028, 460115.4604 167360.9326, 460139.57 167372.4837, 460210.8832 167410.0287)"
ALDMSTN_2,ALDMSTN,2,1999-01-01,0,False,False,103798,70,103798070,460166.60480348585,167376.0917666262,2,"LINESTRING (460115.6378 167349.9899, 460167.877 167376.7433, 460217.0298 167403.2384)"
ALDRSHT_1,ALDRSHT,1,1995-01-01,77,False,True,104062,7,104062007,486650.06592950015,150419.20417007006,2,"POLYGON ((486541.7064 150329.5931, 486606.9535 150385.2777, 486637.4368 150407.9394, 486676.4122 150433.7481, 486747.3145 150475.6253, 486772.3656 150488.3404, 486771.052 150491.2994, 486745.3926 150478.2181, 486685.4518 150445.4139, 486673.2134 150437.543, 486634.6759 150411.8529, 486604.0917 150389.3786, 486539.817 150331.5079, 486541.7064 150329.5931))"
ALDRSHT_2,ALDRSHT,2,1995-01-01,77,False,True,104062,70,104062070,486655.96992878447,150406.32697624064,2,"POLYGON ((486705.7235 150438.1364, 486763.0699 150473.6668, 486761.9084 150475.4715, 486723.3103 150455.0635, 486681.1554 150428.2107, 486599.812 150369.5061, 486555.207 150329.7094, 486603.812 150364.1562, 486645.8654 150395.4228, 486705.7235 150438.1364))"
ALDRSHT_3,ALDRSHT,3,1995-01-01,77,False,True,104062,90,104062090,486655.96992878447,150406.32697624064,2,"POLYGON ((486705.7235 150438.1364, 486763.0699 150473.6668, 486761.9084 150475.4715, 486723.3103 150455.0635, 486681.1554 150428.2107, 486599.812 150369.5061, 486555.207 150329.7094, 486603.812 150364.1562, 486645.8654 150395.4228, 486705.7235 150438.1364))"
ALERTN_1,ALERTN,1,1995-01-01,125,False,True,101656,7,101656007,340920.54945388547,384992.4415774357,2,"POLYGON ((340964.5391 384944.2547, 340967.2171 384947.1031, 340907.9987 385008.2798, 340876.678 385040.6255, 340873.6947 385037.8477, 340904.9046 385005.6925, 340907.461 385003.0571, 340964.5391 384944.2547))"
ALERTN_2,ALERTN,2,1995-01-01,138,False,True,101656,70,101656070,340914.4672885246,384983.4253451986,2,"POLYGON ((340960.7838 384934.5435, 340963.2131 384936.6607, 340869.2699 385033.1741, 340864.7271 385029.1807, 340942.7861 384952.2807, 340960.7838 384934.5435))"
ALERTN_3,ALERTN,3,1995-01-01,138,False,True,101656,90,101656090,340911.0899918324,384980.0700426502,2,"POLYGON ((340958.415 384931.936, 340960.7838 384934.5435, 340942.7861 384952.2807, 340864.7271 385029.1807, 340860.4304 385024.639, 340895.8042 384991.1745, 340900.9026 384986.3377, 340958.415 384931.936))"
ALERTN_4,ALERTN,4,1995-01-01,118,False,True,101656,104,101656104,340901.6065028047,384973.62613694265,2,"POLYGON ((340948.3285 384926.9656, 340951.2513 384929.6886, 340855.3943 385020.585, 340851.7259 385017.315, 340865.2218 385004.2622, 340872.2065 384997.4992, 340893.3024 384978.4325, 340902.11 384969.989, 340926.6009 384947.186, 340948.3285 384926.9656))"
ALEXNDP_1,ALEXNDP,1,2012-09-12,0,False,True,104876,7,104876007,530286.1661455908,190492.17883004644,2,"POLYGON ((530329.8836 190419.0012, 530332.1755 190420.4289, 530330.3633 190424.3327, 530327.3408 190429.7521, 530314.3146 190450.9272, 530317.2804 190452.5613, 530315.3228 190455.382, 530312.9506 190453.841, 530308.3946 190460.9569, 530310.7739 190462.4869, 530298.6676 190480.2361, 530296.1763 190478.4806, 530292.0274 190484.3162, 530294.5187 190486.0717, 530290.8156 190491.2844, 530286.5098 190497.0269, 530284.402 190495.4482, 530272.3761 190511.1519, 530253.9446 190535.8381, 530235.1161 190560.3361, 530232.561 190558.6346, 530271.8908 190506.31, 530289.5536 190482.1494, 530306.1724 190457.6281, 530318.4031 190438.2798, 530329.8836 190419.0012))"
