date,origin_station_code,destination_station_code,hour,journey_time_mean,departure_wait_time_mean,interchange_wait_time_mean,journey_time_50_pctl,journey_time_75_pctl,journey_time_95_pctl,journey_time_std,departure_wait_time_50_pctl,departure_wait_time_75_pctl,departure_wait_time_95_pctl,departure_wait_time_std,interchange_wait_time_50_pctl,interchange_wait_time_75_pctl,interchange_wait_time_95_pctl,interchange_wait_time_std,passenger_volume
2022-12-13,AAP,HAT,13,34,8.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HGY,7,8,-10.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HGY,8,22,15.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HGY,9,0,-2.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HGY,10,21,27.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HGY,11,9,9.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HGY,13,9,21.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HGY,14,39,23.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HGY,15,9,-8.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HGY,17,11,2.0,3.0,,,,,,,,,,,,,23.0
2022-12-13,AAP,HRN,7,6,0.0,,,,,,,,,,,,,,16.0
2022-12-13,AAP,HRN,8,1,38.0,,,,,,,,,,,,,,10.0
2022-12-13,AAP,HRN,9,3,12.0,,,,,,,,,,,,,,20.0
2022-12-13,AAP,HRN,10,9,13.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HRN,12,11,1.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HRN,13,9,4.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HRN,14,4,15.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HRN,15,4,-2.0,,,,,,,,,,,,,,10.0
2022-12-13,AAP,HRN,16,4,0.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,HRN,17,8,-1.0,,,,,,,,,,,,,,13.0
2022-12-13,AAP,KGX,7,17,13.0,,,,,,,,,,,,,,140.0
2022-12-13,AAP,KGX,8,19,15.0,1.0,,,,,,,,,,,,,75.0
2022-12-13,AAP,KGX,9,17,17.0,,,,,,,,,,,,,,87.0
2022-12-13,AAP,KGX,10,21,8.0,,,,,,,,,,,,,,17.0
2022-12-13,AAP,KGX,11,18,2.0,,,,,,,,,,,,,,10.0
2022-12-13,AAP,KGX,12,26,13.0,,,,,,,,,,,,,,10.0
2022-12-13,AAP,KGX,13,25,2.0,,,,,,,,,,,,,,14.0
2022-12-13,AAP,KGX,15,15,14.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,KGX,17,17,3.0,,,,,,,,,,,,,,20.0
2022-12-13,AAP,NBA,7,20,18.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NBA,8,18,12.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NBA,9,28,12.0,18.0,,,,,,,,,,,,,4.42
2022-12-13,AAP,NBA,11,44,-9.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NBA,12,16,,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NBA,15,32,-6.0,31.0,,,,,,,,,,,,,4.42
2022-12-13,AAP,NBA,16,73,13.0,31.0,,,,,,,,,,,,,4.42
2022-12-13,AAP,NSG,7,19,130.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NSG,8,1,6.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NSG,9,10,7.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NSG,10,17,24.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NSG,13,19,9.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NSG,14,15,7.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,NSG,15,11,8.0,,,,,,,,,,,,,,12.0
2022-12-13,AAP,NSG,16,10,12.0,,,,,,,,,,,,,,12.0
2022-12-13,AAP,NSG,17,9,22.0,,,,,,,,,,,,,,11.0
2022-12-13,AAP,OKL,7,21,20.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,OKL,10,12,20.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,OKL,14,17,19.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,OKL,17,17,9.0,7.0,,,,,,,,,,,,,14.0
2022-12-13,AAP,PAL,10,2,-5.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,PAL,15,12,-7.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,PBR,8,14,7.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,PBR,12,20,12.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,PBR,13,59,9.0,30.0,,,,,,,,,,,,,4.42
2022-12-13,AAP,PBR,16,26,7.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,WGC,13,25,5.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,WIH,17,7,-1.0,,,,,,,,,,,,,,4.42
2022-12-13,AAP,WMG,7,42,12.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,ABA,8,39,,,,,,,,,,,,,,,4.42
2022-12-13,ABA,ABA,9,24,15.0,-13.0,,,,,,,,,,,,,4.42
2022-12-13,ABA,ABA,13,92,14.0,,,,,,,,,,,,,,11.0
2022-12-13,ABA,ABA,14,28,4.0,-8.0,,,,,,,,,,,,,17.0
2022-12-13,ABA,ABA,15,41,4.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,ABA,16,33,21.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,ABA,18,19,21.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,ACY,12,33,14.0,,,,,,,,,,,,,,10.0
2022-12-13,ABA,ACY,14,27,-10.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,ACY,15,25,11.0,-2.0,,,,,,,,,,,,,37.0
2022-12-13,ABA,ACY,17,23,5.0,,,,,,,,,,,,,,12.0
2022-12-13,ABA,ACY,18,58,25.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,CDF,14,64,21.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,CDQ,7,68,18.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,CDQ,8,72,30.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,CMH,6,9,-3.0,,,,,,,,,,,,,,20.0
2022-12-13,ABA,CMH,8,8,14.0,,,,,,,,,,,,,,34.0
2022-12-13,ABA,CMH,9,4,16.0,,,,,,,,,,,,,,49.0
2022-12-13,ABA,CMH,10,39,7.0,0.0,,,,,,,,,,,,,49.0
2022-12-13,ABA,CMH,11,13,8.0,,,,,,,,,,,,,,37.0
2022-12-13,ABA,CMH,12,6,5.0,,,,,,,,,,,,,,27.0
2022-12-13,ABA,CMH,13,8,6.0,-1.0,,,,,,,,,,,,,78.0
2022-12-13,ABA,CMH,14,8,11.0,0.0,,,,,,,,,,,,,53.0
2022-12-13,ABA,CMH,15,9,11.0,-1.0,,,,,,,,,,,,,92.0
2022-12-13,ABA,CMH,16,7,4.0,0.0,,,,,,,,,,,,,65.0
2022-12-13,ABA,CMH,17,13,5.0,0.0,,,,,,,,,,,,,28.0
2022-12-13,ABA,CMH,18,6,8.0,0.0,,,,,,,,,,,,,28.0
2022-12-13,ABA,CMH,19,4,-3.0,0.0,,,,,,,,,,,,,22.0
2022-12-13,ABA,CMH,20,6,8.0,,,,,,,,,,,,,,28.0
2022-12-13,ABA,CMH,21,8,6.0,,,,,,,,,,,,,,12.0
2022-12-13,ABA,CYS,8,58,,,,,,,,,,,,,,,4.42
2022-12-13,ABA,CYS,10,57,13.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,CYS,11,74,19.0,27.0,,,,,,,,,,,,,4.42
2022-12-13,ABA,CYS,12,80,57.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,CYS,16,56,20.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,FER,7,39,-15.0,-12.0,,,,,,,,,,,,,4.42
2022-12-13,ABA,FER,8,12,2.0,-1.0,,,,,,,,,,,,,16.0
2022-12-13,ABA,FER,9,12,16.0,,,,,,,,,,,,,,14.0
2022-12-13,ABA,FER,11,6,5.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,FER,12,9,-4.0,,,,,,,,,,,,,,10.0
2022-12-13,ABA,FER,13,31,16.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,FER,14,25,15.0,,,,,,,,,,,,,,29.0
2022-12-13,ABA,FER,15,9,13.0,-2.0,,,,,,,,,,,,,10.0
2022-12-13,ABA,FER,16,20,8.0,,,,,,,,,,,,,,25.0
2022-12-13,ABA,FER,17,10,5.0,-3.0,,,,,,,,,,,,,4.42
2022-12-13,ABA,FER,18,11,19.0,,,,,,,,,,,,,,14.0
2022-12-13,ABA,FER,20,11,15.0,,,,,,,,,,,,,,10.0
2022-12-13,ABA,MTA,6,3,6.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,MTA,7,36,,,,,,,,,,,,,,,4.42
2022-12-13,ABA,MTA,8,10,15.0,,,,,,,,,,,,,,27.0
2022-12-13,ABA,MTA,9,25,-5.0,6.0,,,,,,,,,,,,,20.0
2022-12-13,ABA,MTA,10,7,15.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,MTA,11,8,20.0,,,,,,,,,,,,,,11.0
2022-12-13,ABA,MTA,12,13,24.0,,,,,,,,,,,,,,15.0
2022-12-13,ABA,MTA,13,26,6.0,-2.0,,,,,,,,,,,,,32.0
2022-12-13,ABA,MTA,14,11,-2.0,-3.0,,,,,,,,,,,,,21.0
2022-12-13,ABA,MTA,15,9,20.0,,,,,,,,,,,,,,36.0
2022-12-13,ABA,MTA,16,16,5.0,-2.0,,,,,,,,,,,,,58.0
2022-12-13,ABA,MTA,17,15,,-3.0,,,,,,,,,,,,,15.0
2022-12-13,ABA,MTA,18,9,23.0,,,,,,,,,,,,,,20.0
2022-12-13,ABA,MTA,19,9,2.0,,,,,,,,,,,,,,11.0
2022-12-13,ABA,MTA,20,14,14.0,,,,,,,,,,,,,,23.0
2022-12-13,ABA,MTA,21,23,18.0,,,,,,,,,,,,,,17.0
2022-12-13,ABA,PER,6,17,-3.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PER,8,19,6.0,,,,,,,,,,,,,,29.0
2022-12-13,ABA,PER,9,8,6.0,,,,,,,,,,,,,,14.0
2022-12-13,ABA,PER,10,29,-1.0,,,,,,,,,,,,,,14.0
2022-12-13,ABA,PER,11,14,2.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PER,12,17,28.0,,,,,,,,,,,,,,22.0
2022-12-13,ABA,PER,13,26,3.0,-4.0,,,,,,,,,,,,,18.0
2022-12-13,ABA,PER,14,19,2.0,-7.0,,,,,,,,,,,,,4.42
2022-12-13,ABA,PER,15,17,13.0,4.0,,,,,,,,,,,,,73.0
2022-12-13,ABA,PER,16,13,3.0,,,,,,,,,,,,,,19.0
2022-12-13,ABA,PER,17,4,16.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PER,18,7,0.0,,,,,,,,,,,,,,22.0
2022-12-13,ABA,PER,19,11,13.0,,,,,,,,,,,,,,21.0
2022-12-13,ABA,PER,20,5,-1.0,-5.0,,,,,,,,,,,,,13.0
2022-12-13,ABA,PER,21,24,-20.0,-9.0,,,,,,,,,,,,,4.42
2022-12-13,ABA,PPD,6,23,-8.0,,,,,,,,,,,,,,20.0
2022-12-13,ABA,PPD,7,32,17.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PPD,8,38,11.0,,,,,,,,,,,,,,28.0
2022-12-13,ABA,PPD,9,31,20.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PPD,10,28,-10.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PPD,11,37,2.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PPD,12,27,4.0,,,,,,,,,,,,,,11.0
2022-12-13,ABA,PPD,13,24,-12.0,-15.0,,,,,,,,,,,,,18.0
2022-12-13,ABA,PPD,14,44,-9.0,-9.0,,,,,,,,,,,,,13.0
2022-12-13,ABA,PPD,15,41,10.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PPD,16,54,20.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PPD,17,63,1.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,PPD,18,24,15.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,RDR,9,49,,,,,,,,,,,,,,,4.42
2022-12-13,ABA,RDR,10,36,12.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,RDR,11,50,14.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,RDR,12,76,-52.0,-45.0,,,,,,,,,,,,,4.42
2022-12-13,ABA,RDR,15,55,5.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,RDR,17,32,-14.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,RDR,21,47,9.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TAF,6,33,1.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TAF,14,37,18.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TAF,16,39,3.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TAF,17,32,-13.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TRF,6,28,1.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TRF,8,43,13.0,7.0,,,,,,,,,,,,,14.0
2022-12-13,ABA,TRF,9,33,-9.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TRF,10,35,6.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TRF,11,18,2.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TRF,12,50,23.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TRF,13,16,-9.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TRF,16,30,0.0,,,,,,,,,,,,,,11.0
2022-12-13,ABA,TRF,17,30,29.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TRF,19,74,37.0,,,,,,,,,,,,,,4.42
2022-12-13,ABA,TRH,16,36,-26.0,-39.0,,,,,,,,,,,,,4.42
2022-12-13,ABA,YSM,15,119,7.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,ABE,9,6,12.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,ABE,14,4,11.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,BGD,12,21,,,,,,,,,,,,,,,4.42
2022-12-13,ABE,BGD,13,11,5.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,BGD,15,17,-13.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,BGD,16,16,-9.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,BHD,9,30,-18.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,BHD,14,17,9.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,CPH,8,6,,,,,,,,,,,,,,,4.42
2022-12-13,ABE,CPH,10,19,2.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,CPH,11,1,-5.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,CPH,12,2,-4.0,,,,,,,,,,,,,,20.0
2022-12-13,ABE,CPH,13,8,-7.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,CPH,14,1,-4.0,,,,,,,,,,,,,,14.0
2022-12-13,ABE,CPH,15,4,7.0,,,,,,,,,,,,,,23.0
2022-12-13,ABE,CPH,16,4,0.0,,,,,,,,,,,,,,16.0
2022-12-13,ABE,CPH,17,0,-88.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,ECP,9,6,9.0,,,,,,,,,,,,,,22.0
2022-12-13,ABE,ECP,10,14,-7.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,ECP,11,1,3.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,ECP,12,16,,,,,,,,,,,,,,,4.42
2022-12-13,ABE,ECP,13,1,-10.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,ECP,14,3,-5.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,ECP,15,6,28.0,,,,,,,,,,,,,,11.0
2022-12-13,ABE,ECP,16,5,-1.0,,,,,,,,,,,,,,11.0
2022-12-13,ABE,ECP,17,10,6.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,GFF,13,22,-12.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,GFF,14,32,11.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,GFF,15,25,-15.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,GFF,17,27,188.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HHL,8,17,14.0,,,,,,,,,,,,,,19.0
2022-12-13,ABE,HHL,9,26,20.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HHL,10,24,38.0,,,,,,,,,,,,,,16.0
2022-12-13,ABE,HHL,11,13,,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HHL,12,8,-3.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HHL,13,14,24.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HHL,14,21,6.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HHL,15,21,5.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HHL,16,19,14.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HNG,11,14,20.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HNG,12,15,4.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HNG,13,10,-13.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HNG,15,13,-1.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,HNG,16,14,27.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LLS,8,12,59.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LLS,9,3,-2.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LLS,10,18,-8.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LLS,11,15,15.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LLS,13,15,5.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LLS,15,13,,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LLS,16,22,,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LNB,9,17,1.0,,,,,,,,,,,,,,13.0
2022-12-13,ABE,LNB,10,4,7.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LNB,11,3,-6.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LNB,12,7,2.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LNB,13,7,-9.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LNB,15,6,8.0,,,,,,,,,,,,,,13.0
2022-12-13,ABE,LNB,16,15,0.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LNB,17,10,10.0,,,,,,,,,,,,,,15.0
2022-12-13,ABE,LVT,11,9,12.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LVT,12,3,-6.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,LVT,16,11,,,,,,,,,,,,,,,4.42
2022-12-13,ABE,PGM,12,17,-4.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,PGM,14,17,11.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,PGM,15,16,-3.0,,,,,,,,,,,,,,11.0
2022-12-13,ABE,PGM,16,18,-1.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,PGM,17,33,14.0,,,,,,,,,,,,,,10.0
2022-12-13,ABE,TIR,9,64,20.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,YSM,9,30,20.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,YSM,10,20,7.0,,,,,,,,,,,,,,12.0
2022-12-13,ABE,YSM,11,10,14.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,YSM,12,18,12.0,,,,,,,,,,,,,,14.0
2022-12-13,ABE,YSM,13,18,17.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,YSM,14,7,2.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,YSM,15,28,4.0,,,,,,,,,,,,,,4.42
2022-12-13,ABE,YSM,16,22,1.0,,,,,,,,,,,,,,15.0
2022-12-13,ABE,YSM,17,19,6.0,,,,,,,,,,,,,,25.0
2022-12-13,ABW,ABW,8,74,11.0,4.0,,,,,,,,,,,,,4.42
2022-12-13,ABW,ABW,9,37,-17.0,-6.0,,,,,,,,,,,,,4.42
2022-12-13,ABW,ABW,10,13,-2.0,-7.0,,,,,,,,,,,,,14.0
2022-12-13,ABW,ABW,11,21,1.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,ABW,12,36,0.0,-1.0,,,,,,,,,,,,,32.0
2022-12-13,ABW,ABW,13,17,2.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,ABW,14,33,1.0,-1.0,,,,,,,,,,,,,15.0
2022-12-13,ABW,ABW,15,68,6.0,-2.0,,,,,,,,,,,,,12.0
2022-12-13,ABW,ABW,16,10,0.0,-5.0,,,,,,,,,,,,,4.42
2022-12-13,ABW,ABW,17,33,11.0,,,,,,,,,,,,,,11.0
2022-12-13,ABW,AML,7,81,5.0,29.0,,,,,,,,,,,,,4.42
2022-12-13,ABW,AML,8,62,4.0,35.0,,,,,,,,,,,,,4.42
2022-12-13,ABW,BDS,6,44,13.0,4.0,,,,,,,,,,,,,27.0
2022-12-13,ABW,BDS,7,35,12.0,,,,,,,,,,,,,,26.0
2022-12-13,ABW,BDS,8,30,13.0,,,,,,,,,,,,,,48.0
2022-12-13,ABW,BDS,9,24,4.0,,,,,,,,,,,,,,23.0
2022-12-13,ABW,BDS,16,37,18.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,BDS,17,24,4.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,BDS,18,35,26.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,BDS,20,39,12.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,BKG,6,54,7.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,BSY,7,53,28.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,BVD,8,7,9.0,0.0,,,,,,,,,,,,,74.0
2022-12-13,ABW,BVD,9,8,6.0,,,,,,,,,,,,,,79.0
2022-12-13,ABW,BVD,10,9,0.0,,,,,,,,,,,,,,65.0
2022-12-13,ABW,BVD,11,9,9.0,,,,,,,,,,,,,,49.0
2022-12-13,ABW,BVD,12,7,3.0,,,,,,,,,,,,,,36.0
2022-12-13,ABW,BVD,13,8,5.0,,,,,,,,,,,,,,64.0
2022-12-13,ABW,BVD,14,5,3.0,,,,,,,,,,,,,,103.0
2022-12-13,ABW,BVD,15,7,2.0,,,,,,,,,,,,,,51.0
2022-12-13,ABW,BVD,16,6,4.0,,,,,,,,,,,,,,148.0
2022-12-13,ABW,BVD,17,8,10.0,,,,,,,,,,,,,,33.0
2022-12-13,ABW,BVD,18,6,6.0,,,,,,,,,,,,,,63.0
2022-12-13,ABW,CTN,7,26,10.0,4.0,,,,,,,,,,,,,31.0
2022-12-13,ABW,CTN,8,26,8.0,,,,,,,,,,,,,,21.0
2022-12-13,ABW,CTN,9,13,9.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,CTN,10,35,16.0,11.0,,,,,,,,,,,,,12.0
2022-12-13,ABW,CTN,11,16,2.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,CTN,12,35,0.0,2.0,,,,,,,,,,,,,29.0
2022-12-13,ABW,CTN,13,25,3.0,3.0,,,,,,,,,,,,,34.0
2022-12-13,ABW,CTN,14,20,10.0,,,,,,,,,,,,,,4.42
2022-12-13,ABW,CTN,16,27,-12.0,16.0,,,,,,,,,,,,,20.0
2022-12-13,ABW,CTN,17,31,13.0,10.0,,,,,,,,,,,,,12.0
2022-12-13,ABW,CUS,6,15,10.0,,,,,,,,,,,,,,231.0
2022-12-13,ABW,CUS,7,14,11.0,,,,,,,,,,,,,,317.0
2022-12-13,ABW,CUS,8,15,11.0,,,,,,,,,,,,,,291.0
2022-12-13,ABW,CUS,9,15,11.0,,,,,,,,,,,,,,169.0
2022-12-13,ABW,CUS,10,19,15.0,,,,,,,,,,,,,,74.0
