date,origin_station_code,destination_station_code,hour,journey_time_mean,departure_wait_time_mean,interchange_wait_time_mean,journey_time_50_pctl,journey_time_75_pctl,journey_time_95_pctl,journey_time_std,departure_wait_time_50_pctl,departure_wait_time_75_pctl,departure_wait_time_95_pctl,departure_wait_time_std,interchange_wait_time_50_pctl,interchange_wait_time_75_pctl,interchange_wait_time_95_pctl,interchange_wait_time_std,passenger_volume
2022-12-14,AAP,HRN,14,14,0.0,,,,,,,,,,,,,,14.0
2022-12-14,AAP,HRN,15,5,-5.0,,,,,,,,,,,,,,13.0
2022-12-14,AAP,HRN,16,6,6.0,,,,,,,,,,,,,,10.0
2022-12-14,AAP,HRN,17,0,4.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,KGX,7,15,10.0,,,,,,,,,,,,,,124.0
2022-12-14,AAP,KGX,8,23,7.0,,,,,,,,,,,,,,62.0
2022-12-14,AAP,KGX,9,17,5.0,,,,,,,,,,,,,,23.0
2022-12-14,AAP,KGX,10,15,21.0,,,,,,,,,,,,,,12.0
2022-12-14,AAP,KGX,11,27,,,,,,,,,,,,,,,4.42
2022-12-14,AAP,KGX,12,22,-3.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,KGX,13,17,3.0,,,,,,,,,,,,,,17.0
2022-12-14,AAP,KGX,14,17,10.0,,,,,,,,,,,,,,26.0
2022-12-14,AAP,KGX,15,28,6.0,,,,,,,,,,,,,,12.0
2022-12-14,AAP,KGX,16,23,4.0,,,,,,,,,,,,,,11.0
2022-12-14,AAP,KGX,17,8,3.0,,,,,,,,,,,,,,18.0
2022-12-14,AAP,NBA,9,15,8.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NBA,11,30,9.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NBA,12,26,10.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NBA,15,28,24.0,,,,,,,,,,,,,,15.0
2022-12-14,AAP,NBA,16,46,21.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NBA,17,39,10.0,14.0,,,,,,,,,,,,,4.42
2022-12-14,AAP,NRB,8,45,11.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NSG,7,12,8.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NSG,8,14,22.0,,,,,,,,,,,,,,10.0
2022-12-14,AAP,NSG,9,6,4.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NSG,10,11,1.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NSG,11,4,9.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NSG,12,15,8.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NSG,13,16,9.0,,,,,,,,,,,,,,11.0
2022-12-14,AAP,NSG,14,13,6.0,,,,,,,,,,,,,,12.0
2022-12-14,AAP,NSG,15,14,5.0,,,,,,,,,,,,,,15.0
2022-12-14,AAP,NSG,16,7,8.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,NSG,17,17,9.0,,,,,,,,,,,,,,13.0
2022-12-14,AAP,OKL,8,22,19.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,OKL,13,24,,,,,,,,,,,,,,,4.42
2022-12-14,AAP,OKL,15,25,14.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,OKL,16,31,8.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,OKL,17,7,13.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,OKL,18,10,5.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,PAL,8,9,20.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,PAL,10,3,-6.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,PAL,11,32,11.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,PAL,13,14,3.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,PAL,16,14,0.0,12.0,,,,,,,,,,,,,4.42
2022-12-14,AAP,PAL,17,3,22.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,PAL,18,2,4.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,PBR,15,39,23.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,SVG,17,58,9.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,WCA,7,20,3.0,8.0,,,,,,,,,,,,,4.42
2022-12-14,AAP,WIH,12,11,-2.0,,,,,,,,,,,,,,4.42
2022-12-14,AAP,WIH,17,15,14.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,ABA,9,30,24.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,ABA,10,13,15.0,-3.0,,,,,,,,,,,,,4.42
2022-12-14,ABA,ABA,11,11,-19.0,-6.0,,,,,,,,,,,,,4.42
2022-12-14,ABA,ABA,12,41,5.0,-8.0,,,,,,,,,,,,,4.42
2022-12-14,ABA,ABA,14,58,20.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,ABA,15,16,9.0,-8.0,,,,,,,,,,,,,11.0
2022-12-14,ABA,ABA,17,49,1.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,ABA,18,14,19.0,-3.0,,,,,,,,,,,,,4.42
2022-12-14,ABA,ACY,6,14,-9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,ACY,8,26,5.0,,,,,,,,,,,,,,10.0
2022-12-14,ABA,ACY,11,11,5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,ACY,14,23,21.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,ACY,15,21,22.0,-6.0,,,,,,,,,,,,,16.0
2022-12-14,ABA,ACY,16,30,17.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,ACY,18,43,18.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,CDF,11,70,32.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,CDF,13,63,20.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,CDF,15,63,,,,,,,,,,,,,,,4.42
2022-12-14,ABA,CDQ,9,49,4.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,CDQ,14,58,,,,,,,,,,,,,,,4.42
2022-12-14,ABA,CMH,6,9,-1.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,CMH,7,5,20.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,CMH,8,7,6.0,,,,,,,,,,,,,,51.0
2022-12-14,ABA,CMH,9,7,13.0,0.0,,,,,,,,,,,,,49.0
2022-12-14,ABA,CMH,10,10,13.0,-2.0,,,,,,,,,,,,,38.0
2022-12-14,ABA,CMH,11,8,8.0,,,,,,,,,,,,,,62.0
2022-12-14,ABA,CMH,12,5,7.0,,,,,,,,,,,,,,57.0
2022-12-14,ABA,CMH,13,12,15.0,,,,,,,,,,,,,,22.0
2022-12-14,ABA,CMH,14,9,2.0,0.0,,,,,,,,,,,,,51.0
2022-12-14,ABA,CMH,15,10,9.0,,,,,,,,,,,,,,108.0
2022-12-14,ABA,CMH,16,9,12.0,,,,,,,,,,,,,,47.0
2022-12-14,ABA,CMH,17,4,11.0,0.0,,,,,,,,,,,,,31.0
2022-12-14,ABA,CMH,18,7,9.0,,,,,,,,,,,,,,74.0
2022-12-14,ABA,CMH,20,6,8.0,,,,,,,,,,,,,,22.0
2022-12-14,ABA,CYS,10,53,33.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,CYS,15,45,35.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,FER,6,2,-10.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,FER,8,10,23.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,FER,9,15,3.0,,,,,,,,,,,,,,14.0
2022-12-14,ABA,FER,10,12,-2.0,-3.0,,,,,,,,,,,,,4.42
2022-12-14,ABA,FER,11,13,17.0,,,,,,,,,,,,,,12.0
2022-12-14,ABA,FER,12,7,10.0,-1.0,,,,,,,,,,,,,19.0
2022-12-14,ABA,FER,13,18,7.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,FER,14,8,8.0,-2.0,,,,,,,,,,,,,20.0
2022-12-14,ABA,FER,15,14,12.0,-2.0,,,,,,,,,,,,,30.0
2022-12-14,ABA,FER,16,13,11.0,,,,,,,,,,,,,,25.0
2022-12-14,ABA,FER,17,10,14.0,-1.0,,,,,,,,,,,,,24.0
2022-12-14,ABA,FER,18,9,21.0,,,,,,,,,,,,,,10.0
2022-12-14,ABA,FER,20,14,16.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,LLN,16,56,-4.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,MTA,8,8,6.0,-2.0,,,,,,,,,,,,,29.0
2022-12-14,ABA,MTA,9,15,6.0,,,,,,,,,,,,,,25.0
2022-12-14,ABA,MTA,10,9,2.0,-1.0,,,,,,,,,,,,,15.0
2022-12-14,ABA,MTA,11,13,3.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,MTA,12,17,7.0,-1.0,,,,,,,,,,,,,20.0
2022-12-14,ABA,MTA,13,9,10.0,,,,,,,,,,,,,,15.0
2022-12-14,ABA,MTA,14,19,17.0,,,,,,,,,,,,,,16.0
2022-12-14,ABA,MTA,15,20,14.0,,,,,,,,,,,,,,28.0
2022-12-14,ABA,MTA,16,11,9.0,,,,,,,,,,,,,,39.0
2022-12-14,ABA,MTA,17,16,8.0,-1.0,,,,,,,,,,,,,32.0
2022-12-14,ABA,MTA,18,6,12.0,,,,,,,,,,,,,,13.0
2022-12-14,ABA,MTA,20,23,,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PER,8,13,9.0,,,,,,,,,,,,,,22.0
2022-12-14,ABA,PER,9,11,13.0,,,,,,,,,,,,,,23.0
2022-12-14,ABA,PER,10,9,16.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PER,11,20,10.0,,,,,,,,,,,,,,15.0
2022-12-14,ABA,PER,12,1,6.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PER,13,19,11.0,,,,,,,,,,,,,,16.0
2022-12-14,ABA,PER,14,20,-4.0,,,,,,,,,,,,,,19.0
2022-12-14,ABA,PER,15,11,11.0,,,,,,,,,,,,,,51.0
2022-12-14,ABA,PER,16,12,3.0,,,,,,,,,,,,,,10.0
2022-12-14,ABA,PER,17,23,14.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PER,18,11,6.0,-2.0,,,,,,,,,,,,,21.0
2022-12-14,ABA,PER,20,21,18.0,,,,,,,,,,,,,,11.0
2022-12-14,ABA,PPD,6,16,-3.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PPD,7,45,23.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PPD,8,26,8.0,,,,,,,,,,,,,,19.0
2022-12-14,ABA,PPD,9,36,25.0,,,,,,,,,,,,,,18.0
2022-12-14,ABA,PPD,11,26,10.0,,,,,,,,,,,,,,12.0
2022-12-14,ABA,PPD,12,23,15.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PPD,13,20,5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PPD,14,25,4.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PPD,15,36,,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PPD,16,30,13.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,PPD,17,23,7.0,,,,,,,,,,,,,,10.0
2022-12-14,ABA,PPD,18,26,10.0,,,,,,,,,,,,,,12.0
2022-12-14,ABA,QYD,11,63,6.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,QYD,13,29,-7.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,RDR,10,69,21.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,RDR,11,37,-9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,RDR,13,74,-19.0,-37.0,,,,,,,,,,,,,4.42
2022-12-14,ABA,RDR,14,29,5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,RDR,15,33,5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,RDR,16,53,24.0,9.0,,,,,,,,,,,,,16.0
2022-12-14,ABA,TAF,6,30,-9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TAF,8,38,21.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TAF,13,69,11.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TAF,18,28,-10.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TRF,6,28,-5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TRF,8,31,5.0,-13.0,,,,,,,,,,,,,11.0
2022-12-14,ABA,TRF,9,22,-1.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TRF,11,34,9.0,,,,,,,,,,,,,,14.0
2022-12-14,ABA,TRF,12,28,0.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TRF,13,46,5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TRF,14,38,-12.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TRF,15,51,8.0,,,,,,,,,,,,,,4.42
2022-12-14,ABA,TRF,16,41,-21.0,-19.0,,,,,,,,,,,,,4.42
2022-12-14,ABA,TRF,17,32,4.0,,,,,,,,,,,,,,10.0
2022-12-14,ABA,TRH,9,88,-38.0,-34.0,,,,,,,,,,,,,4.42
2022-12-14,ABE,ABE,11,9,12.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,BGD,11,25,12.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,BGD,15,32,27.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,BGD,17,27,10.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,BHD,12,40,8.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,CPH,8,7,3.0,,,,,,,,,,,,,,29.0
2022-12-14,ABE,CPH,9,4,-5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,CPH,10,18,-1.0,,,,,,,,,,,,,,10.0
2022-12-14,ABE,CPH,11,2,-11.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,CPH,12,1,-16.0,,,,,,,,,,,,,,13.0
2022-12-14,ABE,CPH,13,3,7.0,,,,,,,,,,,,,,10.0
2022-12-14,ABE,CPH,14,6,16.0,,,,,,,,,,,,,,13.0
2022-12-14,ABE,CPH,15,1,10.0,,,,,,,,,,,,,,18.0
2022-12-14,ABE,CPH,16,2,1.0,,,,,,,,,,,,,,13.0
2022-12-14,ABE,CPH,17,3,-3.0,,,,,,,,,,,,,,10.0
2022-12-14,ABE,ECP,8,7,-12.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,ECP,9,8,,,,,,,,,,,,,,,4.42
2022-12-14,ABE,ECP,10,3,-9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,ECP,11,15,10.0,,,,,,,,,,,,,,11.0
2022-12-14,ABE,ECP,12,3,-2.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,ECP,13,1,-16.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,ECP,14,8,8.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,ECP,15,11,-8.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,ECP,16,4,-3.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,ECP,17,13,-6.0,,,,,,,,,,,,,,13.0
2022-12-14,ABE,GFF,8,27,,,,,,,,,,,,,,,4.42
2022-12-14,ABE,GFF,10,35,10.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,GFF,11,40,33.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,GFF,13,19,-8.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,GFF,14,22,15.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,GFF,16,19,-12.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,GFF,17,30,17.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HHL,8,21,16.0,,,,,,,,,,,,,,22.0
2022-12-14,ABE,HHL,9,19,1.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HHL,10,26,19.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HHL,12,12,-196.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HHL,13,20,,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HHL,14,1,-21.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HHL,15,20,4.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HHL,16,11,-16.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HNG,8,13,9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HNG,10,15,8.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HNG,11,27,2.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HNG,12,11,20.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HNG,14,15,19.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HNG,15,18,15.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HNG,16,29,9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,HNG,17,22,-9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LLS,10,12,-5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LLS,14,9,-13.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LLS,15,8,4.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LNB,8,7,3.0,,,,,,,,,,,,,,16.0
2022-12-14,ABE,LNB,11,9,7.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LNB,13,20,,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LNB,14,30,10.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LNB,15,18,4.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LNB,16,0,-19.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LNB,17,15,-1.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LVT,8,18,1.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LVT,9,18,,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LVT,10,3,5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LVT,13,0,-11.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LVT,14,2,17.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LVT,15,34,24.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,LVT,16,6,9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,PGM,11,14,-10.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,PGM,12,41,94.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,PGM,13,9,-6.0,,,,,,,,,,,,,,10.0
2022-12-14,ABE,PGM,14,15,13.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,PGM,15,24,32.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,PGM,16,21,9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,PGM,17,20,9.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,PLT,14,40,18.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,PLT,16,38,13.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,TIR,15,29,12.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,TIR,16,29,18.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,YSM,8,4,-8.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,YSM,9,12,-1.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,YSM,10,14,-6.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,YSM,11,20,13.0,,,,,,,,,,,,,,17.0
2022-12-14,ABE,YSM,12,8,10.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,YSM,13,13,15.0,,,,,,,,,,,,,,18.0
2022-12-14,ABE,YSM,14,14,3.0,,,,,,,,,,,,,,4.42
2022-12-14,ABE,YSM,15,11,10.0,,,,,,,,,,,,,,10.0
2022-12-14,ABE,YSM,16,24,10.0,,,,,,,,,,,,,,11.0
2022-12-14,ABE,YSM,17,12,16.0,,,,,,,,,,,,,,25.0
2022-12-14,ABW,ABW,7,12,2.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,ABW,8,37,-2.0,-4.0,,,,,,,,,,,,,12.0
2022-12-14,ABW,ABW,9,9,3.0,-6.0,,,,,,,,,,,,,4.42
2022-12-14,ABW,ABW,11,22,8.0,,,,,,,,,,,,,,12.0
2022-12-14,ABW,ABW,12,20,2.0,-3.0,,,,,,,,,,,,,27.0
2022-12-14,ABW,ABW,13,37,8.0,-3.0,,,,,,,,,,,,,25.0
2022-12-14,ABW,ABW,14,34,-6.0,-4.0,,,,,,,,,,,,,19.0
2022-12-14,ABW,ABW,15,20,1.0,-2.0,,,,,,,,,,,,,16.0
2022-12-14,ABW,ABW,16,40,0.0,5.0,,,,,,,,,,,,,16.0
2022-12-14,ABW,ABW,17,18,7.0,-2.0,,,,,,,,,,,,,24.0
2022-12-14,ABW,ABW,21,23,-1.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,AML,7,48,13.0,6.0,,,,,,,,,,,,,4.42
2022-12-14,ABW,AML,8,50,7.0,9.0,,,,,,,,,,,,,4.42
2022-12-14,ABW,BCY,10,55,-2.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,6,27,,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,7,31,12.0,,,,,,,,,,,,,,52.0
2022-12-14,ABW,BDS,8,26,13.0,,,,,,,,,,,,,,21.0
2022-12-14,ABW,BDS,9,34,13.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,10,28,4.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,13,19,13.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,14,38,5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,15,14,-5.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,16,14,4.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,17,39,17.0,,,,,,,,,,,,,,12.0
2022-12-14,ABW,BDS,18,47,26.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,19,48,24.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,20,29,11.0,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BDS,21,50,8.0,10.0,,,,,,,,,,,,,4.42
2022-12-14,ABW,BRE,15,67,,,,,,,,,,,,,,,4.42
2022-12-14,ABW,BVD,8,8,11.0,,,,,,,,,,,,,,45.0
2022-12-14,ABW,BVD,9,14,9.0,,,,,,,,,,,,,,68.0
2022-12-14,ABW,BVD,10,7,2.0,,,,,,,,,,,,,,37.0
2022-12-14,ABW,BVD,11,11,6.0,,,,,,,,,,,,,,77.0
2022-12-14,ABW,BVD,12,12,9.0,,,,,,,,,,,,,,65.0
2022-12-14,ABW,BVD,13,6,5.0,,,,,,,,,,,,,,57.0
2022-12-14,ABW,BVD,14,6,6.0,,,,,,,,,,,,,,42.0
