route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
NA02744_route,CH,CH_NA02744,,,2,,,
NA02745_route,SR,SR_NA02745,,,2,,,
NA02746_route,TL,TL_NA02746,,,2,,,
NA02747_route,TL,TL_NA02747,,,2,,,
NA02748_route,CH,CH_NA02748,,,2,,,
NA02749_route,SE,SE_NA02749,,,2,,,
NA02750_route,VT,VT_NA02750,,,2,,,
NA02751_route,TL,TL_NA02751,,,2,,,
NA02752_route,SR,SR_NA02752,,,2,,,
NA02753_route,VT,VT_NA02753,,,2,,,
NA02754_route,TL,TL_NA02754,,,2,,,
NA02755_route,CH,CH_NA02755,,,2,,,
NA02756_route,SE,SE_NA02756,,,2,,,
NA02757_route,SE,SE_NA02757,,,2,,,
NA02758_route,CH,CH_NA02758,,,2,,,
NA02759_route,SR,SR_NA02759,,,2,,,
NA02760_route,TL,TL_NA02760,,,2,,,
NA02761_route,GW,GW_NA02761,,,2,,,
NA02762_route,VT,VT_NA02762,,,2,,,
NA02763_route,TL,TL_NA02763,,,2,,,
NA02764_route,CH,CH_NA02764,,,2,,,
NA02765_route,SE,SE_NA02765,,,2,,,
NA02766_route,VT,VT_NA02766,,,2,,,
NA02767_route,TL,TL_NA02767,,,2,,,
NA02768_route,SR,SR_NA02768,,,2,,,
NA02769_route,CH,CH_NA02769,,,2,,,
NA02770_route,TL,TL_NA02770,,,2,,,
NA02771_route,CH,CH_NA02771,,,2,,,
NA02772_route,SE,SE_NA02772,,,2,,,
NA02773_route,SE,SE_NA02773,,,2,,,
NA02774_route,VT,VT_NA02774,,,2,,,
NA02775_route,CH,CH_NA02775,,,2,,,
NA02776_route,SR,SR_NA02776,,,2,,,
NA02777_route,TL,TL_NA02777,,,2,,,
NA02778_route,GW,GW_NA02778,,,2,,,
NA02779_route,VT,VT_NA02779,,,2,,,
NA02780_route,TL,TL_NA02780,,,2,,,
NA02781_route,SE,SE_NA02781,,,2,,,
NA02782_route,TL,TL_NA02782,,,2,,,
NA02783_route,VT,VT_NA02783,,,2,,,
NA02784_route,TL,TL_NA02784,,,2,,,
NA02785_route,SE,SE_NA02785,,,2,,,
NA02786_route,VT,VT_NA02786,,,2,,,
NA02787_route,TL,TL_NA02787,,,2,,,
NA02788_route,SR,SR_NA02788,,,2,,,
NA02789_route,TL,TL_NA02789,,,2,,,
NA02790_route,SE,SE_NA02790,,,2,,,
NA02791_route,NT,NT_NA02791,,,2,,,
NA02792_route,GW,GW_NA02792,,,2,,,
NA02793_route,NT,NT_NA02793,,,2,,,
NA02794_route,TL,TL_NA02794,,,2,,,
NA02795_route,CH,CH_NA02795,,,2,,,
NA02796_route,SR,SR_NA02796,,,2,,,
NA02797_route,NT,NT_NA02797,,,2,,,
NA02798_route,TL,TL_NA02798,,,2,,,
NA02799_route,SE,SE_NA02799,,,2,,,
NA02800_route,NT,NT_NA02800,,,2,,,
NA02801_route,TL,TL_NA02801,,,2,,,
NA02802_route,CH,CH_NA02802,,,2,,,
NA02803_route,SR,SR_NA02803,,,2,,,
NA02804_route,NT,NT_NA02804,,,2,,,
NA02805_route,NT,NT_NA02805,,,2,,,
NA02806_route,TL,TL_NA02806,,,2,,,
NA02807_route,CH,CH_NA02807,,,2,,,
NA02808_route,SE,SE_NA02808,,,2,,,
NA02809_route,GW,GW_NA02809,,,2,,,
NA02810_route,NT,NT_NA02810,,,2,,,
NA02811_route,NT,NT_NA02811,,,2,,,
NA02812_route,CH,CH_NA02812,,,2,,,
NA02813_route,TL,TL_NA02813,,,2,,,
NA02814_route,NT,NT_NA02814,,,2,,,
NA02815_route,NT,NT_NA02815,,,2,,,
NA02816_route,CH,CH_NA02816,,,2,,,
NA02817_route,SE,SE_NA02817,,,2,,,
NA02818_route,TL,TL_NA02818,,,2,,,
NA02819_route,NT,NT_NA02819,,,2,,,
NA02820_route,TL,TL_NA02820,,,2,,,
NA02821_route,CH,CH_NA02821,,,2,,,
NA02822_route,NT,NT_NA02822,,,2,,,
NA02823_route,NT,NT_NA02823,,,2,,,
NA02824_route,TL,TL_NA02824,,,2,,,
NA02825_route,CH,CH_NA02825,,,2,,,
NA02826_route,SE,SE_NA02826,,,2,,,
NA02827_route,NT,NT_NA02827,,,2,,,
NA02828_route,TL,TL_NA02828,,,2,,,
NA02829_route,GW,GW_NA02829,,,2,,,
NA02830_route,NT,NT_NA02830,,,2,,,
NA02831_route,VT,VT_NA02831,,,2,,,
NA02832_route,CH,CH_NA02832,,,2,,,
NA02833_route,TL,TL_NA02833,,,2,,,
NA02834_route,TL,TL_NA02834,,,2,,,
NA02835_route,CH,CH_NA02835,,,2,,,
NA02836_route,SR,SR_NA02836,,,2,,,
NA02837_route,SE,SE_NA02837,,,2,,,
NA02838_route,SE,SE_NA02838,,,2,,,
NA02839_route,TL,TL_NA02839,,,2,,,
NA02840_route,NT,NT_NA02840,,,2,,,
NA02841_route,GW,GW_NA02841,,,2,,,
NA02842_route,TL,TL_NA02842,,,2,,,
NA02843_route,CH,CH_NA02843,,,2,,,
NA02844_route,SR,SR_NA02844,,,2,,,
NA02845_route,SR,SR_NA02845,,,2,,,
NA02846_route,TL,TL_NA02846,,,2,,,
NA02847_route,SE,SE_NA02847,,,2,,,
NA02848_route,SE,SE_NA02848,,,2,,,
NA02849_route,NT,NT_NA02849,,,2,,,
NA02850_route,TL,TL_NA02850,,,2,,,
NA02851_route,CH,CH_NA02851,,,2,,,
NA02852_route,SR,SR_NA02852,,,2,,,
NA02853_route,SE,SE_NA02853,,,2,,,
NA02854_route,TL,TL_NA02854,,,2,,,
NA02855_route,CH,CH_NA02855,,,2,,,
NA02856_route,SR,SR_NA02856,,,2,,,
NA02857_route,SW,SW_NA02857,,,2,,,
NA02858_route,SE,SE_NA02858,,,2,,,
NA02859_route,GW,GW_NA02859,,,2,,,
NA02860_route,TL,TL_NA02860,,,2,,,
NA02861_route,SR,SR_NA02861,,,2,,,
NA02862_route,TL,TL_NA02862,,,2,,,
NA02863_route,SR,SR_NA02863,,,2,,,
NA02864_route,SE,SE_NA02864,,,2,,,
NA02865_route,TL,TL_NA02865,,,2,,,
NA02866_route,SR,SR_NA02866,,,2,,,
NA02867_route,VT,VT_NA02867,,,2,,,
NA02868_route,TL,TL_NA02868,,,2,,,
NA02869_route,SR,SR_NA02869,,,2,,,
NA02870_route,SR,SR_NA02870,,,2,,,
NA02871_route,SE,SE_NA02871,,,2,,,
NA02872_route,VT,VT_NA02872,,,2,,,
NA02873_route,TL,TL_NA02873,,,2,,,
NA02874_route,SR,SR_NA02874,,,2,,,
NA02875_route,VT,VT_NA02875,,,2,,,
NA02876_route,TL,TL_NA02876,,,2,,,
NA02877_route,SR,SR_NA02877,,,2,,,
NA02878_route,CH,CH_NA02878,,,2,,,
NA02879_route,VT,VT_NA02879,,,2,,,
NA02880_route,TL,TL_NA02880,,,2,,,
NA02881_route,CH,CH_NA02881,,,2,,,
NA02882_route,SR,SR_NA02882,,,2,,,
NA02883_route,SE,SE_NA02883,,,2,,,
NA02884_route,VT,VT_NA02884,,,2,,,
NA02885_route,TL,TL_NA02885,,,2,,,
NA02886_route,CH,CH_NA02886,,,2,,,
NA02887_route,SE,SE_NA02887,,,2,,,
NA02888_route,VT,VT_NA02888,,,2,,,
NA02889_route,TL,TL_NA02889,,,2,,,
NA02890_route,VT,VT_NA02890,,,2,,,
NA02891_route,CH,CH_NA02891,,,2,,,
NA02892_route,SR,SR_NA02892,,,2,,,
NA02893_route,SE,SE_NA02893,,,2,,,
NA02894_route,VT,VT_NA02894,,,2,,,
NA02895_route,TL,TL_NA02895,,,2,,,
NA02896_route,CH,CH_NA02896,,,2,,,
NA02897_route,SE,SE_NA02897,,,2,,,
NA02898_route,VT,VT_NA02898,,,2,,,
NA02899_route,SR,SR_NA02899,,,2,,,
NA02900_route,CH,CH_NA02900,,,2,,,
NA02901_route,SE,SE_NA02901,,,2,,,
NA02902_route,SE,SE_NA02902,,,2,,,
NA02903_route,VT,VT_NA02903,,,2,,,
NA02904_route,TL,TL_NA02904,,,2,,,
NA02905_route,VT,VT_NA02905,,,2,,,
NA02906_route,SE,SE_NA02906,,,2,,,
NA02907_route,SE,SE_NA02907,,,2,,,
NA02908_route,VT,VT_NA02908,,,2,,,
NA02909_route,TL,TL_NA02909,,,2,,,
NA02910_route,CH,CH_NA02910,,,2,,,
NA02911_route,VT,VT_NA02911,,,2,,,
NA02912_route,TL,TL_NA02912,,,2,,,
NA02913_route,CH,CH_NA02913,,,2,,,
NA02914_route,SE,SE_NA02914,,,2,,,
NA02915_route,SE,SE_NA02915,,,2,,,
NA02916_route,VT,VT_NA02916,,,2,,,
NA02917_route,CH,CH_NA02917,,,2,,,
NA02918_route,VT,VT_NA02918,,,2,,,
NA02919_route,CH,CH_NA02919,,,2,,,
NA02920_route,SE,SE_NA02920,,,2,,,
NA02921_route,SE,SE_NA02921,,,2,,,
NA02922_route,VT,VT_NA02922,,,2,,,
NA02923_route,CH,CH_NA02923,,,2,,,
NA02924_route,SE,SE_NA02924,,,2,,,
NA02925_route,SE,SE_NA02925,,,2,,,
NA02926_route,CH,CH_NA02926,,,2,,,
NA02927_route,SE,SE_NA02927,,,2,,,
NA02928_route,SE,SE_NA02928,,,2,,,
NA02929_route,AW,AW_NA02929,,,2,,,
NA02930_route,AW,AW_NA02930,,,2,,,
NA02931_route,LE,LE_NA02931,,,2,,,
NA02932_route,CH,CH_NA02932,,,2,,,
NA02933_route,SE,SE_NA02933,,,2,,,
NA02934_route,AW,AW_NA02934,,,2,,,
NA02935_route,LE,LE_NA02935,,,2,,,
NA02936_route,AW,AW_NA02936,,,2,,,
NA02937_route,LE,LE_NA02937,,,2,,,
NA02938_route,SE,SE_NA02938,,,2,,,
NA02939_route,SE,SE_NA02939,,,2,,,
NA02940_route,AW,AW_NA02940,,,2,,,
NA02941_route,CH,CH_NA02941,,,2,,,
NA02942_route,LE,LE_NA02942,,,2,,,
NA02943_route,AW,AW_NA02943,,,2,,,
NA02944_route,LE,LE_NA02944,,,2,,,
NA02945_route,CH,CH_NA02945,,,2,,,
NA02946_route,SE,SE_NA02946,,,2,,,
NA02947_route,AW,AW_NA02947,,,2,,,
NA02948_route,LE,LE_NA02948,,,2,,,
NA02949_route,CH,CH_NA02949,,,2,,,
NA02950_route,AW,AW_NA02950,,,2,,,
NA02951_route,SE,SE_NA02951,,,2,,,
NA02952_route,SE,SE_NA02952,,,2,,,
NA02953_route,LE,LE_NA02953,,,2,,,
NA02954_route,AW,AW_NA02954,,,2,,,
NA02955_route,LE,LE_NA02955,,,2,,,
NA02956_route,AW,AW_NA02956,,,2,,,
NA02957_route,LE,LE_NA02957,,,2,,,
NA02958_route,SE,SE_NA02958,,,2,,,
NA02959_route,SE,SE_NA02959,,,2,,,
NA02960_route,AW,AW_NA02960,,,2,,,
NA02961_route,LE,LE_NA02961,,,2,,,
NA02962_route,AW,AW_NA02962,,,2,,,
NA02963_route,SE,SE_NA02963,,,2,,,
NA02964_route,LE,LE_NA02964,,,2,,,
NA02965_route,AW,AW_NA02965,,,2,,,
NA02966_route,LE,LE_NA02966,,,2,,,
NA02967_route,SE,SE_NA02967,,,2,,,
NA02968_route,SE,SE_NA02968,,,2,,,
NA02969_route,AW,AW_NA02969,,,2,,,
NA02970_route,TL,TL_NA02970,,,2,,,
NA02971_route,SE,SE_NA02971,,,2,,,
NA02972_route,SE,SE_NA02972,,,2,,,
NA02973_route,AW,AW_NA02973,,,2,,,
NA02974_route,SE,SE_NA02974,,,2,,,
NA02975_route,SE,SE_NA02975,,,2,,,
NA02976_route,AW,AW_NA02976,,,2,,,
NA02977_route,TL,TL_NA02977,,,2,,,
NA02978_route,SE,SE_NA02978,,,2,,,
NA02979_route,SE,SE_NA02979,,,2,,,
NA02980_route,AW,AW_NA02980,,,2,,,
NA02981_route,AW,AW_NA02981,,,2,,,
NA02982_route,SE,SE_NA02982,,,2,,,
NA02983_route,TL,TL_NA02983,,,2,,,
NA02984_route,AW,AW_NA02984,,,2,,,
NA02985_route,SE,SE_NA02985,,,2,,,
NA02986_route,SE,SE_NA02986,,,2,,,
NA02987_route,AW,AW_NA02987,,,2,,,
NA02988_route,LE,LE_NA02988,,,2,,,
NA02989_route,AW,AW_NA02989,,,2,,,
NA02990_route,XC,XC_NA02990,,,2,,,
NA02991_route,LE,LE_NA02991,,,2,,,
NA02992_route,NT,NT_NA02992,,,2,,,
NA02993_route,AW,AW_NA02993,,,2,,,
NA02994_route,TL,TL_NA02994,,,2,,,
NA02995_route,AW,AW_NA02995,,,2,,,
NA02996_route,TL,TL_NA02996,,,2,,,
NA02997_route,TL,TL_NA02997,,,2,,,
NA02998_route,AW,AW_NA02998,,,2,,,
NA02999_route,TL,TL_NA02999,,,2,,,
NA03000_route,TL,TL_NA03000,,,2,,,
NA03001_route,AW,AW_NA03001,,,2,,,
NA03002_route,TL,TL_NA03002,,,2,,,
NA03003_route,TL,TL_NA03003,,,2,,,
NA03004_route,AW,AW_NA03004,,,2,,,
NA03005_route,TL,TL_NA03005,,,2,,,
NA03006_route,TL,TL_NA03006,,,2,,,
NA03007_route,AW,AW_NA03007,,,2,,,
NA03008_route,TL,TL_NA03008,,,2,,,
NA03009_route,TL,TL_NA03009,,,2,,,
NA03010_route,AW,AW_NA03010,,,2,,,
NA03011_route,TL,TL_NA03011,,,2,,,
NA03012_route,TL,TL_NA03012,,,2,,,
NA03013_route,AW,AW_NA03013,,,2,,,
NA03014_route,TL,TL_NA03014,,,2,,,
NA03015_route,TL,TL_NA03015,,,2,,,
NA03016_route,AW,AW_NA03016,,,2,,,
NA03017_route,TL,TL_NA03017,,,2,,,
NA03018_route,TL,TL_NA03018,,,2,,,
NA03019_route,AW,AW_NA03019,,,2,,,
NA03020_route,TL,TL_NA03020,,,2,,,
NA03021_route,TL,TL_NA03021,,,2,,,
NA03022_route,AW,AW_NA03022,,,2,,,
NA03023_route,TL,TL_NA03023,,,2,,,
NA03024_route,TL,TL_NA03024,,,2,,,
NA03025_route,AW,AW_NA03025,,,2,,,
NA03026_route,TL,TL_NA03026,,,2,,,
NA03027_route,TL,TL_NA03027,,,2,,,
NA03028_route,AW,AW_NA03028,,,2,,,
NA03029_route,TL,TL_NA03029,,,2,,,
NA03030_route,TL,TL_NA03030,,,2,,,
NA03031_route,AW,AW_NA03031,,,2,,,
NA03032_route,TL,TL_NA03032,,,2,,,
NA03033_route,TL,TL_NA03033,,,2,,,
NA03034_route,AW,AW_NA03034,,,2,,,
NA03035_route,TL,TL_NA03035,,,2,,,
NA03036_route,TL,TL_NA03036,,,2,,,
NA03037_route,TL,TL_NA03037,,,2,,,
NA03038_route,TL,TL_NA03038,,,2,,,
NA03039_route,TL,TL_NA03039,,,2,,,
NA03040_route,TL,TL_NA03040,,,2,,,
NA03041_route,TL,TL_NA03041,,,2,,,
NA03042_route,TL,TL_NA03042,,,2,,,
NA03043_route,TL,TL_NA03043,,,2,,,
NA03044_route,TL,TL_NA03044,,,2,,,
NA03045_route,TL,TL_NA03045,,,2,,,
NA03046_route,TL,TL_NA03046,,,2,,,
NA03047_route,TL,TL_NA03047,,,2,,,
NA03048_route,TL,TL_NA03048,,,2,,,
NA03049_route,TL,TL_NA03049,,,2,,,
NA03050_route,TL,TL_NA03050,,,2,,,
NA03051_route,TL,TL_NA03051,,,2,,,
NA03052_route,TL,TL_NA03052,,,2,,,
NA03053_route,TL,TL_NA03053,,,2,,,
NA03054_route,TL,TL_NA03054,,,2,,,
NA03055_route,TL,TL_NA03055,,,2,,,
NA03056_route,TL,TL_NA03056,,,2,,,
NA03057_route,TL,TL_NA03057,,,2,,,
NA03058_route,TL,TL_NA03058,,,2,,,
NA03059_route,TL,TL_NA03059,,,2,,,
NA03060_route,TL,TL_NA03060,,,2,,,
NA03061_route,TL,TL_NA03061,,,2,,,
NA03062_route,TL,TL_NA03062,,,2,,,
NA03063_route,TL,TL_NA03063,,,2,,,
NA03064_route,TL,TL_NA03064,,,2,,,
NA03065_route,TL,TL_NA03065,,,2,,,
NA03066_route,TL,TL_NA03066,,,2,,,
NA03067_route,TL,TL_NA03067,,,2,,,
NA03068_route,TL,TL_NA03068,,,2,,,
NA03069_route,TL,TL_NA03069,,,2,,,
NA03070_route,TL,TL_NA03070,,,2,,,
NA03071_route,TL,TL_NA03071,,,2,,,
NA03072_route,TL,TL_NA03072,,,2,,,
NA03073_route,TL,TL_NA03073,,,2,,,
NA03074_route,TL,TL_NA03074,,,2,,,
NA03075_route,TL,TL_NA03075,,,2,,,
NA03076_route,AW,AW_NA03076,,,2,,,
NA03077_route,NT,NT_NA03077,,,2,,,
NA03078_route,SW,SW_NA03078,,,2,,,
NA03079_route,NT,NT_NA03079,,,2,,,
NA03080_route,NT,NT_NA03080,,,2,,,
NA03081_route,TL,TL_NA03081,,,2,,,
NA03082_route,SW,SW_NA03082,,,2,,,
NA03083_route,NT,NT_NA03083,,,2,,,
NA03084_route,LE,LE_NA03084,,,2,,,
NA03085_route,SE,SE_NA03085,,,2,,,
NA03086_route,SW,SW_NA03086,,,2,,,
NA03087_route,AW,AW_NA03087,,,2,,,
NA03088_route,NT,NT_NA03088,,,2,,,
NA03089_route,NT,NT_NA03089,,,2,,,
NA03090_route,TL,TL_NA03090,,,2,,,
NA03091_route,LM,LM_NA03091,,,2,,,
NA03092_route,SW,SW_NA03092,,,2,,,
NA03093_route,NT,NT_NA03093,,,2,,,
NA03094_route,SE,SE_NA03094,,,2,,,
NA03095_route,LE,LE_NA03095,,,2,,,
NA03096_route,SW,SW_NA03096,,,2,,,
NA03097_route,NT,NT_NA03097,,,2,,,
NA03098_route,NT,NT_NA03098,,,2,,,
NA03099_route,SE,SE_NA03099,,,2,,,
NA03100_route,SW,SW_NA03100,,,2,,,
NA03101_route,NT,NT_NA03101,,,2,,,
NA03102_route,LE,LE_NA03102,,,2,,,
NA03103_route,SR,SR_NA03103,,,2,,,
NA03104_route,SE,SE_NA03104,,,2,,,
NA03105_route,SW,SW_NA03105,,,2,,,
NA03106_route,AW,AW_NA03106,,,2,,,
NA03107_route,NT,NT_NA03107,,,2,,,
NA03108_route,NT,NT_NA03108,,,2,,,
NA03109_route,SW,SW_NA03109,,,2,,,
NA03110_route,SE,SE_NA03110,,,2,,,
NA03111_route,NT,NT_NA03111,,,2,,,
NA03112_route,LE,LE_NA03112,,,2,,,
NA03113_route,TL,TL_NA03113,,,2,,,
NA03114_route,SW,SW_NA03114,,,2,,,
NA03115_route,SE,SE_NA03115,,,2,,,
NA03116_route,AW,AW_NA03116,,,2,,,
NA03117_route,NT,NT_NA03117,,,2,,,
NA03118_route,NT,NT_NA03118,,,2,,,
NA03119_route,TL,TL_NA03119,,,2,,,
NA03120_route,LE,LE_NA03120,,,2,,,
NA03121_route,SE,SE_NA03121,,,2,,,
NA03122_route,SW,SW_NA03122,,,2,,,
NA03123_route,GR,GR_NA03123,,,2,,,
NA03124_route,NT,NT_NA03124,,,2,,,
NA03125_route,SW,SW_NA03125,,,2,,,
NA03126_route,SE,SE_NA03126,,,2,,,
NA03127_route,AW,AW_NA03127,,,2,,,
NA03128_route,NT,NT_NA03128,,,2,,,
NA03129_route,SW,SW_NA03129,,,2,,,
NA03130_route,NT,NT_NA03130,,,2,,,
NA03131_route,TL,TL_NA03131,,,2,,,
NA03132_route,SW,SW_NA03132,,,2,,,
NA03133_route,SE,SE_NA03133,,,2,,,
NA03134_route,NT,NT_NA03134,,,2,,,
NA03135_route,TL,TL_NA03135,,,2,,,
NA03136_route,SW,SW_NA03136,,,2,,,
NA03137_route,SE,SE_NA03137,,,2,,,
NA03138_route,NT,NT_NA03138,,,2,,,
NA03139_route,TL,TL_NA03139,,,2,,,
NA03140_route,SW,SW_NA03140,,,2,,,
NA03141_route,SE,SE_NA03141,,,2,,,
NA03142_route,AW,AW_NA03142,,,2,,,
NA03143_route,NT,NT_NA03143,,,2,,,
NA03144_route,SW,SW_NA03144,,,2,,,
NA03145_route,NT,NT_NA03145,,,2,,,
NA03146_route,TL,TL_NA03146,,,2,,,
NA03147_route,SW,SW_NA03147,,,2,,,
NA03148_route,SE,SE_NA03148,,,2,,,
NA03149_route,NT,NT_NA03149,,,2,,,
NA03150_route,TL,TL_NA03150,,,2,,,
NA03151_route,SW,SW_NA03151,,,2,,,
NA03152_route,SE,SE_NA03152,,,2,,,
NA03153_route,NT,NT_NA03153,,,2,,,
NA03154_route,TL,TL_NA03154,,,2,,,
NA03155_route,SE,SE_NA03155,,,2,,,
NA03156_route,SW,SW_NA03156,,,2,,,
NA03157_route,AW,AW_NA03157,,,2,,,
NA03158_route,NT,NT_NA03158,,,2,,,
NA03159_route,SW,SW_NA03159,,,2,,,
NA03160_route,NT,NT_NA03160,,,2,,,
NA03161_route,TL,TL_NA03161,,,2,,,
NA03162_route,SW,SW_NA03162,,,2,,,
NA03163_route,SE,SE_NA03163,,,2,,,
NA03164_route,NT,NT_NA03164,,,2,,,
NA03165_route,TL,TL_NA03165,,,2,,,
NA03166_route,SW,SW_NA03166,,,2,,,
NA03167_route,SE,SE_NA03167,,,2,,,
NA03168_route,NT,NT_NA03168,,,2,,,
NA03169_route,TL,TL_NA03169,,,2,,,
NA03170_route,SW,SW_NA03170,,,2,,,
NA03171_route,AW,AW_NA03171,,,2,,,
NA03172_route,NT,NT_NA03172,,,2,,,
NA03173_route,SW,SW_NA03173,,,2,,,
NA03174_route,NT,NT_NA03174,,,2,,,
NA03175_route,TL,TL_NA03175,,,2,,,
NA03176_route,SW,SW_NA03176,,,2,,,
NA03177_route,SE,SE_NA03177,,,2,,,
NA03178_route,AW,AW_NA03178,,,2,,,
NA03179_route,NT,NT_NA03179,,,2,,,
NA03180_route,TL,TL_NA03180,,,2,,,
NA03181_route,SW,SW_NA03181,,,2,,,
NA03182_route,SE,SE_NA03182,,,2,,,
NA03183_route,NT,NT_NA03183,,,2,,,
NA03184_route,TL,TL_NA03184,,,2,,,
NA03185_route,SW,SW_NA03185,,,2,,,
NA03186_route,AW,AW_NA03186,,,2,,,
NA03187_route,NT,NT_NA03187,,,2,,,
NA03188_route,SW,SW_NA03188,,,2,,,
NA03189_route,NT,NT_NA03189,,,2,,,
NA03190_route,TL,TL_NA03190,,,2,,,
NA03191_route,SW,SW_NA03191,,,2,,,
NA03192_route,SE,SE_NA03192,,,2,,,
NA03193_route,AW,AW_NA03193,,,2,,,
NA03194_route,NT,NT_NA03194,,,2,,,
NA03195_route,TL,TL_NA03195,,,2,,,
NA03196_route,SW,SW_NA03196,,,2,,,
NA03197_route,SE,SE_NA03197,,,2,,,
NA03198_route,NT,NT_NA03198,,,2,,,
NA03199_route,TL,TL_NA03199,,,2,,,
NA03200_route,SW,SW_NA03200,,,2,,,
NA03201_route,AW,AW_NA03201,,,2,,,
NA03202_route,NT,NT_NA03202,,,2,,,
NA03203_route,VT,VT_NA03203,,,2,,,
NA03204_route,SW,SW_NA03204,,,2,,,
NA03205_route,NT,NT_NA03205,,,2,,,
NA03206_route,TL,TL_NA03206,,,2,,,
NA03207_route,SW,SW_NA03207,,,2,,,
NA03208_route,SE,SE_NA03208,,,2,,,
NA03209_route,TL,TL_NA03209,,,2,,,
NA03210_route,SW,SW_NA03210,,,2,,,
NA03211_route,SE,SE_NA03211,,,2,,,
NA03212_route,NT,NT_NA03212,,,2,,,
NA03213_route,TL,TL_NA03213,,,2,,,
NA03214_route,LE,LE_NA03214,,,2,,,
NA03215_route,SW,SW_NA03215,,,2,,,
NA03216_route,SW,SW_NA03216,,,2,,,
NA03217_route,AW,AW_NA03217,,,2,,,
NA03218_route,NT,NT_NA03218,,,2,,,
NA03219_route,TL,TL_NA03219,,,2,,,
NA03220_route,SW,SW_NA03220,,,2,,,
NA03221_route,SE,SE_NA03221,,,2,,,
NA03222_route,TL,TL_NA03222,,,2,,,
NA03223_route,SW,SW_NA03223,,,2,,,
NA03224_route,SE,SE_NA03224,,,2,,,
NA03225_route,TL,TL_NA03225,,,2,,,
NA03226_route,SW,SW_NA03226,,,2,,,
NA03227_route,NT,NT_NA03227,,,2,,,
NA03228_route,SR,SR_NA03228,,,2,,,
NA03229_route,SW,SW_NA03229,,,2,,,
NA03230_route,NT,NT_NA03230,,,2,,,
NA03231_route,TL,TL_NA03231,,,2,,,
NA03232_route,SW,SW_NA03232,,,2,,,
NA03233_route,SE,SE_NA03233,,,2,,,
NA03234_route,NT,NT_NA03234,,,2,,,
NA03235_route,TL,TL_NA03235,,,2,,,
NA03236_route,SW,SW_NA03236,,,2,,,
NA03237_route,SE,SE_NA03237,,,2,,,
NA03238_route,NT,NT_NA03238,,,2,,,
NA03239_route,TL,TL_NA03239,,,2,,,
NA03240_route,SW,SW_NA03240,,,2,,,
NA03241_route,NT,NT_NA03241,,,2,,,
NA03242_route,LE,LE_NA03242,,,2,,,
NA03243_route,SW,SW_NA03243,,,2,,,
NA03244_route,NT,NT_NA03244,,,2,,,
NA03245_route,TL,TL_NA03245,,,2,,,
NA03246_route,SW,SW_NA03246,,,2,,,
NA03247_route,SE,SE_NA03247,,,2,,,
NA03248_route,NT,NT_NA03248,,,2,,,
NA03249_route,LE,LE_NA03249,,,2,,,
NA03250_route,TL,TL_NA03250,,,2,,,
NA03251_route,SW,SW_NA03251,,,2,,,
NA03252_route,SE,SE_NA03252,,,2,,,
NA03253_route,NT,NT_NA03253,,,2,,,
NA03254_route,TL,TL_NA03254,,,2,,,
NA03255_route,SW,SW_NA03255,,,2,,,
NA03256_route,NT,NT_NA03256,,,2,,,
NA03257_route,LE,LE_NA03257,,,2,,,
NA03258_route,SW,SW_NA03258,,,2,,,
NA03259_route,SE,SE_NA03259,,,2,,,
NA03260_route,NT,NT_NA03260,,,2,,,
NA03261_route,TL,TL_NA03261,,,2,,,
NA03262_route,SW,SW_NA03262,,,2,,,
NA03263_route,SE,SE_NA03263,,,2,,,
NA03264_route,NT,NT_NA03264,,,2,,,
NA03265_route,TL,TL_NA03265,,,2,,,
NA03266_route,LM,LM_NA03266,,,2,,,
NA03267_route,SE,SE_NA03267,,,2,,,
NA03268_route,SW,SW_NA03268,,,2,,,
NA03269_route,NT,NT_NA03269,,,2,,,
NA03270_route,TL,TL_NA03270,,,2,,,
NA03271_route,SW,SW_NA03271,,,2,,,
NA03272_route,NT,NT_NA03272,,,2,,,
NA03273_route,LM,LM_NA03273,,,2,,,
NA03274_route,SE,SE_NA03274,,,2,,,
NA03275_route,SW,SW_NA03275,,,2,,,
NA03276_route,NT,NT_NA03276,,,2,,,
NA03277_route,TL,TL_NA03277,,,2,,,
NA03278_route,SW,SW_NA03278,,,2,,,
NA03279_route,SE,SE_NA03279,,,2,,,
NA03280_route,NT,NT_NA03280,,,2,,,
NA03281_route,TL,TL_NA03281,,,2,,,
NA03282_route,LM,LM_NA03282,,,2,,,
NA03283_route,SE,SE_NA03283,,,2,,,
NA03284_route,SW,SW_NA03284,,,2,,,
NA03285_route,TL,TL_NA03285,,,2,,,
NA03286_route,SW,SW_NA03286,,,2,,,
NA03287_route,NT,NT_NA03287,,,2,,,
NA03288_route,LM,LM_NA03288,,,2,,,
NA03289_route,SE,SE_NA03289,,,2,,,
NA03290_route,SW,SW_NA03290,,,2,,,
NA03291_route,NT,NT_NA03291,,,2,,,
NA03292_route,TL,TL_NA03292,,,2,,,
NA03293_route,SW,SW_NA03293,,,2,,,
NA03294_route,SE,SE_NA03294,,,2,,,
NA03295_route,TL,TL_NA03295,,,2,,,
NA03296_route,LM,LM_NA03296,,,2,,,
NA03297_route,SE,SE_NA03297,,,2,,,
NA03298_route,SW,SW_NA03298,,,2,,,
NA03299_route,TL,TL_NA03299,,,2,,,
NA03300_route,SE,SE_NA03300,,,2,,,
NA03301_route,SW,SW_NA03301,,,2,,,
