TIPLOC_PlatformID,TIPLOC,PlatformID,StartDate,PlatformLength,PassengerDOO,NonPassengerDOO,index_TIPLOC,index_PlatformID,index,Easting,Northing,Quality,Shape
ABRDEEN_2,ABRDEEN,2,1995-01-01,0,False,True,104327,70,104327070,394212.3553691087,805742.2085455136,2,"POLYGON ((394167.0222 805828.7572, 394183.7497 805804.0977, 394195.1862 805786.4146, 394200.8426 805776.6882, 394206.7382 805764.8574, 394211.9673 805752.4487, 394217.6754 805736.4771, 394220.1095 805728.8704, 394224.3239 805713.6022, 394227.1754 805701.6311, 394229.193 805690.574, 394230.692 805680.7978, 394231.2437 805677.2014, 394232.7574 805660.7348, 394233.4026 805646.34, 394231.2717 805645.92, 394225.0204 805680.0489, 394223.4786 805689.5023, 394221.4609 805700.5037, 394218.6145 805711.8069, 394214.4059 805726.897, 394211.8873 805734.6374, 394206.1783 805749.9634, 394200.7017 805762.7955, 394195.4402 805773.6568, 394189.6324 805783.3501, 394184.4834 805792.4525, 394179.0551 805800.9318, 394162.3216 805825.5914, 394167.0222 805828.7572))"
ABRDEEN_3,ABRDEEN,3,1995-01-01,0,False,True,104327,90,104327090,394205.88121181447,805719.1957326469,2,"POLYGON ((394151.23 805817.9039, 394156.8697 805821.8254, 394170.0406 805802.6258, 394180.4362 805784.9998, 394188.1318 805770.8732, 394195.8556 805755.2548, 394200.3367 805744.5615, 394208.9132 805720.0252, 394212.0028 805709.5454, 394216.3954 805691.917, 394218.7307 805678.7554, 394223.4795 805651.9648, 394226.153 805634.0159, 394228.3784 805607.3736, 394224.4076 805606.8338, 394219.6504 805636.2071, 394212.6713 805677.6954, 394211.1831 805686.5365, 394208.8686 805697.3268, 394202.853 805718.3974, 394194.5418 805742.2321, 394190.0177 805752.4802, 394182.3188 805768.4881, 394174.8401 805781.9576, 394164.2922 805798.8491, 394151.23 805817.9039))"
ABRDEEN_4,ABRDEEN,4,1995-01-01,0,False,True,104327,104,104327104,394205.88121181447,805719.1957326469,2,"POLYGON ((394151.23 805817.9039, 394156.8697 805821.8254, 394170.0406 805802.6258, 394180.4362 805784.9998, 394188.1318 805770.8732, 394195.8556 805755.2548, 394200.3367 805744.5615, 394208.9132 805720.0252, 394212.0028 805709.5454, 394216.3954 805691.917, 394218.7307 805678.7554, 394223.4795 805651.9648, 394226.153 805634.0159, 394228.3784 805607.3736, 394224.4076 805606.8338, 394219.6504 805636.2071, 394212.6713 805677.6954, 394211.1831 805686.5365, 394208.8686 805697.3268, 394202.853 805718.3974, 394194.5418 805742.2321, 394190.0177 805752.4802, 394182.3188 805768.4881, 394174.8401 805781.9576, 394164.2922 805798.8491, 394151.23 805817.9039))"
ABRDEEN_5,ABRDEEN,5,1995-01-01,0,False,True,104327,117,104327117,394198.5230322364,805704.8984769755,2,"POLYGON ((394195.9275 805708.3105, 394200.2024 805693.109, 394203.7348 805674.8806, 394208.5606 805646.9989, 394215.7985 805600.3338, 394218.516 805579.2679, 394221.0399 805579.4201, 394220.3399 805589.3621, 394217.2287 805610.1503, 394213.66 805632.6868, 394206.4952 805675.4444, 394206.3512 805676.2573, 394203.5349 805691.6571, 394201.2669 805701.0781, 394198.9304 805709.1634, 394194.5634 805723.5412, 394189.7652 805736.7508, 394184.265 805749.9614, 394176.8795 805765.1118, 394169.3228 805778.9933, 394161.0878 805792.5529, 394151.0572 805807.2173, 394146.0388 805814.4939, 394142.663 805819.3858, 394140.0939 805817.1742, 394148.2281 805805.1397, 394158.1438 805790.52, 394166.3548 805777.183, 394173.9058 805763.513, 394181.3339 805748.5073, 394186.8883 805735.1519, 394191.7354 805722.2428, 394195.9275 805708.3105))"
ABRDEEN_6,ABRDEEN,6,1995-01-01,0,False,True,104327,128,104327128,394195.68587305193,805703.7889881224,1,"POLYGON ((394215.6169 805579.0939, 394210.6235 805612.6422, 394202.7673 805662.7814, 394200.9139 805674.3837, 394200.7577 805675.1521, 394197.7348 805689.9399, 394193.2754 805707.3347, 394188.8836 805721.245, 394184.0301 805733.8981, 394178.427 805747.0977, 394170.7929 805761.8699, 394163.2899 805775.295, 394154.5396 805788.1429, 394144.6297 805802.5845, 394135.7082 805814.186, 394140.0939 805817.1742, 394148.2281 805805.1397, 394158.1438 805790.52, 394166.3548 805777.183, 394173.9058 805763.513, 394181.3339 805748.5073, 394186.8883 805735.1519, 394191.7354 805722.2428, 394195.9275 805708.3105, 394200.2024 805693.109, 394203.7348 805674.8806, 394208.5606 805646.9989, 394215.7985 805600.3338, 394218.516 805579.2679, 394215.6169 805579.0939))"
ABRDEEN_6N,ABRDEEN,6N,1995-01-01,0,False,True,104327,135,104327135,394084.3578805371,805893.5054203463,2,"POLYGON ((394135.7082 805814.186, 394117.5191 805840.5733, 394115.3994 805843.6266, 394099.481 805866.6376, 394097.2103 805869.9026, 394062.0711 805920.8724, 394052.0549 805936.6502, 394030.8837 805971.3802, 394033.6874 805972.712, 394054.4649 805937.7042, 394057.0144 805938.9139, 394067.3454 805923.2135, 394100.0508 805875.6538, 394140.0939 805817.1742, 394135.7082 805814.186))"
ABRDEEN_6S,ABRDEEN,6S,1995-01-01,0,False,True,104327,138,104327138,394195.68587305193,805703.7889881224,2,"POLYGON ((394215.6169 805579.0939, 394210.6235 805612.6422, 394202.7673 805662.7814, 394200.9139 805674.3837, 394200.7577 805675.1521, 394197.7348 805689.9399, 394193.2754 805707.3347, 394188.8836 805721.245, 394184.0301 805733.8981, 394178.427 805747.0977, 394170.7929 805761.8699, 394163.2899 805775.295, 394154.5396 805788.1429, 394144.6297 805802.5845, 394135.7082 805814.186, 394140.0939 805817.1742, 394148.2281 805805.1397, 394158.1438 805790.52, 394166.3548 805777.183, 394173.9058 805763.513, 394181.3339 805748.5073, 394186.8883 805735.1519, 394191.7354 805722.2428, 394195.9275 805708.3105, 394200.2024 805693.109, 394203.7348 805674.8806, 394208.5606 805646.9989, 394215.7985 805600.3338, 394218.516 805579.2679, 394215.6169 805579.0939))"
ABRDEEN_7,ABRDEEN,7,1995-01-01,0,False,True,104327,140,104327140,394173.4783287346,805733.3561818942,1,"POLYGON ((394123.2904 805805.9217, 394135.9678 805788.6485, 394144.3938 805777.5598, 394153.4945 805764.2438, 394163.9251 805745.7048, 394169.5421 805733.841, 394175.1157 805721.1201, 394180.3618 805708.01, 394184.2699 805694.3898, 394188.8135 805672.4307, 394193.7275 805647.0313, 394198.9938 805647.8698, 394194.6733 805673.5244, 394190.118 805695.8286, 394186.392 805709.7936, 394181.2739 805723.6048, 394175.7192 805736.8267, 394170.2296 805748.9575, 394160.332 805767.8518, 394151.3422 805782.5036, 394143.3278 805793.6918, 394130.2693 805810.9989, 394123.2904 805805.9217))"
ABRDEEN_7N,ABRDEEN,7N,1995-01-01,0,False,True,104327,147,104327147,394072.41415147844,805886.401786332,2,"POLYGON ((394123.2904 805805.9217, 394130.2693 805810.9989, 394112.0187 805836.7741, 394109.8688 805839.8163, 394093.8473 805862.7384, 394091.5828 805866.0034, 394055.4344 805917.921, 394025.4092 805968.6721, 394020.7583 805966.3634, 394049.8816 805915.4578, 394083.7132 805860.1038, 394091.4953 805847.5576, 394101.2123 805833.8398, 394103.3684 805830.8198, 394112.2099 805818.4058, 394123.2904 805805.9217))"
ABRDEEN_7S,ABRDEEN,7S,1995-01-01,0,False,True,104327,149,104327149,394173.4783287346,805733.3561818942,2,"POLYGON ((394123.2904 805805.9217, 394135.9678 805788.6485, 394144.3938 805777.5598, 394153.4945 805764.2438, 394163.9251 805745.7048, 394169.5421 805733.841, 394175.1157 805721.1201, 394180.3618 805708.01, 394184.2699 805694.3898, 394188.8135 805672.4307, 394193.7275 805647.0313, 394198.9938 805647.8698, 394194.6733 805673.5244, 394190.118 805695.8286, 394186.392 805709.7936, 394181.2739 805723.6048, 394175.7192 805736.8267, 394170.2296 805748.9575, 394160.332 805767.8518, 394151.3422 805782.5036, 394143.3278 805793.6918, 394130.2693 805810.9989, 394123.2904 805805.9217))"
ABRGVNY_1,ABRGVNY,1,2021-12-12,0,False,False,102335,7,102335007,330541.5465675293,213751.08541240366,2,"POLYGON ((330542.0354 213732.3457, 330541.4658 213620.0235, 330540.3841 213620.0718, 330538.7299 213620.1059, 330538.6451 213638.3726, 330538.551 213648.5079, 330538.3856 213666.4309, 330538.3176 213710.3049, 330539.4053 213734.0841, 330540.8073 213768.6158, 330542.3403 213791.1985, 330550.2476 213881.7941, 330553.4865 213881.2041, 330550.8284 213857.5246, 330545.0272 213790.5717, 330542.0354 213732.3457))"
ABRGVNY_2,ABRGVNY,2,2021-12-12,0,False,False,102335,70,102335070,330551.40304162353,213675.7120686867,2,"POLYGON ((330553.0483 213732.0597, 330549.5802 213732.0298, 330550.0214 213619.5046, 330551.4828 213619.4954, 330554.7216 213619.3839, 330554.8059 213631.9417, 330552.9714 213631.9003, 330553.0483 213732.0597))"
ABWD_1,ABWD,1,2012-12-09,0,False,True,110137,7,110137007,547234.6365280465,179017.05662990746,2,"POLYGON ((547126.1194 179012.6013, 547242.9923 179020.0352, 547280.0304 179022.421, 547302.0471 179024.3497, 547336.4105 179027.4487, 547343.089 179029.3005, 547342.9476 179023.1531, 547301.9573 179018.8159, 547280.1903 179017.1393, 547243.3927 179015.0831, 547237.0597 179014.7328, 547223.1776 179014.0415, 547209.2045 179013.3698, 547181.3578 179011.9517, 547125.8516 179009.1323, 547126.1194 179012.6013))"
ABWD_2,ABWD,2,2012-12-09,0,False,True,110137,70,110137070,547234.2821850221,179021.29484841757,2,"POLYGON ((547125.4315 179013.8056, 547244.1017 179023.9514, 547279.249 179026.8501, 547310.734 179029.5428, 547342.3006 179032.2937, 547343.089 179029.3005, 547336.4105 179027.4487, 547302.0471 179024.3497, 547280.0304 179022.421, 547242.9923 179020.0352, 547126.1194 179012.6013, 547125.4315 179013.8056))"
ABWDXR_3,ABWDXR,3,2018-05-20,0,False,False,110136,90,110136090,547233.0037307892,179034.28580310708,2,"POLYGON ((547124.7501 179021.9881, 547242.7772 179033.4619, 547277.736 179035.91, 547341.6694 179040.4109, 547341.4004 179044.8993, 547336.293 179044.4509, 547277.3453 179039.3265, 547264.4213 179038.418, 547260.1037 179038.0481, 547256.6037 179037.5127, 547242.6609 179036.9977, 547124.9592 179025.5666, 547124.7501 179021.9881))"
ABWDXR_4,ABWDXR,4,2018-05-20,0,False,False,110136,104,110136104,547211.4666501503,179034.66512244724,2,"POLYGON ((547242.6609 179036.9977, 547256.6037 179037.5127, 547260.1037 179038.0481, 547264.4213 179038.418, 547277.3453 179039.3265, 547336.293 179044.4509, 547341.4004 179044.8993, 547340.9616 179049.4941, 547308.9028 179046.7067, 547292.8633 179045.1848, 547276.9812 179043.5006, 547259.6393 179041.6072, 547242.2491 179039.2227, 547212.8499 179035.5224, 547198.1145 179033.8271, 547183.324 179032.3529, 547124.2868 179027.1943, 547081.6266 179023.4227, 547082.4033 179020.8298, 547124.9592 179025.5666, 547242.6609 179036.9977))"
ACHANLT_1,ACHANLT,1,2019-05-19,0,False,False,100294,7,100294007,226040.05974967848,861475.4235935803,2,"POLYGON ((226008.1472 861478.5979, 226008.2954 861479.8177, 226029.8176 861477.6218, 226035.6119 861477.1275, 226048.089 861476.2122, 226071.7713 861474.9938, 226072.1322 861472.6708, 226039.3579 861474.0793, 226007.9142 861477.2145, 226008.1472 861478.5979))"
ACHHSHL_1,ACHHSHL,1,2019-05-19,0,False,False,100137,7,100137007,200294.5500711277,848439.2626420427,2,"LINESTRING (200326.9334 848445.419, 200295.9727 848439.4678, 200261.9398 848434.5599)"
ACHILCK_1,ACHILCK,1,2019-12-15,0,False,False,100656,7,100656007,254986.476611852,621946.0019256418,2,"POLYGON ((255060.7677 621930.7016, 255060.8508 621935.5217, 255031.512 621940.3217, 255003.9686 621945.0739, 254979.2025 621949.6231, 254936.612 621958.1695, 254912.4931 621962.965, 254911.8587 621958.5085, 254940.5649 621952.5701, 254979.3867 621945.2397, 254982.5121 621944.6576, 254986.9058 621943.588, 254993.9289 621937.0742, 255000.57 621936.0418, 255001.5233 621942.4926, 255014.6672 621940.2654, 255014.5011 621939.2573, 255014.2703 621938.2068, 255060.7677 621930.7016))"
ACHILCK_2,ACHILCK,2,2019-12-15,0,False,False,100656,70,100656070,254982.5890654816,621957.8582638614,2,"POLYGON ((254979.9622 621955.7684, 254949.0367 621962.1363, 254913.7484 621969.5506, 254914.1846 621972.4098, 254916.701 621971.7809, 254916.515 621970.9406, 254921.3823 621969.8442, 254921.9684 621972.4534, 254925.4251 621971.5595, 254930.6029 621970.2857, 254949.1722 621966.4311, 254989.2281 621959.305, 255023.9929 621953.2785, 255051.6537 621948.8234, 255051.0364 621943.542, 255016.7259 621949.3417, 254983.8517 621954.9494, 254979.9622 621955.7684))"
ACHNSHN_1,ACHNSHN,1,2019-05-19,0,False,False,100221,7,100221007,216388.65262325696,858510.1988258525,2,"POLYGON ((216432.3271 858545.2693, 216424.4028 858538.5042, 216406.7607 858523.4609, 216392.8499 858510.9355, 216372.2669 858491.1312, 216368.495 858487.4558, 216351.3588 858469.1789, 216346.5397 858472.2626, 216363.2571 858490.6811, 216366.9321 858494.7288, 216368.3169 858493.1721, 216379.9255 858505.2443, 216385.421 858510.4806, 216392.1099 858516.5435, 216393.0641 858517.381, 216394.0189 858518.2297, 216405.1031 858527.8506, 216404.7103 858528.3032, 216406.0726 858529.2895, 216407.267 858530.2723, 216419.1685 858540.0904, 216426.5675 858546.2327, 216430.1166 858548.8256, 216432.3271 858545.2693))"
ACHNSHN_2,ACHNSHN,2,2019-05-19,0,False,False,100221,70,100221070,216431.62587870946,858531.6471400688,2,"POLYGON ((216471.153 858566.2989, 216475.5309 858569.0774, 216477.5245 858566.0215, 216456.1336 858549.52, 216445.254 858540.1795, 216446.9013 858537.942, 216442.2122 858534.5087, 216440.5649 858536.7463, 216433.2372 858531.7825, 216434.348 858530.1267, 216428.5845 858525.5826, 216427.3527 858526.4189, 216409.358 858510.4662, 216391.1709 858493.5746, 216389.0136 858493.2822, 216386.8854 858495.2182, 216413.146 858520.0499, 216424.1001 858528.7849, 216430.7286 858534.7057, 216444.2356 858545.9897, 216471.153 858566.2989))"
ACOCKSG_2,ACOCKSG,2,2020-12-12,0,False,False,104851,70,104851070,412434.06380770786,283491.6960360138,2,"POLYGON ((412496.8755 283437.5382, 412496.0274 283439.6607, 412492.0471 283444.0778, 412454.105 283478.3429, 412438.8554 283491.2858, 412422.301 283504.2588, 412394.9837 283524.3907, 412368.2586 283541.5543, 412367.8106 283541.3418, 412365.645 283537.6323, 412393.3531 283518.7581, 412397.9895 283515.5328, 412440.7238 283483.3928, 412496.8755 283437.5382))"
ACRNGTN_1,ACRNGTN,1,1995-01-01,0,False,False,103687,7,103687007,375678.04864615033,428558.2136604413,2,"LINESTRING (375736.4652 428585.2931, 375703.6768 428567.0167, 375688.9088 428561.1968, 375685.4948 428560.2578, 375671.6934 428556.469, 375639.3979 428549.3055, 375615.5668 428544.2564)"
ACRNGTN_2,ACRNGTN,2,1995-01-01,0,False,False,103687,70,103687070,375684.59331790457,428546.4156233264,2,"LINESTRING (375620.1402 428532.3498, 375677.9919 428544.0416, 375705.957 428554.0985, 375728.6955 428564.6389, 375744.6258 428573.3346)"
ACTNCTL_1,ACTNCTL,1,2013-12-08,0,False,False,108621,7,108621007,520656.4300351895,180260.15925195912,2,"POLYGON ((520645.3418 180212.9841, 520650.6083 180211.963, 520654.7847 180235.5174, 520661.2874 180272.2233, 520666.9733 180271.3791, 520671.6969 180299.9536, 520672.7777 180306.4884, 520670.8257 180306.8204, 520667.3019 180307.2597, 520662.195 180307.9952, 520645.3418 180212.9841))"
ACTNCTL_2,ACTNCTL,2,2013-12-08,0,False,False,108621,70,108621070,520642.2906172876,180252.86916181358,2,"POLYGON ((520644.8249 180300.8846, 520647.4823 180300.3802, 520649.8172 180312.5861, 520655.8251 180311.6271, 520643.1123 180238.4672, 520639.0426 180214.2143, 520634.9554 180193.0432, 520631.5178 180193.6515, 520635.5966 180214.8892, 520639.7788 180239.0779, 520636.6151 180239.5592, 520640.8995 180263.8283, 520641.8339 180263.6613, 520644.0317 180276.0864, 520638.2936 180277.0852, 520639.3285 180281.4603, 520640.6097 180288.623, 520641.5299 180288.4668, 520643.7667 180301.0042, 520644.8249 180300.8846))"
ACTNLRS_1,ACTNLRS,1,2019-12-15,0,False,False,108668,7,108668007,519205.48837795306,176740.39267400978,2,"POLYGON ((519217.536 176801.5086, 519213.4927 176786.66, 519210.7216 176775.6353, 519205.8611 176754.1473, 519202.7939 176740.6345, 519199.4138 176725.6457, 519195.3711 176706.6135, 519192.6225 176691.9511, 519190.6096 176680.8886, 519191.0445 176679.8195, 519192.504 176679.5087, 519195.0549 176692.8203, 519198.0188 176708.0775, 519200.0053 176717.8932, 519200.6857 176720.8799, 519202.1221 176727.189, 519205.0482 176726.5565, 519208.3282 176740.7753, 519211.6644 176755.2624, 519208.5156 176757.6921, 519214.2435 176782.1935, 519218.2222 176796.5399, 519219.402 176800.7511, 519217.536 176801.5086))"
ACTNLRS_2,ACTNLRS,2,2019-12-15,0,False,False,108668,70,108668070,519197.68405429885,176766.2317821164,2,"POLYGON ((519183.7471 176683.1646, 519180.2243 176683.7608, 519186.4629 176718.5106, 519185.4773 176719.3554, 519195.2387 176767.1503, 519201.6466 176797.0306, 519204.8464 176795.9818, 519212.7904 176828.2125, 519218.5682 176847.9084, 519221.7572 176847.0262, 519215.5151 176825.4947, 519209.7452 176804.8643, 519200.9996 176769.7776, 519197.6639 176752.5978, 519192.0147 176725.9175, 519187.2121 176704.3195, 519183.7471 176683.1646))"
ACTONML_2,ACTONML,2,2017-12-10,0,False,False,108600,70,108600070,520288.2308260733,181201.65622739415,2,"POLYGON ((520218.3208 181174.6017, 520217.3115 181177.3596, 520357.7226 181229.83, 520358.9635 181226.3878, 520290.1361 181200.1569, 520254.8793 181187.1609, 520218.3208 181174.6017))"
ACTONML_3,ACTONML,3,2017-12-10,0,False,False,108600,90,108600090,520257.9582871432,181194.42737065832,2,"POLYGON ((520359.7205 181234.8732, 520361.3719 181231.0958, 520357.7226 181229.83, 520217.3115 181177.3596, 520155.7452 181154.9074, 520154.7538 181157.1983, 520359.7205 181234.8732))"
ADIEWEL_1,ADIEWEL,1,2019-05-19,0,False,False,101654,7,101654007,299502.8338736182,662290.4555122427,2,"POLYGON ((299570.675 662324.7512, 299567.7826 662318.3494, 299531.2814 662303.074, 299531.8572 662301.9695, 299533.069 662299.6589, 299507.4351 662289.4425, 299506.4925 662287.1596, 299477.7953 662275.0661, 299476.0178 662278.9152, 299453.6852 662269.5132, 299433.0635 662260.9512, 299431.491 662264.1833, 299504.7404 662296.1521, 299570.675 662324.7512))"
ADIEWEL_2,ADIEWEL,2,2019-05-19,0,False,False,101654,70,101654070,299495.2286695852,662303.3922069605,2,"POLYGON ((299426.7292 662271.9765, 299427.7867 662269.7696, 299565.8761 662329.8729, 299564.2679 662333.462, 299539.591 662322.9004, 299534.3803 662324.3129, 299509.287 662313.6275, 299485.516 662303.5127, 299468.7036 662297.6568, 299466.8603 662291.3865, 299426.0306 662273.9968, 299426.7292 662271.9765))"
ADWICK_1,ADWICK,1,1999-01-01,0,False,False,106558,7,106558007,454410.5914187597,408686.43105483067,2,"LINESTRING (454440.2695 408644.4583, 454420.7517 408672.0614, 454409.5689 408687.8772, 454380.1182 408726.3259, 454379.3785 408727.2965)"
ADWICK_2,ADWICK,2,1999-01-01,0,False,False,106558,70,106558070,454402.81123915256,408680.32887316705,2,"LINESTRING (454371.5267 408721.2868, 454374.9089 408716.8639, 454405.0738 408677.3663, 454412.6393 408666.8274, 454432.9665 408638.5215)"
AGHTNPH_1,AGHTNPH,1,1995-01-01,0,False,True,102730,7,102730007,340796.3438998729,406777.16882422403,2,"LINESTRING (340827.4329 406834.1129, 340798.7795 406781.6314, 340765.2625 406720.2206)"
AGHTNPH_2,AGHTNPH,2,1995-01-01,0,False,True,102730,70,102730070,340788.4846585587,406781.5048574453,2,"LINESTRING (340757.1081 406724.596, 340789.7154 406783.7371, 340819.8607 406838.414)"
AIGBURT_1,AIGBURT,1,1995-01-01,0,False,True,102646,7,102646007,337225.68809307343,374105.4060004609,2,"LINESTRING (337188.0893 374158.2355, 337254.4376 374065.0105, 337263.2873 374052.5768)"
AIGBURT_2,AIGBURT,2,1995-01-01,0,False,True,102646,70,102646070,337218.9173473917,374100.7712625709,2,"LINESTRING (337257.2812 374046.3918, 337246.455 374061.7333, 337180.5563 374155.1527)"
AINSDAL_1,AINSDAL,1,1995-01-01,0,False,True,102372,7,102372007,331089.8269003448,412176.00911647856,2,"POLYGON ((331119.6556 412232.734, 331085.6343 412171.1968, 331056.9727 412120.9091, 331059.3337 412119.873, 331087.8052 412169.8409, 331111.5992 412210.9421, 331120.8429 412228.8443, 331123.214 412227.5967, 331124.5539 412230.0585, 331123.9237 412230.4126, 331122.0462 412231.4639, 331119.6556 412232.734))"
AINSDAL_2,AINSDAL,2,1995-01-01,0,False,True,102372,70,102372070,331076.12515094224,412170.31522963406,2,"POLYGON ((331038.3439 412102.1542, 331086.3561 412184.7729, 331115.2406 412237.6726, 331111.9852 412239.5452, 331111.3864 412238.43, 331083.3662 412186.241, 331036.2648 412103.4533, 331038.3439 412102.1542))"
AINTREE_1,AINTREE,1,1995-01-01,0,False,True,102585,7,102585007,334990.63877429813,439566.7557416328,2,"POLYGON ((335068.3649 439534.4829, 335012.313 439556.8744, 334981.4725 439566.2847, 334921.7019 439583.3657, 334908.7446 439587.5082, 334910.4882 439592.6805, 334927.3392 439587.9606, 334926.761 439586.1326, 334979.8208 439570.9926, 334980.4441 439573.2206, 334996.5276 439568.189, 334995.6087 439565.52, 335004.8424 439562.3644, 335005.5558 439564.4465, 335010.7099 439562.7055, 335009.994 439560.9127, 335028.6247 439554.5104, 335048.9766 439546.4929, 335055.3608 439543.7777, 335055.9203 439545.2054, 335070.2387 439539.097, 335068.3649 439534.4829))"
AINTREE_2,AINTREE,2,1995-01-01,0,False,True,102585,70,102585070,334992.6961521199,439572.39871045726,2,"POLYGON ((334910.4882 439592.6805, 334912.0497 439597.0652, 334924.1079 439594.5155, 334970.5959 439583.2617, 334984.8041 439578.234, 335018.3283 439566.3938, 335071.9696 439543.3682, 335070.2387 439539.097, 335055.9203 439545.2054, 335056.5411 439546.788, 335050.2957 439549.5458, 335030.1458 439557.8943, 335011.5827 439564.8966, 335010.7099 439562.7055, 335005.5558 439564.4465, 335006.5913 439567.4588, 334997.3642 439570.6143, 334996.5276 439568.189, 334980.4441 439573.2206, 334981.0467 439575.3821, 334927.9173 439589.7775, 334927.3392 439587.9606, 334910.4882 439592.6805))"
AIRDRIE_1,AIRDRIE,1,1995-01-01,0,False,True,101192,7,101192007,276020.2232784203,665204.6851732272,2,"POLYGON ((276004.0615 665200.7497, 276101.1846 665206.9655, 276101.2622 665209.4579, 276101.1916 665212.6783, 276095.2951 665212.5576, 276095.4002 665210.7617, 276046.7627 665207.6223, 276046.6603 665209.2957, 276019.9259 665207.5672, 276020.1503 665204.9102, 276016.0762 665204.5704, 276015.8763 665206.9927, 275961.5693 665202.7027, 275938.9871 665201.8579, 275939.0499 665199.8961, 275965.7735 665198.8403, 275976.715 665199.0835, 276004.0615 665200.7497))"
AIRDRIE_1F,AIRDRIE,1F,1995-01-01,0,False,True,101192,59,101192059,276020.2232784203,665204.6851732272,1,"POLYGON ((276004.0615 665200.7497, 276101.1846 665206.9655, 276101.2622 665209.4579, 276101.1916 665212.6783, 276095.2951 665212.5576, 276095.4002 665210.7617, 276046.7627 665207.6223, 276046.6603 665209.2957, 276019.9259 665207.5672, 276020.1503 665204.9102, 276016.0762 665204.5704, 276015.8763 665206.9927, 275961.5693 665202.7027, 275938.9871 665201.8579, 275939.0499 665199.8961, 275965.7735 665198.8403, 275976.715 665199.0835, 276004.0615 665200.7497))"
AIRDRIE_2,AIRDRIE,2,1995-01-01,0,False,True,101192,70,101192070,276030.6402662295,665210.9661593318,2,"POLYGON ((276123.037 665213.3892, 276123.3571 665218.2244, 276077.9714 665216.8848, 276058.2148 665215.6354, 276035.5342 665214.1916, 275955.9987 665205.8693, 275938.027 665203.7564, 275938.0559 665201.7064, 275938.9871 665201.8579, 275961.5693 665202.7027, 276015.8763 665206.9927, 276015.6661 665209.4933, 276019.7403 665209.8332, 276019.9259 665207.5672, 276046.6603 665209.2957, 276046.5366 665211.315, 276095.1725 665214.6214, 276095.2951 665212.5576, 276101.1916 665212.6783, 276123.037 665213.3892))"
AIRDRIE_3,AIRDRIE,3,1995-01-01,0,False,True,101192,90,101192090,276055.748475087,665223.6670580094,2,"POLYGON ((276130.2397 665224.7871, 276130.4673 665228.8009, 276110.5064 665228.7265, 276108.133 665233.1043, 276080.9507 665227.1007, 276048.6272 665225.4875, 276048.5621 665226.4916, 276048.4476 665228.3993, 276043.5753 665227.9597, 276014.0593 665225.3198, 276009.3002 665224.8994, 276009.5767 665222.9648, 276009.7173 665221.9696, 275981.0685 665219.216, 275981.2657 665214.9562, 276012.7555 665218.2855, 276045.2743 665221.0287, 276130.2397 665224.7871))"
ALDEDGE_1,ALDEDGE,1,2021-05-16,0,False,False,103900,7,103900007,384336.3804,378611.10135,2,"LINESTRING (384316.8585 378549.8719, 384355.9023 378672.3308)"
ALDEDGE_2,ALDEDGE,2,2021-05-16,0,False,False,103900,70,103900070,384344.78485,378608.4201,2,"LINESTRING (384364.9702 378669.7976, 384324.5995 378547.0426)"
ALDMSTN_1,ALDMSTN,1,1999-01-01,0,False,False,106912,7,106912007,458626.42526497063,221862.03496085803,2,"POLYGON ((458624.4802 221850.9058, 458618.5241 221842.2933, 458616.172 221843.9121, 458607.8878 221831.9242, 458609.1367 221831.06, 458602.9844 221822.1561, 458601.7355 221823.0202, 458573.7282 221782.5037, 458574.9772 221781.6395, 458569.0616 221773.0832, 458567.8128 221773.9363, 458560.0629 221762.7334, 458556.9822 221764.8554, 458692.785 221961.3384, 458695.8656 221959.2164, 458694.4308 221957.1418, 458693.869 221956.3343, 458693.463 221955.74, 458691.6898 221953.172, 458690.8371 221951.9384, 458688.1231 221948.0134, 458684.0352 221942.1034, 458684.9719 221941.4581, 458682.4813 221937.8583, 458681.5446 221938.5036, 458667.481 221918.1388, 458669.6318 221916.6622, 458663.5745 221907.8927, 458661.4167 221909.3803, 458644.7742 221885.2923, 458647.1262 221883.6735, 458643.6001 221878.5711, 458642.476 221879.3477, 458641.248 221880.1899, 458622.1281 221852.5246, 458624.4802 221850.9058))"
ALDMSTN_2,ALDMSTN,2,1999-01-01,0,False,False,106912,70,106912070,458576.12626859534,221807.8668173597,2,"POLYGON ((458556.4643 221788.0199, 458572.3293 221809.7959, 458574.3277 221808.4065, 458576.602 221811.6812, 458580.7176 221817.5914, 458578.6847 221818.9915, 458613.3854 221869.197, 458614.8474 221871.3053, 458612.0305 221873.2413, 458616.4636 221879.6557, 458620.653 221885.7225, 458624.6633 221882.9662, 458628.1048 221896.4994, 458635.2112 221906.7827, 458642.975 221901.4451, 458512.2181 221712.2638, 458508.8044 221714.6156, 458514.639 221723.0486, 458514.1601 221723.3878, 458558.0739 221786.9152, 458556.4643 221788.0199))"
