date,origin_station_code,destination_station_code,hour,journey_time_mean,departure_wait_time_mean,interchange_wait_time_mean,journey_time_50_pctl,journey_time_75_pctl,journey_time_95_pctl,journey_time_std,departure_wait_time_50_pctl,departure_wait_time_75_pctl,departure_wait_time_95_pctl,departure_wait_time_std,interchange_wait_time_50_pctl,interchange_wait_time_75_pctl,interchange_wait_time_95_pctl,interchange_wait_time_std,passenger_volume
2022-12-16,ABA,PPD,20,16,21.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,PPD,21,32,3.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,QYD,8,14,,,,,,,,,,,,,,,4.42
2022-12-16,ABA,QYD,9,44,-2.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,RDR,6,41,-4.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,RDR,11,33,6.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,RDR,13,49,17.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,RDR,14,34,6.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,RDR,16,61,22.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,RDR,17,49,10.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,RDR,18,29,5.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,TAF,6,31,-17.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,TAF,14,46,40.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,TNP,14,33,,,,,,,,,,,,,,,4.42
2022-12-16,ABA,TRF,7,58,,,,,,,,,,,,,,,4.42
2022-12-16,ABA,TRF,12,35,,,,,,,,,,,,,,,4.42
2022-12-16,ABA,TRF,13,26,52.0,,,,,,,,,,,,,,11.0
2022-12-16,ABA,TRF,14,29,21.0,,,,,,,,,,,,,,10.0
2022-12-16,ABA,TRF,15,45,12.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,TRF,16,29,-9.0,,,,,,,,,,,,,,4.42
2022-12-16,ABA,TRF,17,29,2.0,,,,,,,,,,,,,,10.0
2022-12-16,ABA,TRF,19,41,3.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,ABE,11,44,5.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,ABE,14,52,-6.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,ABE,15,27,-9.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,BGD,14,26,2.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,BGD,17,52,-13.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,BHD,11,17,-3.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,CPH,8,4,-4.0,,,,,,,,,,,,,,24.0
2022-12-16,ABE,CPH,9,12,2.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,CPH,10,5,0.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,CPH,11,2,11.0,,,,,,,,,,,,,,14.0
2022-12-16,ABE,CPH,12,2,0.0,,,,,,,,,,,,,,15.0
2022-12-16,ABE,CPH,13,10,-13.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,CPH,14,4,3.0,,,,,,,,,,,,,,14.0
2022-12-16,ABE,CPH,15,3,-8.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,CPH,16,10,-2.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,CPH,17,0,-15.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,ECP,8,7,-5.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,ECP,9,4,2.0,,,,,,,,,,,,,,13.0
2022-12-16,ABE,ECP,11,5,4.0,,,,,,,,,,,,,,14.0
2022-12-16,ABE,ECP,12,10,-8.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,ECP,13,1,-6.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,ECP,14,5,3.0,,,,,,,,,,,,,,10.0
2022-12-16,ABE,ECP,15,15,-9.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,ECP,16,4,12.0,,,,,,,,,,,,,,11.0
2022-12-16,ABE,ECP,17,24,16.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,GFF,8,27,16.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,GFF,9,33,9.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,GFF,11,16,-9.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,GFF,14,22,,,,,,,,,,,,,,,4.42
2022-12-16,ABE,GFF,17,29,,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HHL,8,26,5.0,,,,,,,,,,,,,,14.0
2022-12-16,ABE,HHL,9,17,13.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HHL,10,24,4.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HHL,11,17,4.0,,,,,,,,,,,,,,10.0
2022-12-16,ABE,HHL,12,24,44.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HHL,13,13,21.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HHL,14,16,2.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HHL,15,19,6.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HHL,16,22,,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HHL,17,16,20.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HNG,8,26,16.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HNG,9,23,-4.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HNG,11,20,2.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HNG,12,11,5.0,,,,,,,,,,,,,,11.0
2022-12-16,ABE,HNG,13,15,15.0,,,,,,,,,,,,,,10.0
2022-12-16,ABE,HNG,14,17,11.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HNG,15,35,24.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,HNG,16,12,5.0,,,,,,,,,,,,,,10.0
2022-12-16,ABE,HNG,17,9,-20.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LLS,11,6,17.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LLS,12,24,9.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LLS,13,3,,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LLS,16,27,11.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LLS,17,2,1.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LNB,8,14,,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LNB,9,4,-20.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LNB,11,3,-15.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LNB,12,13,,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LNB,13,6,0.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LNB,14,11,13.0,,,,,,,,,,,,,,20.0
2022-12-16,ABE,LNB,15,9,-3.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LNB,16,20,28.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LNB,17,3,-6.0,,,,,,,,,,,,,,12.0
2022-12-16,ABE,LVT,8,12,-1.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LVT,12,9,16.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LVT,15,29,7.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LVT,16,11,40.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,LVT,17,10,24.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PGM,8,20,9.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PGM,9,31,-9.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PGM,11,14,-4.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PGM,12,28,2.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PGM,13,19,6.0,,,,,,,,,,,,,,15.0
2022-12-16,ABE,PGM,14,13,-13.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PGM,15,28,15.0,,,,,,,,,,,,,,11.0
2022-12-16,ABE,PGM,16,21,-13.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PGM,17,26,25.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PLT,11,1,-18.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PLT,12,13,-16.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,PLT,15,38,80.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,RHY,12,28,-13.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,RHY,13,39,-13.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,TIR,11,75,3.0,40.0,,,,,,,,,,,,,4.42
2022-12-16,ABE,YSM,8,16,5.0,,,,,,,,,,,,,,29.0
2022-12-16,ABE,YSM,9,22,22.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,YSM,11,17,7.0,,,,,,,,,,,,,,28.0
2022-12-16,ABE,YSM,12,18,-3.0,,,,,,,,,,,,,,10.0
2022-12-16,ABE,YSM,13,5,-7.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,YSM,14,23,14.0,,,,,,,,,,,,,,13.0
2022-12-16,ABE,YSM,15,18,12.0,,,,,,,,,,,,,,19.0
2022-12-16,ABE,YSM,16,12,-5.0,,,,,,,,,,,,,,4.42
2022-12-16,ABE,YSM,17,9,-2.0,,,,,,,,,,,,,,4.42
2022-12-16,ABW,ABW,8,26,8.0,,,,,,,,,,,,,,4.42
2022-12-16,ABW,ABW,9,28,2.0,-5.0,,,,,,,,,,,,,22.0
2022-12-16,ABW,ABW,10,39,10.0,,,,,,,,,,,,,,4.42
2022-12-16,ABW,ABW,11,44,0.0,-13.0,,,,,,,,,,,,,12.0
2022-12-16,ABW,ABW,12,12,-4.0,-1.0,,,,,,,,,,,,,11.0
2022-12-16,ABW,ABW,13,33,9.0,-3.0,,,,,,,,,,,,,12.0
2022-12-16,ABW,ABW,14,41,-10.0,-3.0,,,,,,,,,,,,,15.0
2022-12-16,ABW,ABW,15,25,-2.0,-4.0,,,,,,,,,,,,,10.0
2022-12-16,ABW,ABW,16,40,-2.0,-4.0,,,,,,,,,,,,,11.0
2022-12-16,ABW,ABW,20,18,2.0,,,,,,,,,,,,,,4.42
2022-12-16,ABW,ABW,22,33,9.0,,,,,,,,,,,,,,4.42
2022-12-16,ABW,BDS,6,29,12.0,,,,,,,,,,,,,,27.0
