date,origin_station_code,destination_station_code,hour,journey_time_mean,departure_wait_time_mean,interchange_wait_time_mean,journey_time_50_pctl,journey_time_75_pctl,journey_time_95_pctl,journey_time_std,departure_wait_time_50_pctl,departure_wait_time_75_pctl,departure_wait_time_95_pctl,departure_wait_time_std,interchange_wait_time_50_pctl,interchange_wait_time_75_pctl,interchange_wait_time_95_pctl,interchange_wait_time_std,passenger_volume
2023-01-04,ABE,ECP,14,7,-13.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,ECP,15,16,9.0,,,,,,,,,,,,,,13.0
2023-01-04,ABE,ECP,16,5,25.0,,,,,,,,,,,,,,16.0
2023-01-04,ABE,ECP,17,7,12.0,,,,,,,,,,,,,,14.0
2023-01-04,ABE,GFF,8,15,12.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,GFF,10,36,0.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,GFF,14,23,-3.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,GFF,15,17,40.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HHL,8,34,,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HHL,9,15,-3.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HHL,10,7,-25.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HHL,13,6,-18.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HHL,14,1,3.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HHL,17,19,16.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HNG,8,18,,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HNG,10,2,-19.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HNG,11,16,1.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HNG,14,19,25.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HNG,15,10,-18.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HNG,16,23,3.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,HNG,17,13,20.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LLS,10,10,4.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LLS,15,17,15.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LLS,16,11,-9.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LLS,17,5,7.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LNB,8,4,-1.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LNB,10,7,5.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LNB,11,23,12.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LNB,12,9,-15.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LNB,13,24,8.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LNB,14,10,5.0,,,,,,,,,,,,,,13.0
2023-01-04,ABE,LNB,15,2,-4.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LNB,16,24,7.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LNB,17,4,4.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LVT,9,5,-19.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LVT,10,15,24.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LVT,13,7,-11.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LVT,15,10,37.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,LVT,17,3,5.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,PGM,8,31,,,,,,,,,,,,,,,4.42
2023-01-04,ABE,PGM,11,15,13.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,PGM,12,19,9.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,PGM,13,17,-9.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,PGM,14,10,40.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,PGM,15,19,-3.0,,,,,,,,,,,,,,12.0
2023-01-04,ABE,PGM,16,23,8.0,,,,,,,,,,,,,,13.0
2023-01-04,ABE,PLT,15,36,29.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,PLT,17,54,10.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,TIR,17,29,19.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,YSM,8,12,1.0,,,,,,,,,,,,,,19.0
2023-01-04,ABE,YSM,10,10,3.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,YSM,11,13,18.0,,,,,,,,,,,,,,10.0
2023-01-04,ABE,YSM,12,7,12.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,YSM,13,17,18.0,,,,,,,,,,,,,,16.0
2023-01-04,ABE,YSM,14,13,6.0,,,,,,,,,,,,,,29.0
2023-01-04,ABE,YSM,15,20,8.0,,,,,,,,,,,,,,4.42
2023-01-04,ABE,YSM,16,15,1.0,,,,,,,,,,,,,,25.0
2023-01-04,ABE,YSM,17,15,-2.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,ABW,9,23,2.0,-2.0,,,,,,,,,,,,,12.0
2023-01-04,ABW,ABW,10,27,3.0,,,,,,,,,,,,,,12.0
2023-01-04,ABW,ABW,12,24,-1.0,-2.0,,,,,,,,,,,,,25.0
2023-01-04,ABW,ABW,13,20,-3.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,ABW,14,18,13.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,ABW,15,42,-8.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,ABW,16,46,6.0,8.0,,,,,,,,,,,,,11.0
2023-01-04,ABW,ABW,17,6,0.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,ABW,19,74,5.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,AML,16,53,89.0,13.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,BDS,6,35,17.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BDS,7,24,-1.0,,,,,,,,,,,,,,11.0
2023-01-04,ABW,BDS,8,24,5.0,,,,,,,,,,,,,,27.0
2023-01-04,ABW,BDS,9,27,7.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BDS,10,35,22.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BDS,11,40,12.0,,,,,,,,,,,,,,13.0
2023-01-04,ABW,BDS,12,34,8.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BDS,13,45,11.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BDS,16,42,8.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BDS,17,20,6.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BDS,18,33,15.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BKG,8,47,3.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BKG,13,51,,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BKG,17,54,,,,,,,,,,,,,,,4.42
2023-01-04,ABW,BVD,8,6,10.0,,,,,,,,,,,,,,43.0
2023-01-04,ABW,BVD,9,9,8.0,,,,,,,,,,,,,,66.0
2023-01-04,ABW,BVD,10,8,-1.0,-1.0,,,,,,,,,,,,,64.0
2023-01-04,ABW,BVD,11,20,6.0,9.0,,,,,,,,,,,,,51.0
2023-01-04,ABW,BVD,12,6,4.0,,,,,,,,,,,,,,57.0
2023-01-04,ABW,BVD,13,6,8.0,,,,,,,,,,,,,,46.0
2023-01-04,ABW,BVD,14,8,6.0,,,,,,,,,,,,,,60.0
2023-01-04,ABW,BVD,15,6,5.0,,,,,,,,,,,,,,106.0
2023-01-04,ABW,BVD,16,7,5.0,-1.0,,,,,,,,,,,,,65.0
2023-01-04,ABW,BVD,17,8,6.0,,,,,,,,,,,,,,109.0
2023-01-04,ABW,BVD,18,7,1.0,,,,,,,,,,,,,,95.0
2023-01-04,ABW,CTN,7,15,15.0,,,,,,,,,,,,,,19.0
2023-01-04,ABW,CTN,8,19,21.0,,,,,,,,,,,,,,16.0
2023-01-04,ABW,CTN,9,15,10.0,,,,,,,,,,,,,,14.0
2023-01-04,ABW,CTN,10,27,1.0,,,,,,,,,,,,,,11.0
2023-01-04,ABW,CTN,11,45,-2.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,CTN,12,15,1.0,,,,,,,,,,,,,,29.0
2023-01-04,ABW,CTN,13,15,5.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,CTN,14,19,10.0,,,,,,,,,,,,,,18.0
2023-01-04,ABW,CTN,15,35,26.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,CTN,16,13,11.0,,,,,,,,,,,,,,10.0
2023-01-04,ABW,CTN,17,17,8.0,,,,,,,,,,,,,,15.0
2023-01-04,ABW,CUS,6,12,18.0,,,,,,,,,,,,,,75.0
2023-01-04,ABW,CUS,7,15,12.0,,,,,,,,,,,,,,293.0
2023-01-04,ABW,CUS,8,15,12.0,,,,,,,,,,,,,,220.0
2023-01-04,ABW,CUS,9,17,11.0,3.0,,,,,,,,,,,,,134.0
2023-01-04,ABW,CUS,10,18,12.0,,,,,,,,,,,,,,64.0
2023-01-04,ABW,CUS,11,15,11.0,,,,,,,,,,,,,,63.0
2023-01-04,ABW,CUS,12,16,17.0,,,,,,,,,,,,,,50.0
2023-01-04,ABW,CUS,13,13,15.0,,,,,,,,,,,,,,72.0
2023-01-04,ABW,CUS,14,19,11.0,,,,,,,,,,,,,,45.0
2023-01-04,ABW,CUS,15,15,12.0,,,,,,,,,,,,,,44.0
2023-01-04,ABW,CUS,16,21,9.0,1.0,,,,,,,,,,,,,41.0
2023-01-04,ABW,CUS,17,16,13.0,,,,,,,,,,,,,,71.0
2023-01-04,ABW,CUS,18,20,14.0,,,,,,,,,,,,,,69.0
2023-01-04,ABW,CUS,19,18,9.0,,,,,,,,,,,,,,42.0
2023-01-04,ABW,CUS,20,15,6.0,,,,,,,,,,,,,,31.0
2023-01-04,ABW,CUS,21,12,13.0,,,,,,,,,,,,,,33.0
2023-01-04,ABW,CUS,22,19,20.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,CUS,23,10,4.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,DDK,8,38,9.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,DEP,7,27,7.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,DEP,8,31,13.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,DEP,9,33,8.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,DEP,12,32,14.0,,,,,,,,,,,,,,20.0
2023-01-04,ABW,DEP,14,32,1.0,-8.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,DEP,16,5,74.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,DEP,17,25,3.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,DFD,8,17,16.0,5.0,,,,,,,,,,,,,23.0
2023-01-04,ABW,DFD,9,19,10.0,,,,,,,,,,,,,,35.0
2023-01-04,ABW,DFD,10,18,15.0,,,,,,,,,,,,,,29.0
2023-01-04,ABW,DFD,11,6,23.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,DFD,12,12,-1.0,,,,,,,,,,,,,,16.0
2023-01-04,ABW,DFD,13,15,3.0,5.0,,,,,,,,,,,,,23.0
2023-01-04,ABW,DFD,14,18,7.0,,,,,,,,,,,,,,29.0
2023-01-04,ABW,DFD,15,19,11.0,4.0,,,,,,,,,,,,,23.0
2023-01-04,ABW,DFD,16,21,14.0,3.0,,,,,,,,,,,,,38.0
2023-01-04,ABW,DFD,17,21,11.0,,,,,,,,,,,,,,19.0
2023-01-04,ABW,DLK,16,53,11.0,16.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,DMK,7,55,-1.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,EAL,7,53,11.0,6.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,ERH,8,11,9.0,,,,,,,,,,,,,,36.0
2023-01-04,ABW,ERH,9,8,14.0,,,,,,,,,,,,,,75.0
2023-01-04,ABW,ERH,10,9,9.0,,,,,,,,,,,,,,90.0
2023-01-04,ABW,ERH,11,8,4.0,,,,,,,,,,,,,,52.0
2023-01-04,ABW,ERH,12,9,6.0,2.0,,,,,,,,,,,,,63.0
2023-01-04,ABW,ERH,13,9,0.0,,,,,,,,,,,,,,49.0
2023-01-04,ABW,ERH,14,8,8.0,,,,,,,,,,,,,,66.0
2023-01-04,ABW,ERH,15,12,8.0,,,,,,,,,,,,,,71.0
2023-01-04,ABW,ERH,16,12,5.0,,,,,,,,,,,,,,80.0
2023-01-04,ABW,ERH,17,11,6.0,,,,,,,,,,,,,,71.0
2023-01-04,ABW,ERH,18,10,8.0,,,,,,,,,,,,,,66.0
2023-01-04,ABW,EUS,13,141,13.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,FAR,6,20,8.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,FAR,7,25,9.0,,,,,,,,,,,,,,68.0
2023-01-04,ABW,FAR,8,31,9.0,3.0,,,,,,,,,,,,,31.0
2023-01-04,ABW,FAR,9,27,8.0,,,,,,,,,,,,,,15.0
2023-01-04,ABW,FAR,10,18,,,,,,,,,,,,,,,4.42
2023-01-04,ABW,FAR,12,27,8.0,,,,,,,,,,,,,,13.0
2023-01-04,ABW,FAR,13,29,10.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,FAR,14,33,34.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,FAR,15,35,,,,,,,,,,,,,,,4.42
2023-01-04,ABW,FAR,16,26,,,,,,,,,,,,,,,4.42
2023-01-04,ABW,FAR,17,19,11.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,FAR,19,35,15.0,,,,,,,,,,,,,,15.0
2023-01-04,ABW,FAR,22,20,1.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,FOH,16,59,15.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,GMY,7,34,12.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,GNW,7,46,-2.0,31.0,,,,,,,,,,,,,12.0
2023-01-04,ABW,GNW,8,24,3.0,-2.0,,,,,,,,,,,,,39.0
2023-01-04,ABW,GNW,9,32,-2.0,-4.0,,,,,,,,,,,,,13.0
2023-01-04,ABW,GNW,10,45,15.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,GNW,12,25,4.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,GNW,13,14,,,,,,,,,,,,,,,4.42
2023-01-04,ABW,GNW,14,32,18.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,GNW,16,38,-9.0,-9.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,GNW,17,30,4.0,,,,,,,,,,,,,,11.0
2023-01-04,ABW,HAY,7,70,7.0,9.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,HAY,11,64,11.0,12.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,HAY,15,66,-8.0,-23.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,HGG,9,27,10.0,8.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,HHY,7,38,5.0,3.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,HHY,11,26,101.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,HOX,16,52,22.0,21.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,KNT,13,57,10.0,11.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,LBG,7,34,19.0,,,,,,,,,,,,,,21.0
2023-01-04,ABW,LBG,8,32,-15.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LBG,9,30,7.0,,,,,,,,,,,,,,15.0
2023-01-04,ABW,LBG,10,28,2.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LBG,11,42,,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LBG,12,23,-4.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LBG,16,45,,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LBG,17,31,6.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LOF,10,32,4.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LST,6,18,4.0,,,,,,,,,,,,,,23.0
2023-01-04,ABW,LST,7,21,6.0,,,,,,,,,,,,,,43.0
2023-01-04,ABW,LST,8,22,9.0,,,,,,,,,,,,,,44.0
2023-01-04,ABW,LST,9,74,0.0,36.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,LST,10,12,0.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LST,11,15,3.0,,,,,,,,,,,,,,12.0
2023-01-04,ABW,LST,12,10,-6.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LST,13,16,17.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LST,14,16,8.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LST,17,34,19.0,,,,,,,,,,,,,,4.42
2023-01-04,ABW,LST,18,16,8.0,,,,,,,,,,,,,,12.0
2023-01-04,ABW,LST,19,25,26.0,,,,,,,,,,,,,,13.0
2023-01-04,ABW,MZH,8,77,-23.0,-14.0,,,,,,,,,,,,,4.42
2023-01-04,ABW,MZH,11,15,9.0,,,,,,,,,,,,,,4.42
