date,origin_station_code,destination_station_code,hour,journey_time_mean,departure_wait_time_mean,interchange_wait_time_mean,journey_time_50_pctl,journey_time_75_pctl,journey_time_95_pctl,journey_time_std,departure_wait_time_50_pctl,departure_wait_time_75_pctl,departure_wait_time_95_pctl,departure_wait_time_std,interchange_wait_time_50_pctl,interchange_wait_time_75_pctl,interchange_wait_time_95_pctl,interchange_wait_time_std,passenger_volume
2022-12-17,AAP,FPK,11,11,11.0,,,,,,,,,,,,,,22.0
2022-12-17,AAP,FPK,12,10,5.0,,,,,,,,,,,,,,18.0
2022-12-17,AAP,FPK,13,15,5.0,,,,,,,,,,,,,,23.0
2022-12-17,AAP,FPK,14,13,5.0,,,,,,,,,,,,,,36.0
2022-12-17,AAP,FPK,15,12,26.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,FPK,16,11,7.0,,,,,,,,,,,,,,67.0
2022-12-17,AAP,FPK,17,7,-1.0,-1.0,,,,,,,,,,,,,28.0
2022-12-17,AAP,GDH,9,33,-4.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,GDH,16,22,4.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,GPK,12,17,7.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,GPK,16,18,-7.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,HAT,16,29,7.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,HAT,18,28,19.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,HFN,16,40,8.0,,,,,,,,,,,,,,13.0
2022-12-17,AAP,HGY,10,12,-3.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,HGY,11,10,14.0,,,,,,,,,,,,,,10.0
2022-12-17,AAP,HGY,12,11,6.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,HGY,13,11,1.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,HGY,14,14,3.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,HGY,15,14,9.0,15.0,,,,,,,,,,,,,4.42
2022-12-17,AAP,HGY,16,7,-5.0,,,,,,,,,,,,,,12.0
2022-12-17,AAP,HGY,17,12,10.0,,,,,,,,,,,,,,19.0
2022-12-17,AAP,HRN,8,8,4.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,HRN,9,20,1.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,HRN,10,5,1.0,,,,,,,,,,,,,,13.0
2022-12-17,AAP,HRN,11,10,12.0,,,,,,,,,,,,,,10.0
2022-12-17,AAP,HRN,12,6,2.0,,,,,,,,,,,,,,18.0
2022-12-17,AAP,HRN,13,5,6.0,,,,,,,,,,,,,,16.0
2022-12-17,AAP,HRN,14,14,8.0,,,,,,,,,,,,,,11.0
2022-12-17,AAP,HRN,15,6,0.0,,,,,,,,,,,,,,10.0
2022-12-17,AAP,HRN,16,2,-1.0,,,,,,,,,,,,,,11.0
2022-12-17,AAP,HRN,17,3,2.0,,,,,,,,,,,,,,22.0
2022-12-17,AAP,KGX,7,15,17.0,,,,,,,,,,,,,,80.0
2022-12-17,AAP,KGX,8,10,3.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,KGX,9,19,8.0,,,,,,,,,,,,,,10.0
2022-12-17,AAP,KGX,10,35,30.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,KGX,11,25,4.0,,,,,,,,,,,,,,28.0
2022-12-17,AAP,KGX,12,30,5.0,,,,,,,,,,,,,,12.0
2022-12-17,AAP,KGX,13,28,19.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,KGX,14,23,6.0,3.0,,,,,,,,,,,,,22.0
2022-12-17,AAP,KGX,15,29,12.0,,,,,,,,,,,,,,28.0
2022-12-17,AAP,KGX,16,23,7.0,-1.0,,,,,,,,,,,,,80.0
2022-12-17,AAP,KGX,17,20,-4.0,1.0,,,,,,,,,,,,,27.0
2022-12-17,AAP,LET,17,49,20.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NBA,7,28,-7.0,31.0,,,,,,,,,,,,,4.42
2022-12-17,AAP,NBA,8,22,-3.0,13.0,,,,,,,,,,,,,4.42
2022-12-17,AAP,NBA,10,1,12.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NBA,11,22,12.0,,,,,,,,,,,,,,10.0
2022-12-17,AAP,NBA,14,38,11.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NBA,18,10,31.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NSG,7,5,17.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NSG,9,10,14.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NSG,11,6,-3.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NSG,12,14,-3.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NSG,13,13,18.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NSG,15,8,18.0,,,,,,,,,,,,,,10.0
2022-12-17,AAP,NSG,16,6,9.0,,,,,,,,,,,,,,10.0
2022-12-17,AAP,NSG,17,11,10.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,NSG,18,8,-11.0,,,,,,,,,,,,,,11.0
2022-12-17,AAP,OKL,9,15,13.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,OKL,14,20,19.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,OKL,15,24,23.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,OKL,18,11,14.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,PAL,9,5,3.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,PAL,12,8,18.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,PAL,13,47,,,,,,,,,,,,,,,4.42
2022-12-17,AAP,PAL,15,14,7.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,PAL,16,8,4.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,PBR,8,5,-15.0,-14.0,,,,,,,,,,,,,4.42
2022-12-17,AAP,PBR,10,59,15.0,26.0,,,,,,,,,,,,,4.42
2022-12-17,AAP,PBR,12,21,7.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,PBR,16,27,17.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,PBR,17,26,5.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,SAC,16,68,,,,,,,,,,,,,,,4.42
2022-12-17,AAP,SRA,7,71,16.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,SVG,8,20,18.0,8.0,,,,,,,,,,,,,4.42
2022-12-17,AAP,SVG,16,50,-8.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,SVG,17,36,10.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,TWY,16,74,-8.0,-61.0,,,,,,,,,,,,,4.42
2022-12-17,AAP,WIH,8,13,13.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,WIH,9,4,19.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,WIH,11,29,,,,,,,,,,,,,,,4.42
2022-12-17,AAP,WIH,12,11,18.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,WIH,18,9,2.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,WMG,16,28,9.0,,,,,,,,,,,,,,4.42
2022-12-17,AAP,WWR,7,49,24.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,ABA,11,11,17.0,-6.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,ABA,12,13,9.0,-19.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,ABA,16,10,-8.0,-12.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,ACY,8,37,21.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,ACY,10,20,-7.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,ACY,11,28,5.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,ACY,12,35,22.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,ACY,15,32,,-21.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,ACY,18,31,1.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDF,7,81,21.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDF,8,80,19.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDF,9,78,7.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDF,12,71,6.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDF,13,73,6.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDF,15,70,18.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDF,17,67,11.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDQ,9,46,-4.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDQ,12,69,9.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDQ,15,67,2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CDQ,16,64,7.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CMH,6,9,-4.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CMH,7,32,20.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CMH,8,30,12.0,-5.0,,,,,,,,,,,,,24.0
2022-12-17,ABA,CMH,9,3,10.0,,,,,,,,,,,,,,25.0
2022-12-17,ABA,CMH,10,10,2.0,,,,,,,,,,,,,,28.0
2022-12-17,ABA,CMH,11,4,10.0,,,,,,,,,,,,,,40.0
2022-12-17,ABA,CMH,12,5,4.0,,,,,,,,,,,,,,47.0
2022-12-17,ABA,CMH,13,8,5.0,-3.0,,,,,,,,,,,,,31.0
2022-12-17,ABA,CMH,14,14,14.0,,,,,,,,,,,,,,35.0
2022-12-17,ABA,CMH,15,8,8.0,0.0,,,,,,,,,,,,,38.0
2022-12-17,ABA,CMH,16,10,20.0,,,,,,,,,,,,,,30.0
2022-12-17,ABA,CMH,17,7,6.0,,,,,,,,,,,,,,41.0
2022-12-17,ABA,CMH,18,6,8.0,,,,,,,,,,,,,,16.0
2022-12-17,ABA,CMH,19,3,16.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CMH,20,6,6.0,,,,,,,,,,,,,,21.0
2022-12-17,ABA,CMH,21,6,14.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CYS,9,32,0.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CYS,10,55,5.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CYS,12,79,36.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CYS,15,61,54.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CYS,16,54,20.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,CYS,17,54,2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,FER,6,13,-9.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,FER,8,2,,-7.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,FER,9,16,9.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,FER,10,7,6.0,,,,,,,,,,,,,,10.0
2022-12-17,ABA,FER,11,15,-2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,FER,12,11,,,,,,,,,,,,,,,4.42
2022-12-17,ABA,FER,13,7,7.0,-10.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,FER,14,23,10.0,-3.0,,,,,,,,,,,,,11.0
2022-12-17,ABA,FER,17,7,4.0,-4.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,FER,19,17,17.0,,,,,,,,,,,,,,11.0
2022-12-17,ABA,FER,20,5,,,,,,,,,,,,,,,4.42
2022-12-17,ABA,MEV,17,25,17.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,MTA,9,17,-8.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,MTA,10,10,2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,MTA,11,20,-2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,MTA,12,13,11.0,,,,,,,,,,,,,,25.0
2022-12-17,ABA,MTA,13,17,11.0,,,,,,,,,,,,,,30.0
2022-12-17,ABA,MTA,14,15,0.0,,,,,,,,,,,,,,26.0
2022-12-17,ABA,MTA,15,15,8.0,,,,,,,,,,,,,,13.0
2022-12-17,ABA,MTA,16,14,4.0,,,,,,,,,,,,,,26.0
2022-12-17,ABA,MTA,17,18,11.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,MTA,18,11,41.0,,,,,,,,,,,,,,23.0
2022-12-17,ABA,MTA,19,21,13.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,MTA,20,12,20.0,,,,,,,,,,,,,,15.0
2022-12-17,ABA,MTA,21,5,0.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PER,8,16,9.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PER,9,25,15.0,,,,,,,,,,,,,,14.0
2022-12-17,ABA,PER,10,12,-2.0,,,,,,,,,,,,,,16.0
2022-12-17,ABA,PER,11,13,1.0,-8.0,,,,,,,,,,,,,17.0
2022-12-17,ABA,PER,12,16,9.0,,,,,,,,,,,,,,13.0
2022-12-17,ABA,PER,13,20,-4.0,,,,,,,,,,,,,,15.0
2022-12-17,ABA,PER,14,7,9.0,,,,,,,,,,,,,,12.0
2022-12-17,ABA,PER,16,20,13.0,,,,,,,,,,,,,,21.0
2022-12-17,ABA,PER,17,18,-2.0,,,,,,,,,,,,,,10.0
2022-12-17,ABA,PER,18,4,-4.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PER,19,15,-2.0,-6.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,PER,20,10,1.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PER,21,9,10.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,POR,11,95,14.0,39.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,PPD,9,20,6.0,,,,,,,,,,,,,,18.0
2022-12-17,ABA,PPD,11,40,-1.0,-9.0,,,,,,,,,,,,,14.0
2022-12-17,ABA,PPD,12,35,11.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PPD,13,48,,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PPD,14,25,6.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PPD,16,13,24.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PPD,17,19,0.0,,,,,,,,,,,,,,10.0
2022-12-17,ABA,PPD,18,13,10.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PPD,19,33,6.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,PPD,20,46,-21.0,-19.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,PTB,14,23,12.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,RDR,10,41,12.0,,,,,,,,,,,,,,11.0
2022-12-17,ABA,RDR,11,41,46.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,RDR,12,48,8.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,RDR,13,38,-3.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,RDR,14,31,0.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,RDR,15,32,0.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,RDR,18,42,,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TAF,10,50,13.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TAF,12,41,8.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TAF,13,54,8.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TAF,16,50,,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TAF,17,49,2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TAF,19,39,16.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TRF,8,13,11.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TRF,9,39,-11.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TRF,11,43,57.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TRF,13,34,-6.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TRF,14,32,-22.0,-35.0,,,,,,,,,,,,,4.42
2022-12-17,ABA,TRF,15,22,14.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,TRF,21,55,5.0,,,,,,,,,,,,,,4.42
2022-12-17,ABA,YNW,20,71,6.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,ABE,8,39,-16.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,ABE,9,40,-7.0,-26.0,,,,,,,,,,,,,4.42
2022-12-17,ABE,ABE,13,33,,,,,,,,,,,,,,,4.42
2022-12-17,ABE,BGD,13,32,-7.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,BHD,16,4,14.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,CPH,8,1,-5.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,CPH,9,5,1.0,-7.0,,,,,,,,,,,,,12.0
2022-12-17,ABE,CPH,10,26,3.0,-5.0,,,,,,,,,,,,,4.42
2022-12-17,ABE,CPH,11,2,-17.0,,,,,,,,,,,,,,13.0
2022-12-17,ABE,CPH,12,1,7.0,,,,,,,,,,,,,,13.0
2022-12-17,ABE,CPH,13,2,6.0,,,,,,,,,,,,,,17.0
2022-12-17,ABE,CPH,14,3,-6.0,,,,,,,,,,,,,,14.0
2022-12-17,ABE,CPH,15,2,-2.0,,,,,,,,,,,,,,28.0
2022-12-17,ABE,CPH,16,2,,,,,,,,,,,,,,,4.42
2022-12-17,ABE,CPH,17,1,-1.0,,,,,,,,,,,,,,13.0
2022-12-17,ABE,ECP,8,10,0.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,ECP,9,2,4.0,,,,,,,,,,,,,,12.0
2022-12-17,ABE,ECP,10,6,8.0,,,,,,,,,,,,,,11.0
2022-12-17,ABE,ECP,11,9,-5.0,,,,,,,,,,,,,,14.0
2022-12-17,ABE,ECP,12,5,-9.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,ECP,13,6,7.0,,,,,,,,,,,,,,21.0
2022-12-17,ABE,ECP,15,8,1.0,,,,,,,,,,,,,,14.0
2022-12-17,ABE,ECP,16,7,4.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,ECP,17,4,-1.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,GFF,8,13,19.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,GFF,15,15,7.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,GFF,17,15,2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,HHL,8,17,5.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,HHL,9,27,,,,,,,,,,,,,,,4.42
2022-12-17,ABE,HHL,11,33,2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,HHL,12,11,13.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,HHL,13,21,26.0,,,,,,,,,,,,,,10.0
2022-12-17,ABE,HHL,15,23,10.0,,,,,,,,,,,,,,18.0
2022-12-17,ABE,HHL,16,18,-1.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,HHL,17,20,10.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,HNG,11,16,32.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,HNG,17,7,-9.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LLS,9,8,9.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LLS,12,10,,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LLS,13,13,10.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LLS,15,4,-8.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LLS,17,10,10.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LNB,8,3,-15.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LNB,9,6,5.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LNB,10,14,-2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LNB,11,5,-2.0,,,,,,,,,,,,,,12.0
2022-12-17,ABE,LNB,12,4,-4.0,,,,,,,,,,,,,,10.0
2022-12-17,ABE,LNB,13,12,0.0,,,,,,,,,,,,,,10.0
2022-12-17,ABE,LNB,15,9,5.0,,,,,,,,,,,,,,22.0
2022-12-17,ABE,LNB,17,9,5.0,,,,,,,,,,,,,,11.0
2022-12-17,ABE,LVT,10,18,4.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LVT,11,11,-8.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LVT,12,19,26.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LVT,13,1,-10.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LVT,14,8,10.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LVT,15,11,-7.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,LVT,17,6,3.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,PGM,8,19,1.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,PGM,10,24,13.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,PGM,12,20,6.0,,,,,,,,,,,,,,16.0
2022-12-17,ABE,PGM,15,31,16.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,PGM,17,11,10.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,PLT,9,30,-1.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,PLT,10,37,-10.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,PLT,11,16,11.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,PLT,15,44,5.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,PLT,17,35,15.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,RHY,10,29,50.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,TIR,12,30,-7.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,TIR,15,47,4.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,YSM,8,3,-20.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,YSM,9,22,9.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,YSM,10,16,5.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,YSM,11,22,10.0,,,,,,,,,,,,,,15.0
2022-12-17,ABE,YSM,12,9,2.0,,,,,,,,,,,,,,11.0
2022-12-17,ABE,YSM,13,12,11.0,,,,,,,,,,,,,,10.0
2022-12-17,ABE,YSM,15,10,10.0,,,,,,,,,,,,,,28.0
2022-12-17,ABE,YSM,16,6,9.0,,,,,,,,,,,,,,4.42
2022-12-17,ABE,YSM,17,21,5.0,,,,,,,,,,,,,,4.42
2022-12-17,ABW,ABW,6,26,2.0,,,,,,,,,,,,,,4.42
2022-12-17,ABW,ABW,8,2,8.0,-3.0,,,,,,,,,,,,,4.42
2022-12-17,ABW,ABW,9,47,-1.0,3.0,,,,,,,,,,,,,21.0
2022-12-17,ABW,ABW,10,22,-6.0,-2.0,,,,,,,,,,,,,4.42
2022-12-17,ABW,ABW,11,51,5.0,-2.0,,,,,,,,,,,,,13.0
2022-12-17,ABW,ABW,12,26,0.0,-8.0,,,,,,,,,,,,,36.0
2022-12-17,ABW,ABW,13,21,4.0,-5.0,,,,,,,,,,,,,33.0
2022-12-17,ABW,ABW,14,122,-2.0,-8.0,,,,,,,,,,,,,16.0
2022-12-17,ABW,ABW,15,32,-8.0,-13.0,,,,,,,,,,,,,12.0
2022-12-17,ABW,ABW,16,31,7.0,-3.0,,,,,,,,,,,,,13.0
2022-12-17,ABW,ABW,17,25,6.0,-2.0,,,,,,,,,,,,,12.0
2022-12-17,ABW,ABW,19,82,14.0,,,,,,,,,,,,,,4.42
2022-12-17,ABW,BCY,13,38,-7.0,36.0,,,,,,,,,,,,,4.42
2022-12-17,ABW,BDS,6,62,15.0,,,,,,,,,,,,,,4.42
2022-12-17,ABW,BDS,7,28,14.0,,,,,,,,,,,,,,13.0
2022-12-17,ABW,BDS,8,32,3.0,,,,,,,,,,,,,,11.0
2022-12-17,ABW,BDS,10,25,3.0,,,,,,,,,,,,,,4.42
2022-12-17,ABW,BDS,11,23,11.0,,,,,,,,,,,,,,26.0
2022-12-17,ABW,BDS,12,43,45.0,,,,,,,,,,,,,,4.42
2022-12-17,ABW,BDS,13,37,16.0,3.0,,,,,,,,,,,,,40.0
2022-12-17,ABW,BDS,14,32,14.0,,,,,,,,,,,,,,12.0
2022-12-17,ABW,BDS,15,33,17.0,,,,,,,,,,,,,,46.0
2022-12-17,ABW,BDS,16,31,10.0,,,,,,,,,,,,,,42.0
2022-12-17,ABW,BDS,17,28,6.0,,,,,,,,,,,,,,21.0
2022-12-17,ABW,BDS,18,28,8.0,,,,,,,,,,,,,,23.0
2022-12-17,ABW,BDS,19,36,19.0,,,,,,,,,,,,,,4.42
2022-12-17,ABW,BDS,21,42,,,,,,,,,,,,,,,4.42
2022-12-17,ABW,BDS,22,39,8.0,,,,,,,,,,,,,,4.42
2022-12-17,ABW,BSY,8,30,19.0,,,,,,,,,,,,,,4.42
2022-12-17,ABW,BVD,8,4,7.0,,,,,,,,,,,,,,23.0
2022-12-17,ABW,BVD,9,12,6.0,,,,,,,,,,,,,,42.0
2022-12-17,ABW,BVD,10,6,4.0,,,,,,,,,,,,,,30.0
2022-12-17,ABW,BVD,11,8,2.0,,,,,,,,,,,,,,78.0
2022-12-17,ABW,BVD,12,7,0.0,,,,,,,,,,,,,,66.0
