date,origin_station_code,destination_station_code,hour,journey_time_mean,departure_wait_time_mean,interchange_wait_time_mean,journey_time_50_pctl,journey_time_75_pctl,journey_time_95_pctl,journey_time_std,departure_wait_time_50_pctl,departure_wait_time_75_pctl,departure_wait_time_95_pctl,departure_wait_time_std,interchange_wait_time_50_pctl,interchange_wait_time_75_pctl,interchange_wait_time_95_pctl,interchange_wait_time_std,passenger_volume
2023-01-03,ABW,CTN,8,32,1.0,-3.0,,,,,,,,,,,,,16.0
2023-01-03,ABW,CTN,9,18,7.0,,,,,,,,,,,,,,14.0
2023-01-03,ABW,CTN,10,22,4.0,-4.0,,,,,,,,,,,,,18.0
2023-01-03,ABW,CTN,11,31,12.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,CTN,12,20,23.0,,,,,,,,,,,,,,11.0
2023-01-03,ABW,CTN,13,18,4.0,-3.0,,,,,,,,,,,,,11.0
2023-01-03,ABW,CTN,14,16,11.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,CTN,15,19,1.0,-3.0,,,,,,,,,,,,,12.0
2023-01-03,ABW,CTN,16,37,4.0,8.0,,,,,,,,,,,,,33.0
2023-01-03,ABW,CTN,17,21,10.0,,,,,,,,,,,,,,13.0
2023-01-03,ABW,CUS,5,16,1.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,CUS,6,16,9.0,,,,,,,,,,,,,,187.0
2023-01-03,ABW,CUS,7,15,13.0,,,,,,,,,,,,,,247.0
2023-01-03,ABW,CUS,8,14,10.0,,,,,,,,,,,,,,214.0
2023-01-03,ABW,CUS,9,15,10.0,,,,,,,,,,,,,,81.0
2023-01-03,ABW,CUS,10,18,9.0,,,,,,,,,,,,,,57.0
2023-01-03,ABW,CUS,11,14,8.0,,,,,,,,,,,,,,58.0
2023-01-03,ABW,CUS,12,18,10.0,,,,,,,,,,,,,,17.0
2023-01-03,ABW,CUS,13,14,7.0,,,,,,,,,,,,,,34.0
2023-01-03,ABW,CUS,14,13,15.0,,,,,,,,,,,,,,33.0
2023-01-03,ABW,CUS,15,18,19.0,,,,,,,,,,,,,,52.0
2023-01-03,ABW,CUS,16,25,12.0,,,,,,,,,,,,,,27.0
2023-01-03,ABW,CUS,17,16,10.0,,,,,,,,,,,,,,48.0
2023-01-03,ABW,CUS,18,18,12.0,,,,,,,,,,,,,,95.0
2023-01-03,ABW,CUS,19,20,9.0,,,,,,,,,,,,,,19.0
2023-01-03,ABW,CUS,20,18,10.0,,,,,,,,,,,,,,37.0
2023-01-03,ABW,CUS,21,9,10.0,,,,,,,,,,,,,,18.0
2023-01-03,ABW,CUS,22,15,8.0,,,,,,,,,,,,,,19.0
2023-01-03,ABW,CUS,23,9,0.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,CWF,6,42,19.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,CWF,9,2,1.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,CWF,10,3,27.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,CWF,12,34,4.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,DEP,7,37,22.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,DEP,8,32,14.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,DEP,9,34,22.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,DEP,11,49,-5.0,31.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,DEP,16,70,1.0,12.0,,,,,,,,,,,,,11.0
2023-01-03,ABW,DFD,8,18,23.0,,,,,,,,,,,,,,23.0
2023-01-03,ABW,DFD,9,8,12.0,,,,,,,,,,,,,,22.0
2023-01-03,ABW,DFD,10,14,11.0,,,,,,,,,,,,,,36.0
2023-01-03,ABW,DFD,11,20,11.0,,,,,,,,,,,,,,28.0
2023-01-03,ABW,DFD,12,18,10.0,,,,,,,,,,,,,,30.0
2023-01-03,ABW,DFD,13,26,9.0,12.0,,,,,,,,,,,,,25.0
2023-01-03,ABW,DFD,14,13,11.0,,,,,,,,,,,,,,34.0
2023-01-03,ABW,DFD,15,27,13.0,,,,,,,,,,,,,,29.0
2023-01-03,ABW,DFD,16,27,8.0,7.0,,,,,,,,,,,,,71.0
2023-01-03,ABW,DFD,17,13,,,,,,,,,,,,,,,4.42
2023-01-03,ABW,DLK,16,97,13.0,54.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,EAL,14,61,-14.0,-16.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,ELS,10,99,,,,,,,,,,,,,,,4.42
2023-01-03,ABW,ERH,8,12,7.0,,,,,,,,,,,,,,24.0
2023-01-03,ABW,ERH,9,12,1.0,-3.0,,,,,,,,,,,,,30.0
2023-01-03,ABW,ERH,10,15,9.0,1.0,,,,,,,,,,,,,58.0
2023-01-03,ABW,ERH,11,11,15.0,,,,,,,,,,,,,,64.0
2023-01-03,ABW,ERH,12,11,5.0,,,,,,,,,,,,,,58.0
2023-01-03,ABW,ERH,13,10,9.0,,,,,,,,,,,,,,76.0
2023-01-03,ABW,ERH,14,14,8.0,,,,,,,,,,,,,,29.0
2023-01-03,ABW,ERH,15,13,3.0,,,,,,,,,,,,,,94.0
2023-01-03,ABW,ERH,16,16,4.0,2.0,,,,,,,,,,,,,80.0
2023-01-03,ABW,ERH,17,14,5.0,,,,,,,,,,,,,,49.0
2023-01-03,ABW,ERH,18,10,4.0,,,,,,,,,,,,,,70.0
2023-01-03,ABW,FAR,6,26,16.0,,,,,,,,,,,,,,59.0
2023-01-03,ABW,FAR,7,27,17.0,,,,,,,,,,,,,,32.0
2023-01-03,ABW,FAR,8,22,6.0,,,,,,,,,,,,,,51.0
2023-01-03,ABW,FAR,9,30,9.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FAR,10,35,11.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FAR,12,26,10.0,,,,,,,,,,,,,,11.0
2023-01-03,ABW,FAR,14,32,18.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FAR,15,16,11.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FAR,16,54,20.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FAR,17,33,6.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FAR,18,19,36.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FAR,19,22,12.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FAR,20,26,10.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FAR,22,23,,,,,,,,,,,,,,,4.42
2023-01-03,ABW,FNY,16,37,,1.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,FOH,12,50,2.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,GDP,16,113,7.0,48.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,GNW,7,33,4.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,GNW,8,23,9.0,,,,,,,,,,,,,,30.0
2023-01-03,ABW,GNW,9,35,3.0,,,,,,,,,,,,,,12.0
2023-01-03,ABW,GNW,10,27,20.0,,,,,,,,,,,,,,11.0
2023-01-03,ABW,GNW,11,43,-13.0,-18.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,GNW,13,22,3.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,GNW,14,13,2.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,GNW,16,61,1.0,47.0,,,,,,,,,,,,,14.0
2023-01-03,ABW,HAT,10,99,-12.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,HAY,8,43,-9.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,HGG,8,37,4.0,12.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,HGG,13,70,11.0,33.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,HGG,16,60,14.0,24.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,HHY,7,35,11.0,4.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,HHY,8,39,21.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,HHY,15,33,16.0,2.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,HHY,16,69,14.0,25.0,,,,,,,,,,,,,10.0
2023-01-03,ABW,HOX,7,39,9.0,12.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,HOX,17,18,0.0,3.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,LBG,7,32,17.0,,,,,,,,,,,,,,19.0
2023-01-03,ABW,LBG,8,33,8.0,,,,,,,,,,,,,,16.0
2023-01-03,ABW,LBG,9,26,11.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LBG,11,39,22.0,,,,,,,,,,,,,,10.0
2023-01-03,ABW,LBG,12,30,3.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LBG,13,33,,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LBG,15,27,1.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LBG,16,40,8.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LST,6,19,9.0,,,,,,,,,,,,,,38.0
2023-01-03,ABW,LST,7,17,6.0,,,,,,,,,,,,,,41.0
2023-01-03,ABW,LST,8,21,10.0,,,,,,,,,,,,,,54.0
2023-01-03,ABW,LST,9,25,14.0,,,,,,,,,,,,,,16.0
2023-01-03,ABW,LST,10,18,16.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LST,13,18,10.0,,,,,,,,,,,,,,15.0
2023-01-03,ABW,LST,14,9,5.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LST,15,25,9.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LST,17,25,7.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LST,18,16,4.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LST,19,26,8.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LST,20,27,18.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,LST,23,24,8.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,MZH,7,26,10.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,MZH,10,32,27.0,34.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,MZH,15,22,5.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,MZH,16,78,12.0,30.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,NWX,15,46,,,,,,,,,,,,,,,4.42
2023-01-03,ABW,NXG,15,56,-4.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,PAD,6,25,13.0,,,,,,,,,,,,,,15.0
2023-01-03,ABW,PAD,7,30,6.0,,,,,,,,,,,,,,16.0
2023-01-03,ABW,PAD,8,30,8.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,PAD,9,40,17.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,PAD,10,63,,,,,,,,,,,,,,,4.42
2023-01-03,ABW,PAD,11,29,-9.0,-15.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,PAD,14,39,2.0,6.0,,,,,,,,,,,,,4.42
2023-01-03,ABW,PAD,17,30,,,,,,,,,,,,,,,4.42
2023-01-03,ABW,PAD,18,30,13.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,PAD,19,35,22.0,,,,,,,,,,,,,,4.42
2023-01-03,ABW,PAD,20,27,15.0,,,,,,,,,,,,,,4.42
